,Player,Season,Age,Min,Overall_Performance_Index,Team_Rating,Latest_Transfer_Fee,Log_MV1,Log_MV2,MV_Change,Age_Original,Perf_MV1_Interaction,Underperformance_Magnitude,Underperformer_Log_MV1_Interaction,MV1_Tier_Low,MV1_Tier_Medium,MV1_Tier_High,MV1_Tier_Highest,Underperf_Low,Underperf_Medium,Underperf_High,Underperf_Highest,Performance_Prev_Season,Overvaluation,Overvaluation_x_Underperformance
859,Arturo Vidal,2021,1.7716663001370367,-0.712201069564527,1.0487916572731375,1.6895933925704791,-0.5967941862443882,0.1740170085240678,-0.7201141406500616,-1.0498221244986778,33,0.1825075867636708,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,2.114045025994652,0.1690853408442592,0.0
861,Benjamin Bourigeaud,2019,-0.5505411633603406,0.7380395063221514,-0.368791413158874,-0.1906284443191489,-0.3970780740926335,0.3193978243747237,0.2848193038931352,0.0,24,-0.1177911750110242,0.368791413158874,0.1177911750110242,0,1,0,0,0.0,0.368791413158874,0.0,0.0,0.3776572221035391,-0.24674852697434066,-0.09099873795773762
862,Benjamin Bourigeaud,2020,-0.292518111860632,0.1498300419765056,0.2313495593088594,0.3574541716576015,-0.3970780740926335,0.4973295627403331,0.2848193038931352,-0.2231435513142097,25,0.1150569751712438,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-0.368791413158874,0.4848712032395085,0.0
863,Benjamin Bourigeaud,2021,-0.0344950603609234,0.8811479392185059,0.7971481510136379,0.141175409249609,-0.3970780740926335,0.4973295627403331,0.4668146515578956,0.0,26,0.3964453413828775,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.2313495593088594,0.19475380158379674,0.0
865,Bryan Cristante,2019,-0.8085642148600493,0.7380395063221514,0.667411921199116,0.3623779782954439,-0.3114854545990244,0.9046552089580624,0.8834428106322797,0.0,23,0.603777671033488,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.745644069915315,-0.17824240778562944,-0.0
866,Bryan Cristante,2020,-0.5505411633603406,-0.1735724796081693,0.0689935086251372,0.6573147370232315,0.6015024866661397,0.9046552089580624,0.7014474629675193,-0.2231435513142097,24,0.0624153369620233,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.667411921199116,0.17899634663466857,0.0
867,Bryan Cristante,2021,-0.292518111860632,0.4337932316606104,0.5748037382949126,0.1780425040905899,0.6015024866661397,0.642710378590989,0.61551567796028,0.0,25,0.369432328255039,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0689935086251372,0.039243398031640266,0.0
869,Bryan Dabo,2019,-0.0344950603609234,-1.058140352235242,0.1780684503899441,-0.2274955391601227,-0.4256089472571699,-0.6630973713743571,-0.7201141406500616,0.0,26,-0.1180767213782771,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,-0.6577621607958383,-0.40302369762677137,-0.0
870,Bryan Dabo,2020,0.2235279911387852,-0.7302304784333591,-0.7517170126562701,-2.144584470890712,-0.4256089472571699,-0.931395915612703,-1.176535441127547,-0.2231435513142098,27,0.7001461552846325,0.7517170126562701,-0.7001461552846325,0,0,0,0,0.0,0.0,0.0,0.0,0.1780684503899441,-0.2753371583566285,-0.20697562615311113
871,Bryan Dabo,2021,0.4815510426384938,-0.7358646687048691,0.0198229654191746,-1.5915780482761115,-0.5283200906495009,-1.1093276539783123,-1.5931636002019314,-0.5108256237659907,28,-0.0219901637233461,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.7517170126562701,-0.2979217565224853,-0.0
873,Carlos Soler,2019,-1.3246103178594664,0.7774788382227215,-0.417682173078038,0.2886437886135008,-0.5967941862443882,1.172953753196408,1.4487719961090484,0.3566749439387324,21,-0.4899218725551164,0.417682173078038,0.4899218725551164,0,0,0,1,0.0,0.0,0.0,0.417682173078038,-0.3824081091346826,0.8723217322293684,0.364353236740761
874,Carlos Soler,2020,-1.0665872663597578,0.3335046448277322,-0.9054329813749834,-0.5592993927288791,-0.5967941862443882,1.4573616710264476,1.2667766484442882,-0.2231435513142097,22,-1.3195433227391042,0.9054329813749834,1.3195433227391042,0,0,0,1,0.0,0.0,0.0,0.9054329813749834,-0.417682173078038,2.1047507833622494,1.9057107768310133
875,Carlos Soler,2021,-0.8085642148600493,1.0873593031557724,-0.1307246950569267,-0.4118310133649877,-0.5967941862443882,1.0500360248087186,1.2667766484442882,0.2876820724517808,23,-0.1372656391419072,0.1307246950569267,0.1372656391419072,0,0,0,1,0.0,0.0,0.0,0.1307246950569267,-0.9054329813749834,1.328975522612134,0.173729919931591
877,Cesc Fàbregas,2019,1.2556201971376195,-0.9060172149044716,0.6321071351295916,-1.0017045308205526,-0.0832384692827333,0.9046552089580624,0.4668146515578956,-0.5108256237659905,31,0.5718390124145428,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.9745550460229624,2.209083097017628,0.0
878,Cesc Fàbregas,2020,1.513643248637328,-0.9465833848593436,0.9586977001906712,-0.2810737416848066,-0.0832384692827333,0.3193978243747237,-0.2152272403184974,-0.613104472886409,32,0.3062059596739515,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.6321071351295916,1.5293127666639175,0.0
879,Cesc Fàbregas,2021,1.7716663001370367,-1.0063058017373498,0.8726363181289915,0.952251495751014,-0.0832384692827333,-0.1694836334039871,-0.4292109079860181,-0.262364264467491,33,-0.1478975738367791,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.9586977001906712,0.20540585271486528,0.0
881,Charles Aránguiz,2019,0.7395740941382024,0.1363079853248816,1.3494351577234542,0.3951487292651863,0.1450085160335576,0.4973295627403331,0.4668146515578956,0.0,29,0.671113996937038,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.7297649138137624,0.4311649086105862,0.0
882,Charles Aránguiz,2020,0.997597145637911,0.3921002236514363,0.3732965257373929,0.3951487292651797,0.1450085160335576,0.4973295627403331,0.2848193038931352,-0.2231435513142097,30,0.1856513979174631,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.3494351577234542,0.25102647110399323,0.0
883,Charles Aránguiz,2021,1.2556201971376195,-0.1138500627301631,-0.550967479482556,0.2722584131286119,0.1450085160335576,0.090003916522604,-0.2805098815836335,-0.4054651081081646,31,-0.0495892310300175,0.550967479482556,0.0495892310300175,0,1,0,0,0.0,0.550967479482556,0.0,0.0,0.3732965257373929,0.33843526450296785,0.18646682465121234
885,Christian Gentner,2019,1.513643248637328,0.279416418221236,-0.5021202067751581,-1.8578403999053823,-0.5967941862443882,-1.1093276539783123,-1.411168252537171,-0.2876820724517809,32,0.5570158309969913,0.5021202067751581,-0.5570158309969913,0,0,0,0,0.0,0.0,0.0,0.0,-0.0510561387796369,-0.23884500578879359,-0.11992890369388287
886,Christian Gentner,2020,1.7716663001370367,0.7583225912995875,0.4924990973015458,-0.9976081869493524,-0.5967941862443882,-1.6620341160466978,-1.9238599742690763,-0.2231435513142097,33,-0.8185503018373713,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.5021202067751581,-1.4732799887190453,-0.0
887,Christian Gentner,2021,2.0296893516367454,-0.8305190652662373,-1.0179282525804985,-0.0144856578567327,-0.5967941862443882,-1.8399658544123072,-2.3071938120810844,-0.4700036292457356,34,1.872953226989704,1.0179282525804985,-1.872953226989704,0,0,0,0,0.0,0.0,0.0,0.0,0.4924990973015458,-1.6984322670201928,-1.7288821896941995
889,Clément Grenier,2019,0.2235279911387852,1.011861153517538,0.2532590959510127,-0.1906284443191489,-0.3685472009280972,-0.3786894535443177,-0.0985145339188731,0.4054651081081644,27,-0.0959065486508169,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,-0.9933563167233268,-0.632512143976497,-0.0
890,Clément Grenier,2020,0.4815510426384938,-1.049125647800826,-0.1865991191769419,0.3574541716576015,-0.3685472009280972,-0.1103909093059718,-0.3514761529042817,-0.2411620568168879,28,0.020598846441636,0.1865991191769419,-0.020598846441636,0,1,0,0,0.0,0.1865991191769419,0.0,0.0,0.2532590959510127,0.22176761587865523,0.04138164178492747
891,Clément Grenier,2021,0.7395740941382024,-0.7798113528226472,0.9947901156067456,0.141175409249609,-0.3685472009280972,-0.517716555523701,-0.6112062556507785,-0.0487901641694321,29,-0.5150193121209486,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,-0.1865991191769419,-0.18641019047963883,-0.0
893,Corentin Tolisso,2019,-0.8085642148600493,-1.9359471965365027,2.078025328746847,1.9927228390406808,1.7712682864121314,1.3733485790249838,1.2667766484442882,-0.1177830356563833,23,2.853853132412407,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,1.85099479380278,0.02163971850513435,0.0
894,Corentin Tolisso,2020,-0.5505411633603406,-1.275620096715529,1.8375607120580688,2.484284103586981,1.7712682864121314,1.2794299326608385,0.8995937861734421,-0.4502010019495559,24,2.351030178088657,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,2.078025328746847,-0.5866875828414706,-0.0
895,Corentin Tolisso,2021,-0.292518111860632,-1.114482254950342,0.9084881627127048,1.95175940032849,1.7712682864121314,0.9046552089580624,0.7014474629675193,-0.2231435513142097,25,0.8218685486747881,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.8375607120580688,-0.8168115748634616,-0.0
897,Dale Stephens,2019,0.7395740941382024,0.8056497895802716,-0.7319290651307224,-1.2229070998663902,-0.5967941862443882,-0.2333086376936616,-0.2805098815836335,0.0,29,0.1707653730740442,0.7319290651307224,-0.1707653730740441,1,0,0,0,0.7319290651307224,0.0,0.0,0.0,-0.1853632037562244,0.3103464781489772,0.22715160761819306
898,Dale Stephens,2020,0.997597145637911,0.8563575020238617,-0.5256358651573697,-0.8542361514566558,-0.5967941862443882,-0.2333086376936616,-0.4625052292483939,-0.2231435513142097,30,0.1226353876227951,0.5256358651573697,-0.1226353876227951,1,0,0,0,0.5256358651573697,0.0,0.0,0.0,-0.7319290651307224,0.4630689575116775,0.24340565210917187
899,Dale Stephens,2021,1.2556201971376195,-1.700438043187384,-1.6425486997178782,-1.1123058153434768,-0.5340262652824082,-0.4112403760592711,-0.9945400934627866,-0.6523251860396901,31,0.675482344967647,1.6425486997178782,-0.675482344967647,1,0,0,0,1.6425486997178782,0.0,0.0,0.0,-0.5256358651573697,1.4839715744481223,2.437495580028056
901,Dani Ceballos,2019,-1.3246103178594664,-0.5882488835913066,0.6024038852926009,0.325510883454474,0.3447246281853123,0.7267234705924528,1.0321438370346645,0.4054651081081646,21,0.4377810422182168,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.2551965706278383,0.029947065572705024,0.0
902,Dani Ceballos,2020,-1.0665872663597578,-0.0879327874812171,0.0106705821985427,-0.0062929701142781,0.3447246281853123,1.3733485790249838,1.0847813007795275,-0.3409265869705931,22,0.0146544288997379,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.6024038852926009,1.0812285129917434,0.0
903,Dani Ceballos,2021,-0.8085642148600493,-0.1746993176624713,-0.2495219158932034,0.2886437886134947,0.3447246281853123,1.1014981942952289,0.9462120520274252,-0.1698990367953974,23,-0.2748479397934495,0.2495219158932034,0.2748479397934495,0,0,0,1,0.0,0.0,0.0,0.2495219158932034,0.0106705821985427,0.8845919774022108,0.22072508498515694
905,Dani García,2019,0.4815510426384938,0.7955082470915535,-0.8360349344990348,-0.4486981082059575,-0.5967941862443882,-0.5566211919099272,-0.6112062556507785,0.0,28,0.4653547617191906,0.8360349344990348,-0.4653547617191906,1,0,0,0,0.8360349344990348,0.0,0.0,0.0,-0.3060971091914522,-0.6946578616778968,-0.5807582398871199
906,Dani García,2020,0.7395740941382024,1.4186496911205615,-0.9855488817923638,-0.1906284443191505,-0.5967941862443882,-0.2333086376936616,-0.4625052292483939,-0.2231435513142097,29,0.229937066991488,0.9855488817923638,-0.2299370669914879,1,0,0,0,0.9855488817923638,0.0,0.0,0.0,-0.8360349344990348,-0.20833932446306075,-0.20532858825794598
907,Dani García,2021,0.997597145637911,0.1689862888996396,-0.4449030371533932,-0.1537613494781772,-0.5967941862443882,-0.5566211919099272,-0.8458390670604021,-0.2876820724517808,30,0.2476424588246683,0.4449030371533932,-0.2476424588246683,1,0,0,0,0.4449030371533932,0.0,0.0,0.0,-0.9855488817923638,-0.0036544618783926727,-0.0016258811888581943
909,Daniel Parejo,2019,0.7395740941382024,1.4547085088582254,1.2190654916405863,0.2886437886135008,-0.2544237082699516,0.7267234705924528,1.0321438370346645,0.4054651081081646,29,0.8859235049645416,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.7468870626613353,0.463047652367207,0.0
910,Daniel Parejo,2020,0.997597145637911,1.4130155008490517,0.0222555179722175,-0.5592993927288791,-0.2544237082699516,1.172953753196408,0.9758734157802442,-0.2231435513142097,30,0.0261046933348426,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,1.2190654916405863,1.6105144651701253,0.0
911,Daniel Parejo,2021,1.2556201971376195,1.5121772496276278,0.6206968083205612,0.2886437886134979,-0.5967941862443882,0.7267234705924528,0.1361182774907509,-0.693147180559945,31,0.4510749387283767,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0222555179722175,1.1632260177267013,0.0
913,Daniele Baselli,2019,-0.0344950603609234,0.6862049558242592,0.3539781124487355,0.2517766937725248,-0.2544237082699516,0.1740170085240678,0.1361182774907509,0.0,26,0.061598212211325,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.3222079385696615,-0.4174192233679702,-0.0
914,Daniele Baselli,2020,0.2235279911387852,-0.5544437419622466,-0.2667035743752697,-1.1123058153434715,-0.2544237082699516,0.1331164089632744,-0.0985145339188731,-0.2363887780642306,27,-0.0355026220785054,0.2667035743752697,0.0355026220785054,0,1,0,0,0.0,0.2667035743752697,0.0,0.0,0.3539781124487355,0.83486673800194,0.22266194315213922
915,Daniele Baselli,2021,0.4815510426384938,-1.5483149058566137,0.4963634351166139,-1.001704530820545,-0.2544237082699516,-0.1103909093059718,-0.4292109079860181,-0.3364722366212129,28,-0.0547940109487587,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0,-0.2667035743752697,1.1903245116406465,0.0
917,Danilo Cataldi,2019,-0.8085642148600493,-1.343230379973649,0.6619920671972785,0.0674412195676602,-0.5967941862443882,-0.5566211919099272,-0.6112062556507785,0.0,23,-0.3684788134782658,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,-1.1098808679695698,-0.4414959222239091,-0.0
918,Danilo Cataldi,2020,-0.5505411633603406,-1.3274546472134208,0.9986730244651892,1.0628527802739332,-0.5967941862443882,-0.5566211919099272,-0.7932016033155389,-0.2231435513142097,24,-0.5558825692061055,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6619920671972785,-1.3678906753993378,-0.0
919,Danilo Cataldi,2021,-0.292518111860632,-1.354498760516669,-0.5456168418509113,-0.0800271597962209,-0.5967941862443882,-0.7345529302755366,-0.9945400934627866,-0.2468600779315257,25,0.4007844499892709,0.5456168418509113,-0.4007844499892709,1,0,0,0,0.5456168418509113,0.0,0.0,0.0,0.9986730244651892,-1.1037240431393691,-0.6022104266926216
921,Danny Latza,2019,0.4815510426384938,0.1047565198044254,-0.3514408119016451,-0.7518275546761936,-0.5967941862443882,-0.5566211919099272,-0.6112062556507785,0.0,28,0.1956194036064862,0.3514408119016451,-0.1956194036064862,1,0,0,0,0.3514408119016451,0.0,0.0,0.0,0.2028048715025932,-0.4224538608385979,-0.14846752784410144
922,Danny Latza,2020,0.7395740941382024,-0.4473941268035561,-0.2333871378783297,-1.1614619417981202,-0.5967941862443882,-0.6630973713743571,-0.9021094883148224,-0.2231435513142099,29,0.1547583976397051,0.2333871378783297,-0.1547583976397051,1,0,0,0,0.2333871378783297,0.0,0.0,0.0,-0.3514408119016451,0.1786059911841985,0.041684341090402276
923,Danny Latza,2021,0.997597145637911,0.0337657223833992,-0.7076393046551381,-0.9976081869493444,-0.5967941862443882,-1.1093276539783123,-1.411168252537171,-0.2876820724517809,30,0.7850038496959286,0.7076393046551381,-0.7850038496959286,0,0,0,0,0.0,0.0,0.0,0.0,-0.2333871378783297,-0.7589553493155612,-0.5370666356539612
925,Darko Brašanac,2019,-0.0344950603609234,-0.2141386495630415,-1.0243251483587588,-0.7067677720927685,-0.5112015667507791,-1.1093276539783123,-1.176535441127547,0.0,26,1.1363122137398085,1.0243251483587588,-1.1363122137398085,0,0,0,0,0.0,0.0,0.0,0.0,-0.6358159726147381,-1.2888775855565897,-1.3202297240415326
926,Darko Brašanac,2020,0.2235279911387852,0.5352086565477908,-0.8231407330047994,-0.5961664875698528,-0.5397324399153154,-1.1093276539783123,-1.3585307887923077,-0.2231435513142096,27,0.9131327782382024,0.8231407330047994,-0.9131327782382024,0,0,0,0,0.0,0.0,0.0,0.0,-1.0243251483587588,-1.3760489403801195,-1.1326819334349691
927,Darko Brašanac,2021,0.4815510426384938,-0.9702469839996858,0.0806845556418652,-0.7067677720927716,-0.5397324399153154,-1.1093276539783123,-1.2624672261347865,-0.1053605156578262,28,-0.0895056088224729,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.8231407330047994,-0.5632356473044726,-0.0
929,Davy Pröpper,2019,-0.0344950603609234,0.8743869108926938,-0.9630032806144608,-1.2229070998663902,0.1450085160335576,0.4973295627403331,0.4668146515578956,0.0,26,-0.478930000465496,0.9630032806144608,0.478930000465496,0,0,1,0,0.0,0.0,0.9630032806144608,0.0,-0.2213498743832671,0.7084394521365432,0.6822295165242025
930,Davy Pröpper,2020,0.2235279911387852,1.1932820802601607,-0.3813080288254165,-0.8542361514566558,0.1450085160335576,0.5971330097767674,0.3808828665506563,-0.2305236586118324,27,-0.2276916109045673,0.3813080288254165,0.2276916109045673,0,0,1,0,0.0,0.0,0.3813080288254165,0.0,-0.9630032806144608,0.9772348748152103,0.37262750381524046
931,Davy Pröpper,2021,0.4815510426384938,-1.7545262697938802,-0.8679070929596878,-0.5224322978879101,0.1450085160335576,0.1740170085240678,-0.0458770701740098,-0.2231435513142101,28,-0.1510305959936649,0.8679070929596878,0.1510305959936649,0,1,0,0,0.0,0.8679070929596878,0.0,0.0,-0.3813080288254165,1.3911703399438575,1.207406605552414
933,Dennis Geiger,2019,-1.582633369359175,-1.717340614001914,0.0472209518681246,0.4361121679773781,-0.5967941862443882,0.1740170085240678,0.0035682266295285,-0.1625189294977751,20,0.00821724878375,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,-0.2033127808882716,0.025593077517184887,0.0
934,Dennis Geiger,2020,-1.3246103178594664,-0.7144547456731309,-0.9142712217419712,-0.3012297288420866,-0.5967941862443882,0.3193978243747237,0.213853032572487,-0.0870113769896296,21,-0.2920162391128061,0.9142712217419712,0.2920162391128061,0,1,0,0,0.0,0.9142712217419712,0.0,0.0,0.0472209518681246,0.21795009904530657,0.19926550333293608
935,Dennis Geiger,2021,-1.0665872663597578,-1.2530833356294886,-0.2007230699938054,-0.3831566062664615,-0.5967941862443882,0.3832228286643982,0.1361182774907509,-0.2623642644674908,22,-0.0769216626612281,0.2007230699938054,0.0769216626612281,0,0,1,0,0.0,0.0,0.2007230699938054,0.0,-0.9142712217419712,1.0950408698484904,0.2197999651646761
937,Dennis Praet,2019,-0.5505411633603406,1.262019201572583,-0.1804711160035261,0.0305741247266868,-0.1403002156118061,0.9046552089580624,0.8501484893699041,-0.0408219945202548,24,-0.1632641351590646,0.1804711160035261,0.1632641351590646,0,0,1,0,0.0,0.0,0.1804711160035261,0.0,-0.136746465020244,0.4610959427507272,0.08321449937292172
938,Dennis Praet,2020,-0.292518111860632,-0.716708421781735,-0.553512339697082,0.6573147370232346,0.4987913432738088,0.8721042864431091,0.6596127745351016,-0.2336148511815055,25,-0.4827204840489795,0.553512339697082,0.4827204840489795,0,0,1,0,0.0,0.0,0.553512339697082,0.0,-0.1804711160035261,0.8684665131672761,0.4807069316517857
939,Dennis Praet,2021,-0.0344950603609234,-1.1854730523713684,-0.5141736097365462,0.36237797829544,0.4987913432738088,0.8027225567262158,0.61551567796028,-0.2006706954621515,26,-0.4127387546088679,0.5141736097365462,0.4127387546088679,0,0,1,0,0.0,0.0,0.5141736097365462,0.0,-0.553512339697082,1.379271471399845,0.7091849912562959
941,Dimitri Liénard,2019,0.997597145637911,-0.5397948472563204,-0.5767107336659134,0.0674412195676624,-0.5967941862443882,-1.1093276539783123,-1.176535441127547,0.0,30,0.639761165201719,0.5767107336659134,-0.639761165201719,0,0,0,0,0.0,0.0,0.0,0.0,0.5233210870222526,-1.2477917589000684,-0.719614900737539
942,Dimitri Liénard,2020,1.2556201971376195,-0.3166809125045238,0.925820194248911,-0.3607339494475444,-0.5967941862443882,-1.1093276539783123,-1.3585307887923077,-0.2231435513142096,31,-1.02703794409189,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.5767107336659134,-0.6176739872098134,-0.0
943,Dimitri Liénard,2021,1.513643248637328,0.0664440259581573,-0.0884383037483967,-0.633033582410822,-0.5967941862443882,-1.3387215618304322,-1.7418646266043158,-0.4054651081081644,32,0.1183942641196878,0.0884383037483967,-0.1183942641196878,0,0,0,0,0.0,0.0,0.0,0.0,0.925820194248911,-1.429089033405013,-0.12638621001977518
945,Dominik Kohr,2019,-0.5505411633603406,-0.8981293485243576,-0.432662885352054,0.3951487292651863,-0.4826706935862427,-0.3786894535443177,-0.6112062556507785,-0.2231435513142097,24,0.1638448716228771,0.432662885352054,-0.1638448716228771,1,0,0,0,0.432662885352054,0.0,0.0,0.0,-0.1783701474261278,-0.7197117199261936,-0.3113925493649563
946,Dominik Kohr,2020,-0.292518111860632,-0.3662617868938119,0.6004121266470348,-0.3421931675542771,-0.1117693424472697,0.044426547708382,-0.1784271210352318,-0.2231435513142097,25,0.0266742379891756,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,-0.432662885352054,0.15005593801874462,0.0
947,Dominik Kohr,2021,-0.0344950603609234,-0.5657121225052666,0.879050412747751,-0.9976081869493444,-0.1117693424472697,-0.3026903674105549,-0.2805098815836335,0.0870113769896296,26,-0.2660800924070167,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.6004121266470348,-0.259377597397718,-0.0
949,Edimilson Fernandes,2019,-1.0665872663597578,0.2253281916147398,-0.7592908015106345,-0.2274955391601227,-0.2315990097383225,-0.2333086376936616,-0.0458770701740098,0.2876820724517808,22,0.1771491025137746,0.7592908015106345,-0.1771491025137745,1,0,0,0,0.7592908015106345,0.0,0.0,0.0,-1.3088199813861756,-0.7313781279966,-0.5553286850138859
950,Edimilson Fernandes,2020,-0.8085642148600493,-0.3223151027760338,-0.2860135371756837,-1.1614619417981202,-0.1688310887763425,-0.1103909093059718,-0.3514761529042817,-0.2411620568168879,23,0.0315732944426411,0.2860135371756837,-0.031573294442641,0,1,0,0,0.0,0.2860135371756837,0.0,0.0,-0.7592908015106345,0.07795888500029384,0.02229729645320639
951,Edimilson Fernandes,2021,-0.5505411633603406,-1.046871971692222,-0.7153175454800582,-0.9976081869493444,-0.1688310887763425,-0.3026903674105549,-0.4292109079860181,-0.0953101798043249,24,0.2165197306565751,0.7153175454800582,-0.2165197306565751,1,0,0,0,0.7153175454800582,0.0,0.0,0.0,-0.2860135371756837,-0.008072645244340627,-0.005774504781713002
953,Elvis Rexhbeçaj,2019,-1.582633369359175,-0.705440041238715,0.4206055488238456,0.1903315357042257,-0.5967941862443882,-1.3387215618304322,-0.0458770701740098,1.6739764335716714,20,-0.5630737172360047,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,-2.4730164890338364,-2.0913422191212074,-0.0
954,Elvis Rexhbeçaj,2020,-1.3246103178594664,-1.2925226675300587,0.4659622284375322,-1.038571625661545,-0.5967941862443882,-0.3786894535443177,-0.6112062556507785,-0.2231435513142097,21,-0.1764549816593016,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.4206055488238456,-0.499519290271035,-0.0
955,Elvis Rexhbeçaj,2021,-1.0665872663597578,0.0709513781753653,-0.5459510332953255,-1.366279135359073,-0.5967941862443882,-0.5566211919099272,-0.6112062556507785,0.0,22,0.3038879148773004,0.5459510332953255,-0.3038879148773004,1,0,0,0,0.5459510332953255,0.0,0.0,0.0,0.4659622284375322,-1.132616180676048,-0.6183529741670934
957,Fabian Delph,2019,0.4815510426384938,-1.1775851859912545,0.3805105719889108,2.353201099707983,0.0594158965399485,0.4973295627403331,0.4668146515578956,0.0,28,0.189239156385319,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.0809512739422844,-0.09668474244553857,-0.0
958,Fabian Delph,2020,0.7395740941382024,-0.6536054907408229,-1.1981599760712394,-0.7436348669337365,-0.0547075961181969,0.4973295627403331,0.2848193038931352,-0.2231435513142097,29,-0.5958803769924775,1.1981599760712394,0.5958803769924774,0,0,1,0,0.0,0.0,1.1981599760712394,0.0,0.3805105719889108,1.5261087867365204,1.8285224673983373
959,Fabian Delph,2021,0.997597145637911,-1.694803852915874,-2.494341515321286,-0.338096823683047,-0.0547075961181969,0.1740170085240678,-0.7201141406500616,-1.0498221244986778,30,-0.4340578487336003,2.494341515321286,0.4340578487336003,0,1,0,0,0.0,2.494341515321286,0.0,0.0,-1.1981599760712394,1.968525625122274,4.9101751907162745
961,Fabián Ruiz Peña,2019,-1.0665872663597578,0.2501186288093839,1.861612791264664,1.099719875114902,1.1150582036277945,0.9046552089580624,1.4487719961090484,0.6931471805599454,22,1.6841177086805363,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.9458212820266202,-0.8681377450710934,-0.0
962,Fabián Ruiz Peña,2020,-0.8085642148600493,1.0298905623863703,1.2620387131478594,0.1043083144086363,1.1150582036277945,1.6027424868771036,1.4154776748466729,-0.2231435513142092,23,2.02272306564578,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,1.861612791264664,0.2467116751898512,0.0
963,Fabián Ruiz Peña,2021,-0.5505411633603406,0.9003041861416399,1.0823937138250597,1.357789539001723,1.1150582036277945,1.4573616710264476,1.3628402111018092,-0.1053605156578263,24,1.5774391114886115,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,1.2620387131478594,-0.14882885441049779,-0.0
965,Federico Valverde,2019,-1.582633369359175,-1.2553370117380926,-0.323480984540993,0.325510883454474,-0.5967941862443882,-0.2333086376936616,0.7014474629675193,1.203972804325936,20,0.0754709078230635,0.323480984540993,-0.0754709078230634,1,0,0,0,0.323480984540993,0.0,0.0,0.0,-0.9759870362612886,-0.5535056262720878,-0.17904854493547387
966,Federico Valverde,2020,-1.3246103178594664,0.1543373941937136,0.4501571205396813,1.357789539001711,-0.5967941862443882,1.4573616710264476,1.511541237504194,0.0769610411361285,21,0.6560417334141639,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,-0.323480984540993,1.1299932491224143,0.0
967,Federico Valverde,2021,-1.0665872663597578,-0.4958481631385423,0.5659533072603944,1.1365869699558722,-0.5967941862443882,1.7256602152647935,1.662755663776569,-0.0741079721537225,22,0.9766431060367942,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.4501571205396813,1.8609990561796657,0.0
969,Flavien Tait,2019,-0.292518111860632,1.3690688167312732,0.4266535224355106,-0.4855652030469321,-0.5796756623456664,-0.1103909093059718,-0.0458770701740098,0.1335313926245225,25,-0.0470986703002518,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0,-0.4828372143790578,-0.5838545755316363,-0.0
