Player,Season,Age,MP,Min,Overall_Performance_Index,Team_Rating,Latest_Transfer_Fee,Log_MV1,Log_MV2,Log_Return_MV,Age_Original,Perf_MV1_Interaction,Underperformance_Magnitude,Underperformer_Log_MV1_Interaction,MV1_Tier_Low,MV1_Tier_Medium,MV1_Tier_High,MV1_Tier_Highest,Underperf_Low,Underperf_Medium,Underperf_High,Underperf_Highest
Marten de Roon,2021,0.7395740941382024,1.1505898783231143,1.4096349866861455,1.4347580831010054,1.2840553493197784,0.173539389198094,0.8381678086327184,3.1354942159291497,0.0,29,1.2025680384308497,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Maxime Gonalons,2018,0.4815510426384938,-0.8710267891203998,-0.7595282678452111,1.745472912517349,0.915384400910053,-0.3114854545990244,0.4423155527624133,2.0149030205422647,-0.6241543090729937,28,0.7720498161319307,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Maxime Gonalons,2019,0.7395740941382024,-1.509432052523615,-1.386050226037125,-0.2262576290447391,0.251776693772527,-0.3114854545990244,-0.3786894535443177,1.3862943611198906,-0.2231435513142097,29,0.0856813779031852,0.2262576290447391,-0.0856813779031852,1,0,0,0,0.2262576290447391,0.0,0.0,0.0
Maxime Gonalons,2020,0.997597145637911,-0.5518241574187922,-0.2975246655813897,-0.5524540101009475,-0.043160064955259,-0.3114854545990244,-0.6630973713743571,1.029619417181158,-0.2231435513142099,30,0.3663308019031608,0.5524540101009475,-0.3663308019031608,1,0,0,0,0.5524540101009475,0.0,0.0,0.0
Maxime Gonalons,2021,1.2556201971376195,0.0865811059844228,-0.3268224549932418,0.2257870610115063,-0.9648374359795816,-0.3685472009280972,-0.5566211919099272,0.9162907318741552,-0.4700036292457354,31,-0.1256778630180641,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0
Miguel Veloso,2018,1.2556201971376195,-0.2326215257171847,-0.0406055892005329,-0.7997880565466706,-0.6699006772517808,-0.5967941862443882,-0.5566211919099272,0.9162907318741552,-0.4700036292457354,31,0.445178981310332,0.7997880565466706,-0.44517898131033207,1,0,0,0,0.7997880565466706,0.0,0.0,0.0
Miguel Veloso,2019,1.513643248637328,-0.3390224029510538,-0.5781073411025885,-1.3097286624703717,-0.9648374359795808,-0.5967941862443882,-1.1093276539783123,0.0,-0.6931471805599453,32,1.4529182244864105,1.3097286624703717,-1.4529182244864103,0,0,0,0,0.0,0.0,0.0,0.0
Miguel Veloso,2020,1.7716663001370367,1.0441890010892454,1.1729989952827249,-0.1328480099579256,-0.4486981082059579,-0.5967941862443882,-1.6620341160466978,-0.2231435513142097,-0.2231435513142097,33,0.2207979247989837,0.1328480099579256,-0.22079792479898377,0,0,0,0,0.0,0.0,0.0,0.0
Miguel Veloso,2021,2.0296893516367454,-0.3390224029510538,-0.5116238958987703,-0.3934049140452726,-0.4855652030469237,-0.5967941862443882,-1.6620341160466978,-0.1053605156578262,-0.1053605156578262,34,0.6538523885636619,0.3934049140452726,-0.6538523885636618,0,0,0,0,0.0,0.0,0.0,0.0
Mikel Vesga,2018,-0.5505411633603406,-1.2966302980558764,-1.088564979701396,-0.8939624850322974,-0.5961664875698495,-0.5967941862443882,-1.3387215618304322,0.9162907318741552,0.5108256237659907,24,1.1967668541802514,0.8939624850322974,-1.1967668541802514,0,0,0,0,0.0,0.0,0.0,0.0
Mikel Vesga,2019,-0.292518111860632,0.192981983218292,0.3380119970449401,-1.2538847275590566,-0.5224322978879041,-0.5967941862443882,-0.7860150997620469,1.3862943611198906,0.2876820724517808,25,0.9855723292224388,1.2538847275590566,-0.9855723292224388,0,0,0,0,0.0,0.0,0.0,0.0
Mikel Vesga,2020,-0.0344950603609234,-0.445423280184923,-0.5645852844509646,-1.1127960820591818,-0.1906284443191505,-0.5967941862443882,-0.7860150997620469,0.8754687373538999,-0.2231435513142099,26,0.8746745234545626,1.1127960820591818,-0.8746745234545626,0,0,0,0,0.0,0.0,0.0,0.0
Mikel Vesga,2021,0.2235279911387852,0.6185854921537687,-0.054127645852157,-0.9837139158468212,-0.1537613494781772,-0.5967941862443882,-1.1093276539783123,0.6931471805599453,0.0,27,1.0912610504521731,0.9837139158468212,-1.0912610504521731,0,0,0,0,0.0,0.0,0.0,0.0
Milan Badelj,2018,0.4815510426384938,0.2993828604521611,0.6546534903038032,0.5547009980523265,-0.0062929701142685,-0.3685472009280972,0.2500160946578304,2.70805020110221,0.3101549283038394,28,0.1386841772358434,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0
Milan Badelj,2019,0.7395740941382024,-0.1262206484833155,-0.7088205554016209,0.0590916605459188,0.0674412195676602,-0.5967941862443882,0.3832228286643982,2.19722457733622,-0.3677247801253172,29,0.0226452733048834,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Milan Badelj,2020,0.997597145637911,-0.2326215257171847,-0.2085044592915314,-1.000916513617063,-0.1906284443191474,-0.5967941862443882,-0.3786894535443177,0.8754687373538999,-0.7339691750802004,30,0.3790365275851293,1.000916513617063,-0.37903652758512923,1,0,0,0,1.000916513617063,0.0,0.0,0.0
Milan Badelj,2021,1.2556201971376195,0.6185854921537687,0.7188832593990173,0.4665348774847143,-0.7067677720927616,-0.5967941862443882,-1.1093276539783123,0.6931471805599453,0.0,31,-0.5175400411391775,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0
Morgan Schneiderlin,2018,0.2235279911387852,0.6185854921537687,0.4056222803030604,-0.5789655277756063,-0.8173690566156855,0.7156259793242852,0.8027225567262158,2.995732273553991,-0.0953101798043252,27,-0.4647486887123776,0.5789655277756063,0.4647486887123776,0,0,1,0,0.0,0.0,0.5789655277756063,0.0
Morgan Schneiderlin,2019,0.4815510426384938,-1.083828543588138,-1.054759838072336,0.395193715339703,-0.0062929701142837,0.7156259793242852,0.642710378590989,2.70805020110221,-0.1823215567939544,28,0.25399510240276,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Morgan Schneiderlin,2020,0.7395740941382024,-0.9774276663542688,-0.8665778830039015,-0.5983412079223305,-0.7436348669337365,0.7156259793242852,0.3193978243747237,2.2512917986064958,-0.233614851181505,29,-0.1911088800441365,0.5983412079223305,0.19110888004413654,0,1,0,0,0.0,0.5983412079223305,0.0,0.0
Morgan Schneiderlin,2021,0.997597145637911,0.4057837376860304,0.4811204299412946,0.1824853974441949,-0.4118310133649843,-0.4699903055131154,0.1740170085240678,1.9459101490553128,-0.3566749439387326,30,0.0317555629625643,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0
N'Golo Kanté,2018,-0.0344950603609234,1.0441890010892454,1.3792103592199914,1.4997823621051438,0.5835805473412862,1.4460163323364166,1.4573616710264476,4.0943445622221,0.1823215567939544,26,2.185725329413545,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
N'Golo Kanté,2019,0.2235279911387852,1.2569907555569837,1.4896404885415877,0.0709472959401495,0.5835805473412831,1.4460163323364166,1.8321363947292235,4.605170185988092,0.2231435513142106,27,0.1299851229995728,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
N'Golo Kanté,2020,0.4815510426384938,-0.2326215257171847,-0.0428592653091369,0.2820645363952775,0.2517766937725326,1.4460163323364166,2.0100681330948333,4.382026634673881,-0.2231435513142106,28,0.5669689360843151,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
N'Golo Kanté,2021,0.7395740941382024,0.6185854921537687,0.4236516891718924,0.7076082337316526,0.509846357659331,1.4460163323364166,1.7256602152647935,4.007333185232471,-0.2411620568168881,29,1.2210913769445042,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Nampalys Mendy,2018,-0.292518111860632,-1.083828543588138,-0.9082708910130756,-0.8974703149254143,-0.264362634001092,0.2876628818562395,0.1740170085240678,1.6094379124341005,-0.6931471805599456,25,-0.1561750994424736,0.8974703149254143,0.15617509944247362,0,1,0,0,0.0,0.8974703149254143,0.0,0.0
Nampalys Mendy,2019,-0.0344950603609234,0.7249863693876378,0.3628024342395842,-0.9050570002791212,-0.1906284443191492,0.2876628818562395,-0.0039147298415419,2.079441541679836,0.0,26,0.0035430536472891,0.9050570002791212,-0.0035430536472890713,0,1,0,0,0.0,0.9050570002791212,0.0,0.0
Nampalys Mendy,2020,0.2235279911387852,-1.8286346842252224,-1.666632901558324,0.3454792806737921,0.6573147370232346,0.2876628818562395,-0.1103909093059718,1.7047480922384253,-0.2411620568168879,27,-0.0381377719399529,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0
Nampalys Mendy,2021,0.4815510426384938,-0.1262206484833155,-0.3504860541335839,-0.320821328001761,0.36237797829544,0.2876628818562395,-0.0039147298415419,2.079441541679836,0.0,28,0.0012559288265316,0.320821328001761,-0.0012559288265315957,0,1,0,0,0.0,0.320821328001761,0.0,0.0
Nemanja Matić,2018,0.4815510426384938,1.2569907555569837,1.5189382779534395,1.5408321079191871,1.1734540647968532,1.953865874665164,1.172953753196408,3.688879454113936,0.1335313926245227,28,1.8073248040293437,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Nemanja Matić,2019,0.7395740941382024,0.4057837376860304,0.7504347249194734,0.727430081916156,0.1043083144086347,1.953865874665164,1.172953753196408,3.4011973816621555,-0.154150679827258,29,0.8532418447715258,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Nemanja Matić,2020,0.997597145637911,-0.3390224029510538,-0.2130118115087395,0.951414465134399,0.8047831163871252,1.953865874665164,0.9046552089580624,2.772588722239781,-0.4462871026284194,30,0.8607020517618827,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Nemanja Matić,2021,1.2556201971376195,-0.445423280184923,-0.7482598873021911,1.2106009396092106,0.7679160215461412,1.953865874665164,0.5487917322268434,2.079441541679836,-0.6931471805599454,31,0.6643677866835829,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Nicolas Höfler,2018,0.2235279911387852,0.2993828604521611,0.5509843893080189,-0.7604910141343052,-1.2843522579346938,-0.5967941862443882,-0.6630973713743571,1.3862943611198906,0.1335313926245225,27,0.5042795924262768,0.7604910141343052,-0.5042795924262768,1,0,0,0,0.7604910141343052,0.0,0.0,0.0
Nicolas Höfler,2019,0.4815510426384938,-0.6582250346526614,-0.1746993176624713,-1.157245105128106,-0.9156813095249628,-0.5967941862443882,-0.5566211919099272,1.3862943611198906,0.0,28,0.6441471497483354,1.157245105128106,-0.6441471497483354,1,0,0,0,1.157245105128106,0.0,0.0,0.0
Nicolas Höfler,2020,0.7395740941382024,0.8313872466215071,1.1414475297622686,-0.3487710738384681,-0.2602662901298931,-0.5967941862443882,-0.4627025455457813,1.252762968495368,-0.2513144282809061,29,0.1613772636777948,0.3487710738384681,-0.16137726367779484,1,0,0,0,0.3487710738384681,0.0,0.0,0.0
Nicolas Höfler,2021,0.997597145637911,0.7249863693876378,1.0805982748299603,0.3484538247678868,-0.3012297288420782,-0.5967941862443882,-0.7860150997620469,0.9162907318741552,-0.1823215567939546,30,-0.2738899678373973,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0
Omar Mascarell,2018,-0.5505411633603406,-1.6158329297574838,-1.1257506354933622,0.5049275477672487,-0.3012297288420817,-0.5397324399153154,-0.4627025455457813,2.079441541679836,0.5753641449035616,24,-0.233631261668095,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0
Omar Mascarell,2019,-0.292518111860632,-1.083828543588138,-0.8755925874383175,-0.5959818067917051,-1.0385716256615378,-0.0261767229536606,-0.0039147298415419,2.079441541679836,0.0,25,0.0023331077640636,0.5959818067917051,-0.002333107764063547,0,1,0,0,0.0,0.5959818067917051,0.0,0.0
Omar Mascarell,2020,-0.0344950603609234,-0.1262206484833155,0.288431122655652,0.8928349521192782,-1.120498503085929,-0.0261767229536606,0.4423155527624133,2.3978952727983707,-0.2411620568168877,26,0.3949147853722413,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Omar Mascarell,2021,0.2235279911387852,-0.0198197712494463,-0.0090541236800768,-0.7271925754733457,-2.7999994902857983,-0.0261767229536606,0.1740170085240678,1.5040773967762742,-0.7985076962177717,27,-0.126543876604784,0.7271925754733457,0.126543876604784,0,1,0,0,0.0,0.7271925754733457,0.0,0.0
Oriol Romeu,2018,-0.292518111860632,1.0441890010892454,1.269907067952697,0.4654040657730912,-1.0017045308205497,-0.1973619619408789,0.1740170085240678,2.4849066497880004,0.1823215567939544,25,0.0809882232807718,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0
Oriol Romeu,2019,-0.0344950603609234,0.7249863693876378,0.4123833086288724,-0.2028979807189316,-1.038571625661528,-0.1973619619408789,0.3193978243747237,2.302585092994046,-0.1823215567939544,26,-0.0648051736116514,0.2028979807189316,0.06480517361165139,0,1,0,0,0.0,0.2028979807189316,0.0,0.0
Oriol Romeu,2020,0.2235279911387852,0.6185854921537687,0.1013760056415194,-0.3281510628088532,-0.6330335824108161,-0.1973619619408789,0.1740170085240678,2.079441541679836,-0.2231435513142101,27,-0.0571038662939901,0.3281510628088532,0.05710386629399011,0,1,0,0,0.0,0.3281510628088532,0.0,0.0
Oriol Romeu,2021,0.4815510426384938,-0.3390224029510538,-0.0079272856257748,0.5218472809721367,-1.0754387205025038,-0.1973619619408789,-0.0039147298415419,1.791759469228055,-0.2876820724517808,28,-0.0020428911235491,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0
Otávio,2018,-0.8085642148600493,-0.3390224029510538,-0.3223151027760338,-0.3748812291520969,-0.1168942546372006,-0.3114854545990244,-0.3786894535443177,1.8718021769015916,0.262364264467491,23,0.1419635678116297,0.3748812291520969,-0.14196356781162972,1,0,0,0,0.3748812291520969,0.0,0.0,0.0
Otávio,2019,-0.5505411633603406,0.9377881238553762,1.245116630758053,-0.1954472692911978,-0.5961664875698511,-0.3114854545990244,-0.1103909093059718,1.9459101490553128,0.0,24,0.0215756017784244,0.1954472692911978,-0.021575601778424464,0,1,0,0,0.0,0.1954472692911978,0.0,0.0
Otávio,2020,-0.292518111860632,0.0865811059844228,0.4968961627015226,0.6008766923825989,0.0734346719514918,-0.3114854545990244,-0.0039147298415419,1.8718021769015916,-0.2076393647782444,25,-0.0023522699187572,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0
Otávio,2021,-0.0344950603609234,-0.6582250346526614,-0.2378022487033835,0.0721964132461361,-0.8173690566156865,-0.3114854545990244,-0.1103909093059718,1.9459101490553128,0.0,26,-0.0079698277068706,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0
Papakouli Diop,2018,1.2556201971376195,-0.9774276663542688,-0.9386955184792296,-2.139207539085612,-0.5224322978879042,-0.5967941862443882,-1.3387215618304322,0.0,-0.4054651081081644,31,2.863803257804125,2.139207539085612,-2.863803257804126,0,0,0,0,0.0,0.0,0.0,0.0
Papakouli Diop,2019,1.513643248637328,0.4057837376860304,0.6557803283581052,-0.0992398461615938,-0.4486981082059579,-0.5967941862443882,-1.3387215618304322,0.4054651081081644,0.0,32,0.1328545218492607,0.0992398461615938,-0.13285452184926066,0,0,0,0,0.0,0.0,0.0,0.0
Papakouli Diop,2020,1.7716663001370367,0.6185854921537687,0.5442233609822068,-1.5855853078615838,-0.9279703411386095,-0.5967941862443882,-1.3387215618304322,0.1823215567939546,-0.2231435513142098,33,2.122657239755846,1.5855853078615838,-2.122657239755846,0,0,0,0,0.0,0.0,0.0,0.0
Papakouli Diop,2021,2.0296893516367454,0.9377881238553762,0.624228862837649,-1.0218432898303809,-1.1491729101844468,-0.5967941862443882,-1.6620341160466978,-0.2231435513142097,-0.2231435513142097,34,1.6983384089514868,1.0218432898303809,-1.6983384089514868,0,0,0,0,0.0,0.0,0.0,0.0
Paul Lasne,2018,0.4815510426384938,1.3633916327908528,1.4580890230211316,-0.88111974675297,-0.1906284443191464,-0.5967941862443882,-0.931395915612703,0.9162907318741552,0.0,28,0.8206713332914155,0.88111974675297,-0.8206713332914155,0,0,0,0,0.0,0.0,0.0,0.0
Paul Lasne,2019,0.7395740941382024,1.1505898783231143,0.0213705037860772,-0.7029461321235618,0.1043083144086348,-0.5967941862443882,-0.931395915612703,0.9162907318741552,0.0,29,0.654721156355633,0.7029461321235618,-0.654721156355633,0,0,0,0,0.0,0.0,0.0,0.0
Paul Lasne,2020,0.997597145637911,-0.5518241574187922,-0.6152929968945547,-1.1033613121765649,-0.5540428352399893,-0.5967941862443882,-1.03332856784455,0.5306282510621704,-0.2578291093020999,30,1.140134764526493,1.1033613121765649,-1.1401347645264932,0,0,0,0,0.0,0.0,0.0,0.0
Paul Lasne,2021,1.2556201971376195,-0.2326215257171847,-0.1003280060785391,-0.23503549458178,-0.8911032462976322,-0.5967941862443882,-1.238918114793998,0.0,-0.5306282510621704,31,0.2911897318569338,0.23503549458178,-0.2911897318569338,0,0,0,0,0.0,0.0,0.0,0.0
Pere Pons,2018,-0.5505411633603406,0.7249863693876378,0.8845284533814118,-1.5031337420013655,-0.6330335824108227,-0.5967941862443882,-0.931395915612703,1.6094379124341005,0.6931471805599452,24,1.4000126279197105,1.5031337420013655,-1.4000126279197103,0,0,0,0,0.0,0.0,0.0,0.0
Pere Pons,2019,-0.292518111860632,1.0441890010892454,1.1515890722509867,-1.632140682574846,-0.8911032462976325,-0.5967941862443882,-0.0553768993280522,1.3862943611198906,-0.6286086594223741,25,0.0903828902681656,1.632140682574846,-0.09038289026816564,0,1,0,0,0.0,1.632140682574846,0.0,0.0
Pere Pons,2020,-0.0344950603609234,0.6185854921537687,-0.7685429722796272,-1.8966938915998763,-1.2229070998663931,-0.4826706935862427,-0.5566211919099272,1.1631508098056809,-0.2231435513142097,26,1.0557400146306015,1.8966938915998763,-1.0557400146306015,1,0,0,0,1.8966938915998763,0.0,0.0,0.0
Pere Pons,2021,0.2235279911387852,-0.2326215257171847,-0.6581128429580309,-1.728519986581692,-1.075438720502501,-0.4826706935862427,-0.6630973713743571,1.252762968495368,0.0,27,1.146177059470359,1.728519986581692,-1.146177059470359,1,0,0,0,1.728519986581692,0.0,0.0,0.0
Philipp Bargfrede,2018,0.4815510426384938,0.2993828604521611,0.1002491675872174,0.2938955912912587,-0.4241200449786583,-0.5967941862443882,-1.3387215618304322,0.6931471805599453,0.2876820724517809,28,-0.3934443649885122,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0
Philipp Bargfrede,2019,0.7395740941382024,-0.9774276663542688,-0.7786845147683452,-0.3934570810274559,0.0674412195676488,-0.5967941862443882,-0.6630973713743571,0.9162907318741552,-0.3364722366212129,29,0.2609003561779335,0.3934570810274559,-0.26090035617793345,1,0,0,0,0.3934570810274559,0.0,0.0,0.0
Philipp Bargfrede,2020,0.997597145637911,-0.9774276663542688,-1.334215675539233,-0.7860035618513355,-1.4072425740712742,-0.5967941862443882,-1.3387215618304322,0.1823215567939546,-0.2231435513142098,30,1.0522399159259026,0.7860035618513355,-1.0522399159259026,0,0,0,0,0.0,0.0,0.0,0.0
Philipp Bargfrede,2021,1.2556201971376195,-2.4670399476284373,-1.9641181478940528,-1.2661890858429994,-1.161461941798113,-0.5967941862443882,-2.7674470401834683,-1.3862943611198906,0.0,31,3.50411123792882,1.2661890858429994,-3.50411123792882,0,0,0,0,0.0,0.0,0.0,0.0
Rani Khedira,2018,-0.8085642148600493,0.6185854921537687,0.5690137981768508,-1.238887705653054,-0.4241200449786581,-0.5967941862443882,-1.8914280238988173,1.252762968495368,1.5404450409471488,23,2.343266924935896,1.238887705653054,-2.3432669249358957,0,0,0,0,0.0,0.0,0.0,0.0
Rani Khedira,2019,-0.5505411633603406,0.6185854921537687,0.96228027912825,-0.0759744814965611,-1.1204985030859227,-0.5967941862443882,-0.2333086376936616,2.302585092994046,0.5108256237659909,24,0.0177255027774449,0.0759744814965611,-0.01772550277744497,1,0,0,0,0.0759744814965611,0.0,0.0,0.0
Rani Khedira,2020,-0.292518111860632,0.8313872466215071,0.9904512304858002,-2.171933993345084,-1.0385716256615445,-0.5967941862443882,0.1740170085240678,2.079441541679836,-0.2231435513142101,25,-0.377953456233644,2.171933993345084,0.37795345623364407,0,1,0,0,0.0,2.171933993345084,0.0,0.0
Rani Khedira,2021,-0.0344950603609234,0.2993828604521611,0.0540488073608353,-1.490807844150273,-1.0385716256615358,-0.5967941862443882,-0.2333086376936616,1.6094379124341005,-0.1823215567939546,26,0.3478183471817249,1.490807844150273,-0.3478183471817248,1,0,0,0,1.490807844150273,0.0,0.0,0.0
Rodri,2018,-1.3246103178594664,1.3633916327908528,1.641763625872358,0.8878726281761784,-0.0431600649552559,-0.5967941862443882,-0.931395915612703,3.218875824868201,2.302585092994045,21,-0.8269609394676086,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0
Rodri,2019,-1.0665872663597578,1.0441890010892454,1.0873593031557724,1.5314541347274977,0.6573147370232306,0.8297494719824308,1.2794299326608385,4.382026634673881,0.693147180559945,22,1.9593882604675648,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Rodri,2020,-0.8085642148600493,1.1505898783231143,0.8067766276345736,2.0364176157145737,2.168865625503126,3.397528056790705,1.8321363947292235,4.158883083359672,-0.2231435513142097,23,3.73099482861838,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Rodri,2021,-0.5505411633603406,1.0441890010892454,1.1020081978616985,2.5087663500923667,1.5789921080475466,3.397528056790705,1.6542046563636137,4.248495242049359,0.0896121586896878,24,4.150012978051141,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Rolando Mandragora,2018,-1.582633369359175,1.2569907555569837,1.6564125205782845,-0.4055043953821476,-1.259774194707349,-0.0832384692827333,-0.7860150997620469,2.302585092994046,1.203972804325936,20,0.3187325777902473,0.4055043953821476,-0.3187325777902473,0,0,0,0,0.0,0.0,0.0,0.0
Rolando Mandragora,2019,-1.3246103178594664,1.1505898783231143,1.2935706670930391,-1.4822133340051458,-0.8173690566156896,0.544440740337067,0.4973295627403331,2.70805020110221,0.0,21,-0.7371485092886705,1.4822133340051458,0.7371485092886704,0,0,1,0,0.0,0.0,1.4822133340051458,0.0
Rolando Mandragora,2020,-1.0665872663597578,0.192981983218292,0.3154752359589001,-1.702121693825638,-0.8173690566156876,0.544440740337067,0.4973295627403331,2.4849066497880004,-0.2231435513142097,22,-0.8465154377211398,1.702121693825638,0.8465154377211397,0,0,1,0,0.0,0.0,1.702121693825638,0.0
Rolando Mandragora,2021,-0.8085642148600493,-0.7646259118865305,-0.2761147425496517,-0.8377375583271419,-1.001704530820545,0.0137664994766903,0.3193978243747237,2.6390573296152584,0.154150679827258,23,-0.2675715535266823,0.8377375583271419,0.2675715535266823,0,1,0,0,0.0,0.8377375583271419,0.0,0.0
Santiago Ascacíbar,2018,-1.582633369359175,0.5121846149198995,0.6884586319328633,-0.2022013794463953,-0.3012297288420824,-0.2544237082699516,-0.0553768993280522,2.8903717578961645,0.8754687373538999,20,0.0111972854335963,0.2022013794463953,-0.011197285433596315,0,1,0,0,0.0,0.2022013794463953,0.0,0.0
Santiago Ascacíbar,2019,-1.3246103178594664,0.2993828604521611,0.7414200204850574,-1.3645362598913522,-1.8578403999053823,-0.2544237082699516,0.9046552089580624,2.4849066497880004,-0.7339691750802002,21,-1.234434835322864,1.3645362598913522,1.2344348353228642,0,0,1,0,0.0,0.0,1.3645362598913522,0.0
Santiago Ascacíbar,2020,-1.0665872663597578,-1.7222338069913532,-1.2801274489327368,-0.3892853417670721,-0.7518275546761994,-0.0261767229536606,0.1740170085240678,2.079441541679836,-0.2231435513142101,22,-0.0677422706365752,0.3892853417670721,0.06774227063657523,0,1,0,0,0.0,0.3892853417670721,0.0,0.0
Santiago Ascacíbar,2021,-0.8085642148600493,-1.1902294208220072,-1.1358921779820803,-0.2658130692564847,-0.7518275546761922,-0.0261767229536606,-0.1694836334039871,1.8718021769015916,0.0,23,0.0450509647838547,0.2658130692564847,-0.04505096478385468,0,1,0,0,0.0,0.2658130692564847,0.0,0.0
Sebastian Rudy,2018,0.2235279911387852,0.0865811059844228,-0.2873831230926717,0.8737493630001455,2.320430348738216,-0.5967941862443882,-0.0039147298415419,2.70805020110221,0.6286086594223743,27,-0.0034204927053649,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0
Sebastian Rudy,2019,0.4815510426384938,-0.3390224029510538,-0.4665503737266902,-1.3764101873207693,-1.0385716256615378,0.3161937550207759,0.4423155527624133,2.19722457733622,-0.4418327522790388,28,-0.6088076328326029,1.3764101873207693,0.6088076328326029,0,0,1,0,0.0,0.0,1.3764101873207693,0.0
Sebastian Rudy,2020,0.7395740941382024,0.8313872466215071,1.0862324651014703,-0.6263597791010684,-0.3012297288420866,0.3161937550207759,-0.1694836334039871,1.6486586255873816,-0.2231435513142097,29,0.1061577311801678,0.6263597791010684,-0.10615773118016782,0,1,0,0,0.0,0.6263597791010684,0.0,0.0
Sebastian Rudy,2021,0.997597145637911,0.0865811059844228,-0.1037085202414451,-0.8428334371571565,-0.3831566062664615,0.3161937550207759,-0.4627025455457813,1.0986122886681098,-0.4054651081081644,30,0.3899811768437166,0.8428334371571565,-0.3899811768437166,1,0,0,0,0.8428334371571565,0.0,0.0,0.0
Sergio Busquets,2018,0.7395740941382024,0.7249863693876378,0.921714109173378,1.1536565288692169,2.2794669100260387,-0.5967941862443882,1.6027424868771036,4.382026634673881,0.2876820724517808,29,1.8490143340818557,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Sergio Busquets,2019,0.997597145637911,1.1505898783231143,1.0648225420697324,1.128205609294352,1.689593392570471,-0.5967941862443882,1.780674225242713,3.912023005428146,-0.4054651081081641,30,2.008966649244704,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Sergio Busquets,2020,1.2556201971376195,0.9377881238553762,0.8033961134716676,2.2068648796280748,1.4683908235246317,-0.5967941862443882,1.172953753196408,3.332204510175204,-0.2231435513142097,31,2.5885504433570894,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0
Sergio Busquets,2021,1.513643248637328,1.2569907555569837,0.8417086073179357,1.769672335975966,1.4315237286836584,-0.5967941862443882,0.4973295627403331,2.19722457733622,-0.5108256237659905,32,0.8801103690445911,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Stanislav Lobotka,2018,-1.0665872663597578,1.469792510024722,1.4558353469125276,-0.4339992057240543,-0.3380968236830398,-0.3114854545990244,-1.6620341160466978,2.70805020110221,2.70805020110221,22,0.7213214862505476,0.4339992057240543,-0.7213214862505476,0,0,0,0,0.0,0.0,0.0,0.0
Stanislav Lobotka,2019,-0.8085642148600493,0.7249863693876378,0.8101571417974796,-1.26868400451643,-0.6330335824108229,-0.3114854545990244,0.9046552089580624,3.218875824868201,0.0,23,-1.1477215932075622,1.26868400451643,1.1477215932075624,0,0,1,0,0.0,0.0,1.26868400451643,0.0
Stanislav Lobotka,2020,-0.5505411633603406,-0.7646259118865305,-0.4361257462605361,-1.3553809430309194,-0.7436348669337449,0.544440740337067,0.7267234705924528,2.772588722239781,-0.2231435513142097,24,-0.9849871428943012,1.3553809430309194,0.9849871428943012,0,0,1,0,0.0,0.0,1.3553809430309194,0.0
Stanislav Lobotka,2021,-0.292518111860632,-0.9774276663542688,-1.8210097149976985,0.125113015270518,1.357789539001723,0.544440740337067,0.6858228710316595,2.19722457733622,-0.7472144018302207,25,0.0858053673362545,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0
Stefan Ilsanker,2018,0.4815510426384938,-0.3390224029510538,-0.5420485233649245,0.559374352495723,-0.1373759739933139,-0.5967941862443882,-0.3026903674105549,1.5040773967762742,-0.2006706954621511,28,-0.1693172282769716,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0
