Player,Season,Age,Min,Overall_Performance_Index,Team_Rating,Latest_Transfer_Fee,Log_MV1,Log_MV2,MV_Change,Age_Original,Perf_MV1_Interaction,Underperformance_Magnitude,Underperformer_Log_MV1_Interaction,MV1_Tier_Low,MV1_Tier_Medium,MV1_Tier_High,MV1_Tier_Highest,Underperf_Low,Underperf_Medium,Underperf_High,Underperf_Highest,Future_Performance,Expected_Future_Performance,Expected_Future_Performance_Log_MV1
Jérôme Boateng,2019,0.7395740941382024,-0.0868059494269151,0.426708429997959,1.9927228390406808,0.173539389198094,1.2794299326608385,0.7014474629675193,-0.6931471805599454,29,0.5459435378581008,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,1.037433557224976,0.5325079491196201,0.6813066094834768
Jérôme Boateng,2020,0.997597145637911,0.0292583701661912,1.037433557224976,2.484284103586981,0.173539389198094,0.4973295627403331,0.2848193038931352,-0.2231435513142097,30,0.5159463773868457,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,1.1100745961692389,0.7504911889754974,0.3732414548536568
Kalidou Koulibaly,2018,-0.0344950603609234,1.4603426991297357,1.1065786118477985,1.4683908235246466,-0.1542486424922461,1.0500360248087186,1.5974730225114329,0.693147180559945,26,1.1619474067230122,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.8067836645249062,0.8212273877116043,0.8623183416567413
Kalidou Koulibaly,2019,0.2235279911387852,1.534714010713668,0.8067836645249062,1.099719875114902,-0.1542486424922461,1.7256602152647935,1.7794683701761933,0.0689928714869507,27,1.3922344721961688,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.8533325389151216,0.7006983543602294,1.2091672730209602
Kalidou Koulibaly,2020,0.4815510426384938,0.3774513289455103,0.8533325389151216,0.1043083144086363,-0.1542486424922461,1.780674225242713,1.5412026012570137,-0.2921364228011605,28,1.5195072576070814,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,1.2160089915029726,0.5054766456128563,0.9000892343049584
Kamil Glik,2018,0.7395740941382024,1.6564125205782845,-0.1705794734062776,1.173454064796852,0.0308850233754121,0.642710378590989,0.61551567796028,0.0,29,-0.1096331979328002,0.1705794734062776,0.1096331979328002,0,0,1,0,0.0,0.0,0.1705794734062776,0.0,0.0300063461888638,0.24887426614366515,0.15995407381474958
Kamil Glik,2019,0.997597145637911,1.3521662459167432,0.0300063461888638,-1.0017045308205526,0.0308850233754121,0.4973295627403331,-0.0458770701740098,-0.6286086594223743,30,0.0149230430295426,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-0.402146767740596,-0.1082379935756807,-0.053829954016884264
Kamil Glik,2020,1.2556201971376195,0.3380119970449401,-0.402146767740596,-0.2810737416848066,0.0308850233754121,-0.2333086376936616,-0.4625052292483939,-0.2231435513142097,31,0.0938243145344678,0.402146767740596,-0.0938243145344678,1,0,0,0,0.402146767740596,0.0,0.0,0.0,0.3187496039718908,-0.2238276228160186,0.05222091775741603
Karim Rekik,2018,-1.0665872663597578,0.599438425643005,-0.8313824109207719,-0.4241200449786583,-0.4541398204217063,-0.931395915612703,0.1361182774907509,1.3862943611198908,22,0.7743461818438488,0.8313824109207719,-0.7743461818438488,0,0,0,0,0.0,0.0,0.0,0.0,-0.4224392123741774,-0.33917766860758264,0.31590869520814135
Karim Rekik,2019,-0.8085642148600493,0.3357583209363362,-0.4224392123741774,-0.6289372385396166,-0.4541398204217063,0.4973295627403331,0.4668146515578956,0.0,23,-0.2100915087744203,0.4224392123741774,0.2100915087744203,0,0,1,0,0.0,0.0,0.4224392123741774,0.0,-0.504191329879051,-0.1950406888052994,-0.09699950048011292
Karim Rekik,2020,-0.5505411633603406,-0.5747268269396826,-0.504191329879051,-0.7518275546761994,-0.4541398204217063,0.3193978243747237,0.0942835890583332,-0.233614851181505,24,-0.1610376138319675,0.504191329879051,0.1610376138319675,0,1,0,0,0.0,0.504191329879051,0.0,0.0,0.9072300407291932,-0.31398061722318077,-0.10028472603691684
Kevin Akpoguma,2018,-1.0665872663597578,-0.0901864635898211,0.8925171514015504,0.436112167977376,-0.5397324399153154,-1.4841023776810882,-0.0458770701740098,1.856297990365626,22,-1.3245868265161929,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.6345519164424281,0.2972713999626893,-0.441181191501213
Kevin Akpoguma,2019,-0.8085642148600493,-1.432250586263507,0.6345519164424281,0.4361121679773781,-0.5397324399153154,0.3193978243747237,-0.2152272403184974,-0.613104472886409,23,0.202674501564523,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,-0.210304760357409,0.15648715785532147,0.04998165776157363
Kevin Akpoguma,2020,-0.5505411633603406,-0.707693717347319,-0.210304760357409,-0.3012297288420866,-0.5397324399153154,-0.5566211919099272,-0.4625052292483939,0.1823215567939546,24,0.1170600863744726,0.210304760357409,-0.1170600863744726,1,0,0,0,0.210304760357409,0.0,0.0,0.0,-0.2876613822816346,-0.23729709956543538,0.1320845943968813
Kevin Bonifazi,2018,-1.3246103178594664,-1.5347928492049894,0.6756397120357457,-0.0062929701142683,-0.5967941862443882,-1.6620341160466978,-1.411168252537171,0.4054651081081644,21,-1.1229362515593762,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.4373643969818962,-0.07612451861984959,0.1265215470138221
Kevin Bonifazi,2019,-1.0665872663597578,0.598311587588703,-0.4373643969818962,-0.7436348669337431,-0.5967941862443882,-1.3387215618304322,-0.3514761529042817,1.2992829841302609,22,0.5855091486166293,0.4373643969818962,-0.5855091486166293,0,0,0,0,0.0,0.0,0.0,0.0,-0.37493543634626,-0.33337287350170547,0.44629345388610225
Kevin Bonifazi,2020,-0.8085642148600493,-0.6524786526865208,-0.37493543634626,-2.144584470890712,-0.5967941862443882,-0.3786894535443177,-0.6112062556507785,-0.2231435513142097,23,0.1419840955043655,0.37493543634626,-0.1419840955043655,1,0,0,0,0.37493543634626,0.0,0.0,0.0,-0.1858317078721363,-0.5894011048889428,0.22319998232881083
Kevin Long,2018,-0.0344950603609234,-0.3718959771653219,0.863935322935784,-0.4118310133649837,-0.5768225750292127,-2.214740578115084,-0.9945400934627866,1.6094379124341005,26,-1.91339261657284,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.7236834560192222,0.03248025565767669,-0.07193534019260861
Kevin Long,2019,0.2235279911387852,-1.415348015448977,-0.7236834560192222,-1.149172910184444,-0.5768225750292127,-0.931395915612703,-0.9945400934627866,0.0,27,0.6740358151327888,0.7236834560192222,-0.6740358151327888,0,0,0,0,0.0,0.0,0.0,0.0,-0.4686517969069113,-0.6148709664323511,0.5726883067639271
Kevin Long,2020,0.4815510426384938,-1.3590061127338768,-0.4686517969069113,-0.5592993927288725,-0.5768225750292127,-1.1093276539783123,-1.3585307887923077,-0.2231435513142096,28,0.5198883983954644,0.4686517969069113,-0.5198883983954644,0,0,0,0,0.0,0.0,0.0,0.0,-1.675392706372024,-0.49125146862934066,0.5449588392079869
Kevin Vogt,2018,-0.292518111860632,1.149335396142383,-0.3487386957184824,0.436112167977376,-0.4256089472571699,-0.2333086376936616,0.2848193038931352,0.6931471805599454,25,0.0813637500091435,0.3487386957184824,-0.0813637500091435,1,0,0,0,0.3487386957184824,0.0,0.0,0.0,-0.224402419075164,-0.008358192436931255,0.0019500384910418969
Kevin Vogt,2019,-0.0344950603609234,0.6997270124758833,-0.224402419075164,0.4361121679773781,-0.4256089472571699,0.5971330097767674,0.2848193038931352,-0.3483066942682158,26,-0.1339980919035402,0.224402419075164,0.1339980919035401,0,0,1,0,0.0,0.0,0.224402419075164,0.0,-0.1908221483725126,0.02268815884716295,0.013547848578699806
Kevin Vogt,2020,0.2235279911387852,-0.7493867253564931,-0.1908221483725126,-1.4072425740712742,-0.4256089472571699,0.1740170085240678,-0.0458770701740098,-0.2231435513142101,27,-0.0332062994199204,0.1908221483725126,0.0332062994199204,0,1,0,0,0.0,0.1908221483725126,0.0,0.0,-0.3718866155017191,-0.3239290221777235,-0.05636915941349386
Koffi Djidji,2018,-0.5505411633603406,0.7278979638334334,-1.7277498632564534,-0.4855652030469288,-0.5967941862443882,-1.1093276539783123,-0.7201141406500616,0.5596157879354228,24,1.9166407024676315,1.7277498632564534,-1.9166407024676315,0,0,0,0,0.0,0.0,0.0,0.0,0.0848032074641962,-0.7530115639766184,0.835336551684722
Koffi Djidji,2019,-0.292518111860632,-0.4316183940433281,0.0848032074641962,0.2517766937725248,-0.5967941862443882,-0.4627025455457813,-0.4292109079860181,0.1053605156578261,25,-0.0392386599641306,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,-0.8085328129067333,-0.04619775830117072,0.021375820364460438
Koffi Djidji,2020,-0.0344950603609234,-1.035603591149202,-0.8085328129067333,-1.1123058153434715,-0.4256089472571699,-0.5566211919099272,-0.7932016033155389,-0.2231435513142097,26,0.450046498018432,0.8085328129067333,-0.450046498018432,1,0,0,0,0.8085328129067333,0.0,0.0,0.0,-0.2740678176241432,-0.5959013606920167,0.3316913256491378
Kostas Manolas,2018,-0.0344950603609234,0.6400045955978771,0.2079383951184198,0.915384400910053,0.2591320086917031,1.0500360248087186,1.2667766484442882,0.2876820724517808,26,0.2183428058152502,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.4003588054846263,0.3944112744648703,0.4141460467788329
Kostas Manolas,2019,0.2235279911387852,0.624228862837649,0.4003588054846263,0.3623779782954439,0.2591320086917031,1.3733485790249838,1.3628402111018092,0.0,27,0.5498321966124514,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.1775284548897877,0.3906695328189221,0.5365254477652209
Kostas Manolas,2020,0.4815510426384938,0.4574568308009525,0.1775284548897877,0.1043083144086363,1.457428681602231,1.2794299326608385,1.0847813007795275,-0.2231435513142097,28,0.2271352190850237,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.5625909760515468,0.2822937542284102,0.36117507896303014
Kurt Zouma,2018,-1.0665872663597578,1.259765525463979,0.9591459972331572,-1.5178438585941691,0.2363073101600741,0.4973295627403331,0.4668146515578956,0.0,22,0.4770116594081068,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1717837021671789,0.16503956725515156,0.08207905581785832
Kurt Zouma,2019,-0.8085642148600493,0.948758222476626,0.1717837021671789,-0.0062929701142837,0.2363073101600741,0.7267234705924528,0.8834428106322797,0.2231435513142097,23,0.1248392482301525,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.7711173654884561,0.18932746698644964,0.13758871388687072
Kurt Zouma,2020,-0.5505411633603406,0.6467656239236891,0.7711173654884561,0.2517766937725326,0.2363073101600741,1.172953753196408,0.9758734157802442,-0.2231435513142097,24,0.904485008004611,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,1.3290751053422931,0.4291107152521424,0.5033270239917955
Laurent Koscielny,2018,1.2556201971376195,0.5126718954617507,2.028864957791305,0.5467134525003141,0.1164776428690212,0.8027225567262158,0.4668146515578956,-0.382992252256106,31,1.6286156661704625,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.1892340314285308,0.822444407922227,0.6601946778925089
Laurent Koscielny,2019,1.513643248637328,-0.4947213250842403,0.1892340314285308,0.5098463576593377,0.1164776428690212,0.1740170085240678,-0.0458770701740098,-0.2231435513142101,32,0.0329299400601423,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0715496705817013,0.12672477024339573,0.02205226542365553
Laurent Koscielny,2020,1.7716663001370367,0.4653446971810666,0.0715496705817013,0.0734346719514918,-0.3114854545990244,-0.3786894535443177,-0.6112062556507785,-0.2231435513142097,33,-0.0270951056538604,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,1.0063139372666958,-0.04113862663786331,0.015578764041056169
Leonardo Bonucci,2018,0.997597145637911,1.4817526221614736,-1.001233749546176,0.2149095989315678,1.7997991595766676,1.3733485790249838,1.157868763445005,-0.2513144282809061,30,-1.3750429472110974,1.001233749546176,1.3750429472110974,0,0,0,1,0.0,0.0,0.0,1.001233749546176,-0.5954584018535941,-0.024230502918336033,-0.033276926751957515
Leonardo Bonucci,2019,1.2556201971376195,0.7910008948743456,-0.5954584018535941,1.1734540647968477,1.4003669352731585,1.172953753196408,0.9758734157802442,-0.2231435513142097,31,-0.6984451673265082,0.5954584018535941,0.6984451673265082,0,0,0,1,0.0,0.0,0.0,0.5954584018535941,0.048662914682342,0.19378294985938554,0.22729843834303762
Leonardo Bonucci,2020,1.513643248637328,1.4783721079985677,0.048662914682342,0.9153844009100408,1.4003669352731585,0.9046552089580624,0.7014474629675193,-0.2231435513142097,32,0.0440231592504625,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.3121596841804701,0.346833177550754,0.3137644407107661
Lewis Dunk,2018,-0.292518111860632,1.8592433703526448,1.0300282345512906,-1.038571625661522,-0.5967941862443882,-0.3786894535443177,0.1361182774907509,0.6931471805599456,25,-0.3900608292774465,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,-0.4063947935902576,0.2096923882860457,-0.07940829593244553
Lewis Dunk,2019,-0.0344950603609234,1.5561239337454058,-0.4063947935902576,-1.2229070998663902,-0.5967941862443882,0.3193978243747237,0.2848193038931352,0.0,26,-0.1298016129099432,0.4063947935902576,0.1298016129099432,0,1,0,0,0.0,0.4063947935902576,0.0,0.0,0.6198581285720614,-0.26523638804588423,-0.08471592528686539
Lewis Dunk,2020,0.2235279911387852,1.6451441400352642,0.6198581285720614,-0.8542361514566558,-0.5967941862443882,0.7267234705924528,0.5194521153027589,-0.2231435513142097,27,0.4504654504708312,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-0.152071097100705,0.1595650156505402,0.11595964195869962
Lorenzo Tonelli,2018,0.2235279911387852,-1.5990226183002036,0.1776115533947305,1.4683908235246466,-0.0261767229536606,-0.0039147298415419,-0.4292109079860181,-0.4700036292457354,27,-0.0006953012482769,0.0,-0.0,0,1,0,0,0.0,0.0,0.0,0.0,-0.0075560066399817,0.15935370525123854,-0.0006238267053072957
Lorenzo Tonelli,2019,0.4815510426384938,-0.1296257954903912,-0.0075560066399817,0.0305741247266868,-0.0261767229536606,-0.1103909093059718,-0.1547849551732931,0.0,28,0.0008341144437095,0.0075560066399817,-0.0008341144437095,0,1,0,0,0.0,0.0075560066399817,0.0,0.0,-1.00672235928777,-0.03171849010520594,0.003501432964526153
Lorenzo Tonelli,2020,0.7395740941382024,-1.2035024612402003,-1.00672235928777,-0.9279703411386035,-0.0261767229536606,-0.3786894535443177,-0.9021094883148224,-0.5798184952529422,29,0.3812351401095319,1.00672235928777,-0.3812351401095319,1,0,0,0,1.00672235928777,0.0,0.0,0.0,0.2561905845469449,-0.6282789947545836,0.2379226291969865
Luca Ceppitelli,2018,0.2235279911387852,0.5149255715703547,1.383568493750954,-1.3335083843892952,-0.4769645189533354,-1.1093276539783123,-1.176535441127547,0.0,27,-1.534830791291053,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.3305362984002127,0.0687116395511545,-0.07622372190428564
Luca Ceppitelli,2019,0.4815510426384938,0.3166020740132021,-0.3305362984002127,-0.964837435979582,-0.4769645189533354,-1.1093276539783123,-0.9945400934627866,0.2231435513142098,28,0.3666730564589833,0.3305362984002127,-0.3666730564589833,0,0,0,0,0.0,0.0,0.0,0.0,-0.993992704893054,-0.4059621278365162,0.45034501487692624
Luca Ceppitelli,2020,0.7395740941382024,-0.5905025596999106,-0.993992704893054,-0.4486981082059569,-0.4769645189533354,-0.6630973713743571,-0.9021094883148224,-0.2231435513142099,29,0.6591139497798711,0.993992704893054,-0.6591139497798711,1,0,0,0,0.993992704893054,0.0,0.0,0.0,0.2847404152396873,-0.5519020110756994,0.36596477280051753
Lucas Hernández,2018,-1.3246103178594664,0.3966075758686443,-0.2837809619607987,1.0259856854329596,-0.5967941862443882,0.4973295627403331,1.157868763445005,0.8472978603872034,21,-0.1411326617259951,0.2837809619607987,0.1411326617259951,0,0,1,0,0.0,0.0,0.2837809619607987,0.0,-0.1842181909930047,0.1832240893258656,0.09112275622792847
Lucas Hernández,2019,-1.0665872663597578,-0.7358646687048691,-0.1842181909930047,0.6573147370232306,-0.5967941862443882,1.2794299326608385,1.723197948921774,0.5596157879354231,22,-0.2356942676970815,0.1842181909930047,0.2356942676970815,0,0,0,1,0.0,0.0,0.0,0.1842181909930047,1.272538212374016,0.21226931057325182,0.2715837097326982
Lucas Hernández,2020,-0.8085642148600493,-0.9578517654023636,1.272538212374016,2.484284103586981,3.968145520081432,1.7256602152647935,1.5412026012570137,-0.2231435513142097,23,2.19596856549802,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,2.027084601320845,1.086957143674177,1.8757186985363854
Luiz Felipe,2018,-1.582633369359175,-0.6783959279354669,-0.1530767827490994,1.173454064796864,-0.5539978764975836,-2.945378778549078,-0.0458770701740098,3.688879454113936,20,0.450869107397765,0.1530767827490994,-0.4508691073977649,0,0,0,0,0.0,0.0,0.0,0.0,-0.7467126805906612,0.04620742428357025,-0.13609836689624114
Luiz Felipe,2019,-1.3246103178594664,-0.5420485233649245,-0.7467126805906612,0.0674412195676602,-0.5539978764975836,-0.0039147298415419,0.1361182774907509,0.2231435513142101,21,0.002923178413766,0.7467126805906612,-0.002923178413766,0,1,0,0,0.0,0.7467126805906612,0.0,0.0,-0.2241837103588276,-0.27709597750975323,0.0010847558921286541
Luiz Felipe,2020,-1.0665872663597578,0.286177446547048,-0.2241837103588276,1.0628527802739332,-0.5539978764975836,0.3193978243747237,0.5194521153027589,0.2876820724517808,22,-0.0716037893488627,0.2241837103588276,0.0716037893488627,0,1,0,0,0.0,0.2241837103588276,0.0,0.0,1.1305665496716049,0.11976623345365094,0.03825307439865136
Lyanco,2018,-1.582633369359175,-1.6384619502007738,0.0964506220316595,-0.0062929701142683,-0.1973619619408789,-0.5566211919099272,-0.6112062556507785,0.0,20,-0.0536864601957162,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.4852248719998963,-0.1423283398983209,0.07922297019676462
Lyanco,2019,-1.3246103178594664,-0.733610992596265,0.4852248719998963,-0.5961664875698524,-0.1973619619408789,-0.5975217914707206,-0.0458770701740098,0.7444404749474958,21,-0.2899324347835291,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,-0.949525608868544,0.0033275455239553395,-0.001988280962674172
Lyanco,2020,-1.0665872663597578,-0.6693812235010509,-0.949525608868544,-1.1123058153434715,-0.1973619619408789,-0.0039147298415419,-0.2152272403184974,-0.2076393647782444,22,0.003717136236346,0.949525608868544,-0.0037171362363459,0,1,0,0,0.0,0.949525608868544,0.0,0.0,-0.5837007585672191,-0.5551063849590943,0.002173091530429812
Mamadou Sakho,2018,0.2235279911387852,-0.1916018884770014,-0.2529336005713087,-0.6699006772517915,1.0123470602354636,0.4973295627403331,0.4668146515578956,0.0,27,-0.125791356974467,0.2529336005713087,0.125791356974467,0,0,1,0,0.0,0.0,0.2529336005713087,0.0,-1.03071536157558,-0.09581662694094348,-0.04765244117979304
Mamadou Sakho,2019,0.4815510426384938,0.7278979638334334,-1.03071536157558,-0.3749639185240128,1.0123470602354636,0.4973295627403331,0.4668146515578956,0.0,28,-0.5126052200821275,1.03071536157558,0.5126052200821275,0,0,1,0,0.0,0.0,1.03071536157558,0.0,-1.2603050889079754,-0.274179616100515,-0.13635762858758152
Mamadou Sakho,2020,0.7395740941382024,-0.9454565468050417,-1.2603050889079754,-1.001704530820548,1.0123470602354636,0.3193978243747237,0.0942835890583332,-0.233614851181505,29,-0.4025387034456,1.2603050889079754,0.4025387034456,0,1,0,0,0.0,1.2603050889079754,0.0,0.0,-1.5483218462920916,-0.5368119178161712,-0.17145655864890808
Manuel Akanji,2018,-1.0665872663597578,-0.9758811742711958,0.3496839666181842,0.3951487292651843,0.6300333598306762,-1.0154090076141666,0.7791822180492558,2.280112237141988,22,-0.3550722495223558,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.4672606664460679,0.24923106550939972,-0.2530714688955209
Manuel Akanji,2019,-0.8085642148600493,0.4901351343757106,0.4672606664460679,1.214417503509028,0.6300333598306762,0.9950220148307988,1.2667766484442882,0.3566749439387324,23,0.4649346497783483,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.7331785779750383,0.5215294296975198,0.5189332639311836
Manuel Akanji,2020,-0.5505411633603406,0.6073262920231189,0.7331785779750383,1.4601981357821758,0.6300333598306762,1.172953753196408,0.7014474629675193,-0.5596157879354227,24,0.8599845647990264,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,1.264730698485527,0.5707808360431101,0.6694995238893496
Manuel Gulde,2018,-0.0344950603609234,-0.2704805522781416,-0.4100161134631039,-1.2843522579346938,-0.5283200906495009,-0.931395915612703,-0.9945400934627866,0.0,26,0.3818873334149296,0.4100161134631039,-0.3818873334149296,0,0,0,0,0.0,0.0,0.0,0.0,-1.65746864068469,-0.5038158049551636,0.4692519829563656
Manuel Gulde,2019,0.2235279911387852,-0.065396026395177,-1.65746864068469,-0.9156813095249628,-0.5283200906495009,-0.5566211919099272,-0.6112062556507785,0.0,27,0.9225821703312392,1.65746864068469,-0.9225821703312388,1,0,0,0,1.65746864068469,0.0,0.0,0.0,-0.2828716907675252,-0.7884284728233895,0.43885599627867866
Manuel Gulde,2020,0.4815510426384938,-0.4496478029121601,-0.2828716907675252,-0.2602662901298931,-0.5283200906495009,-0.7860150997620469,-1.0278344147251628,-0.2231435513142099,28,0.2223414202384952,0.2828716907675252,-0.2223414202384952,0,0,0,0,0.0,0.0,0.0,0.0,-0.1930825890221057,-0.31342413521834506,0.24635610291148075
Marc Bartra,2018,-0.0344950603609234,-0.395559576305664,0.7852427957516284,-0.3380968236830404,0.0023541502108757,0.1740170085240678,0.5925395779682363,0.5596157879354227,26,0.1366456022817739,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.4832953045238961,0.26154496433722113,0.04551327228849721
Marc Bartra,2019,0.2235279911387852,1.3048390476360592,0.4832953045238961,-0.5961664875698492,0.0023541502108757,0.8027225567262158,0.7791822180492558,0.0,27,0.3879520425011969,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,0.6075298324706384,0.2022876377682496,0.16238084978343595
Marc Bartra,2020,0.4815510426384938,0.8495964736980497,0.6075298324706384,-0.7436348669337446,0.0023541502108757,0.8027225567262158,0.5925395779682363,-0.2288415724288475,28,0.4876779004082804,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.0,-0.2806304341696041,0.18490609491167223,0.14842829326175785
Marcelo,2018,0.997597145637911,1.5054162213018156,-0.08942578106641,1.320922444160744,-0.1973619619408789,-0.1694836334039871,0.0501864924835116,0.3254224004346282,30,0.0151562062951246,0.08942578106641,-0.0151562062951246,0,1,0,0,0.0,0.08942578106641,0.0,0.0,2.1031527904482314,0.20842359563403237,-0.03532438827517918
Marcelo,2019,1.2556201971376195,1.248497144920959,2.1031527904482314,0.5467134525003091,-0.1973619619408789,0.090003916522604,-0.1547849551732931,-0.2513144282809063,31,0.1892919881857843,0.0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.6433001914931921,0.7680171689756545,0.06912455316441146
Marcelo,2020,1.513643248637328,-0.3009051797442957,0.6433001914931921,0.4487377392188154,-0.1973619619408789,-0.6630973713743571,-0.9021094883148224,-0.2231435513142099,32,-0.4265706659837562,0.0,-0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.628846626959131,0.1377169174191611,-0.09131972593442512
Marco Friedl,2018,-1.840656420858884,-1.3184399427790048,-0.5805141098909592,-0.4241200449786583,-0.5967941862443882,-3.4980852406174625,-1.411168252537171,2.7080502011022096,19,2.030687839779748,0.5805141098909592,-2.030687839779748,0,0,0,0,0.0,0.0,0.0,0.0,0.9240059242710312,-0.5442556192832718,1.9038525489379299
Marco Friedl,2019,-1.582633369359175,-1.4604215376210572,0.9240059242710312,0.0674412195676488,-0.5967941862443882,-1.3387215618304322,-0.9945400934627866,0.5108256237659907,20,-1.2369866540806869,0.0,-0.0,0,0,0,0,0.0,0.0,0.0,0.0,-0.543427871781501,0.07240626377307077,-0.09693182652459155
Marco Friedl,2020,-1.3246103178594664,0.4653446971810666,-0.543427871781501,-1.4072425740712742,-0.3970780740926335,-0.6630973713743571,-0.7932016033155389,-0.0896121586896872,21,0.3603455933098745,0.543427871781501,-0.3603455933098745,1,0,0,0,0.543427871781501,0.0,0.0,0.0,-0.4159189953271424,-0.528501568321558,0.3504480007212503
Mario Hermoso,2018,-1.0665872663597578,0.1780009933340557,-2.34223666737624,-0.5224322978879041,0.1164776428690212,-2.3926723164806925,-0.4292109079860181,2.525728644308255,22,5.604204832677124,2.34223666737624,-5.604204832677125,0,0,0,0,0.0,0.0,0.0,0.0,-0.3182415410848963,-0.91238098709611,2.1830287299081905
Mario Hermoso,2019,-0.8085642148600493,1.1673648050112146,-0.3182415410848963,-0.3749639185240118,0.1164776428690212,0.4973295627403331,0.8834428106322797,0.5108256237659905,23,-0.1582709264735612,0.3182415410848963,0.1582709264735612,0,0,1,0,0.0,0.0,0.3182415410848963,0.0,-0.9518748682941848,-0.021816323669213968,-0.010849902711011761
Mario Hermoso,2020,-0.5505411633603406,-0.6231808632746687,-0.9518748682941848,0.5835805473412808,0.8297494719824308,0.9046552089580624,0.7014474629675193,-0.2231435513142097,24,-0.8611185578786037,0.9518748682941848,0.8611185578786038,0,0,1,0,0.0,0.0,0.9518748682941848,0.0,-0.4598267346988203,-0.13015977442523324,-0.11774971793059365
Marlon,2018,-1.3246103178594664,0.1802546694426597,-0.627841793133631,-0.264362634001092,-0.3114854545990244,-0.3786894535443177,-0.2805098815836335,0.1823215567939546,21,0.2377570655540593,0.627841793133631,-0.2377570655540593,1,0,0,0,0.627841793133631,0.0,0.0,0.0,-1.11215393898862,-0.3183165884850737,0.12054313494750402
Marlon,2019,-1.0665872663597578,-0.2952709894727857,-1.11215393898862,-0.5592993927288787,-0.2544237082699516,0.1740170085240678,0.1361182774907509,0.0,22,-0.1935337014810582,1.11215393898862,0.1935337014810582,0,1,0,0,0.0,1.11215393898862,0.0,0.0,-0.4681220438763747,-0.46749586592640885,-0.08135223208588234
Marlon,2020,-0.8085642148600493,0.0540488073608353,-0.4681220438763747,-0.080027159796229,-0.2544237082699516,-0.0039147298415419,-0.2152272403184974,-0.2076393647782444,23,0.0018325713346464,0.4681220438763747,-0.0018325713346464,0,1,0,0,0.0,0.4681220438763747,0.0,0.0,0.1650353764186773,-0.2249594928957434,0.0008806556399770998
Marquinhos,2018,-0.8085642148600493,0.5543649034709248,-0.5680066136342679,2.611270763594796,1.1949446484884965,1.172953753196408,1.526506751190785,0.4519851237430576,23,-0.6662454893026966,0.5680066136342679,0.6662454893026966,0,0,0,1,0.0,0.0,0.0,0.5680066136342679,1.2559207273855988,0.45364732662131785,0.5321073343879915
Marquinhos,2019,-0.5505411633603406,1.0400321048750882,1.2559207273855988,2.279466910026037,1.1949446484884965,1.6027424868771036,1.662755663776569,0.0800427076735363,24,2.0129175099304955,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,1.8846301479435663,1.0286850821585125,1.648717286792112
Marquinhos,2020,-0.292518111860632,-0.3313298072104498,1.8846301479435663,2.39291217984778,1.1949446484884965,1.666567491166778,1.4807603161118088,-0.2231435513142092,25,3.140863337435583,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.8611486834781411,1.1882562359025695,1.9803092139314245
