Player,Team,Age,Nationality,Season,MV1,MV2,Position,Comp,MP,Starts,Min,90s,Offensive_Contribution,Passing_Ability,Defensive_Performance,Team_Impact,Overall_Performance_Index
Kyle Walker-Peters,Southampton,22,England,2019/2020,10000000.0,8000000.0,Wing-Back,eng Premier League,10,7,703.0,7.8,0.036262189609156247,-0.0381095911804275,-0.5610176502204042,1.6234157971951528,-0.032663338769986144
Kyle Walker-Peters,Southampton,23,England,2020/2021,12000000.0,18000000.0,Wing-Back,eng Premier League,30,30,2645.0,29.4,0.18288485109604302,-0.200694096830233,-0.20068805635671394,2.5733153013616077,0.19178264153256558
Kévin Malcuit,Lille,26,Morocco,2017/2018,3000000.0,7500000.0,Wing-Back,fr Ligue 1,23,21,1815.0,20.2,0.37841443156584065,0.0018942361936520947,-0.16907746826983883,0.42608414978658704,0.09742918960238034
Kévin Malcuit,Napoli,27,Morocco,2018/2019,10000000.0,16000000.0,Wing-Back,it Serie A,24,20,1805.0,20.1,0.1731666505756231,0.5915346147244925,0.02827473877753095,0.5117956756540061,0.2609093749913465
Kévin Malcuit,Napoli,28,Morocco,2019/2020,15000000.0,12000000.0,Wing-Back,it Serie A,4,3,256.0,2.8,-0.16033547208161625,0.5216214819812097,-0.5490642240360079,1.0266721784560149,-0.00720053169618369
Kévin Malcuit,Fiorentina,29,Morocco,2020/2021,10000000.0,3500000.0,Wing-Back,it Serie A,5,2,207.0,2.3,-0.5962699901679606,-0.9201957284957032,-0.4330811334471298,-0.5380274748617825,-0.6143110733669876
Kévin Rodrigues,Real Sociedad,23,Portugal,2017/2018,300000.0,2000000.0,Wing-Back,es La Liga,20,18,1638.0,18.2,0.00704026626059238,-0.31870681218866626,-0.11942726320398878,0.3539393140876121,-0.08397023388162371
Kévin Rodrigues,Real Sociedad,24,Portugal,2018/2019,5000000.0,3000000.0,Wing-Back,es La Liga,7,5,484.0,5.4,0.2510810181189591,-0.42068537495564756,0.44270138770925954,-0.09412644111189743,0.11568580328382691
Kévin Rodrigues,Leganés,25,Portugal,2019/2020,2500000.0,2400000.0,Wing-Back,es La Liga,26,22,1931.0,21.5,0.671244857907244,-2.1471583876864124,-0.20479401890524462,0.451378103752014,-0.3619562357910642
Kévin Rodrigues,Eibar,26,Portugal,2020/2021,3500000.0,3500000.0,Wing-Back,es La Liga,22,11,1095.0,12.2,0.2151685370686525,-1.6068113326835924,-0.34765809951843935,-0.5644031356690106,-0.5152729204486571
Layvin Kurzawa,Paris S-G,24,France,2017/2018,22000000.0,20000000.0,Wing-Back,fr Ligue 1,20,19,1705.0,18.9,0.04893738905344943,0.7998355728237185,-0.44387072206049316,-0.7077401570361832,-0.01148865850282646
Layvin Kurzawa,Paris S-G,25,France,2018/2019,20000000.0,17500000.0,Wing-Back,fr Ligue 1,19,11,1010.0,11.2,0.4365991358165961,0.569096766195447,0.2696419962251075,-0.38209679981633615,0.32941895099099455
Layvin Kurzawa,Paris S-G,26,France,2019/2020,15000000.0,12000000.0,Wing-Back,fr Ligue 1,14,9,858.0,9.5,0.36636093690950533,1.7998149013828464,0.19384338083166727,0.029508503985502664,0.630658040108197
Layvin Kurzawa,Paris S-G,27,France,2020/2021,12000000.0,12000000.0,Wing-Back,fr Ligue 1,19,15,1278.0,14.2,0.15239818786439083,1.4429348807717894,0.556034469714904,-0.9127516248176202,0.509790078470719
Leo Dubois,Nantes,22,France,2017/2018,2000000.0,10000000.0,Wing-Back,fr Ligue 1,34,34,3020.0,33.6,0.705416205640505,-0.7585844615692772,-0.27455859729011417,-0.5922422721696181,-0.13334098996866955
Leo Dubois,Lyon,23,France,2018/2019,10000000.0,13500000.0,Wing-Back,fr Ligue 1,25,21,2044.0,22.7,0.021428236502329872,0.8908388080580047,0.47928045025901406,-0.09331631332464482,0.3875546992233906
Leo Dubois,Lyon,24,France,2019/2020,15000000.0,12000000.0,Wing-Back,fr Ligue 1,16,15,1346.0,15.0,-0.43006253178861015,0.6077612035174261,0.15657448574336993,0.043313635541939906,0.08205397490714696
Leo Dubois,Lyon,25,France,2020/2021,14000000.0,16000000.0,Wing-Back,fr Ligue 1,37,35,2903.0,32.3,0.5011319392846606,0.9576049858632837,0.08818902401180309,1.027022090801759,0.523309195735526
Leonardo Spinazzola,Atalanta,24,Italy,2017/2018,8000000.0,12000000.0,Wing-Back,it Serie A,18,17,1503.0,16.7,0.46994203786408734,0.21158801069432803,-0.5662447924264575,-0.4190293603225088,-0.04620899934870283
Leonardo Spinazzola,Juventus,25,Italy,2018/2019,12000000.0,15000000.0,Wing-Back,it Serie A,10,6,601.0,6.7,-0.017521258383163596,0.1911030171097281,-0.5494639647556616,-1.6200894369856282,-0.3118019546005614
Leonardo Spinazzola,Roma,26,Italy,2019/2020,18000000.0,14500000.0,Wing-Back,it Serie A,24,18,1548.0,17.2,0.26864245461369957,0.23617853024881108,-0.6635116290523256,-0.9926089117564159,-0.1918525923976429
Leonardo Spinazzola,Roma,27,Italy,2020/2021,15000000.0,26000000.0,Wing-Back,it Serie A,27,25,2124.0,23.6,0.9638150187735609,0.012973975437239788,-1.1346513833405067,-0.24756354166075553,-0.12949633884387465
Lionel Carole,Sevilla,26,France,2017/2018,3250000.0,3000000.0,Wing-Back,es La Liga,6,6,540.0,6.0,0.017421792310879074,0.05322831667741168,-0.16025702669029862,-1.3841728865791851,-0.1759736311369064
Lionel Carole,Strasbourg,27,France,2018/2019,3000000.0,3000000.0,Wing-Back,fr Ligue 1,23,20,1727.0,19.2,0.04934942451415073,0.07765223921153346,-0.10902102442867197,0.3450460527616978,0.03056513388326318
Lionel Carole,Strasbourg,28,France,2019/2020,2500000.0,2000000.0,Wing-Back,fr Ligue 1,18,14,1272.0,14.1,-0.10101077477151921,0.5347551798949424,-0.37855279184937446,-1.8203134166758255,-0.2111392562725838
Lionel Carole,Strasbourg,29,France,2020/2021,2000000.0,2000000.0,Wing-Back,fr Ligue 1,27,14,1342.0,14.9,-0.32807459924815574,0.11520214657290256,1.1953777309233924,-0.8774326766095755,0.2610170950310087
Lorenzo De Silvestri,Torino,29,Italy,2017/2018,3500000.0,4000000.0,Wing-Back,it Serie A,35,35,2955.0,32.8,0.2543481264361846,-0.7215108190184644,0.36520840437997903,0.7085191328495085,0.09460158799418279
Lorenzo De Silvestri,Torino,30,Italy,2018/2019,4000000.0,4000000.0,Wing-Back,it Serie A,32,30,2415.0,26.8,0.18588329537683998,-1.5132794585936695,0.014105782433480929,0.6198919209614597,-0.25562866008750107
Lorenzo De Silvestri,Torino,31,Italy,2019/2020,3500000.0,2800000.0,Wing-Back,it Serie A,29,28,2243.0,24.9,-0.28426648991466275,-1.0257571716730232,-0.714637050264945,-0.9072092555190414,-0.6825631330372894
Lorenzo De Silvestri,Bologna,32,Italy,2020/2021,2500000.0,1500000.0,Wing-Back,it Serie A,29,25,2143.0,23.8,-0.16742249552743638,-0.3014677973211782,0.027868831733692145,-0.6865574068813691,-0.18449534756987013
Lucas Digne,Barcelona,24,France,2017/2018,16000000.0,15000000.0,Wing-Back,es La Liga,12,8,709.0,7.9,-0.21448852063023227,1.5320387400064006,0.34721677124911365,-0.5481707209159941,0.3853719266581208
Lucas Digne,Everton,25,France,2018/2019,18000000.0,30000000.0,Wing-Back,eng Premier League,35,33,2965.0,32.9,0.561556903506336,-0.6877348683386103,1.2075474125573018,0.20995402503644695,0.4401703508659485
Lucas Digne,Everton,26,France,2019/2020,35000000.0,28000000.0,Wing-Back,eng Premier League,35,35,3030.0,33.7,0.26153577915555276,-1.2325297015146335,0.9638222241212623,-0.2901379751064972,0.07865228929979953
Lucas Digne,Everton,27,France,2020/2021,30000000.0,35000000.0,Wing-Back,eng Premier League,30,30,2681.0,29.8,-0.13382464333715158,-0.6685540019267282,0.5778365817811764,-0.0035896321727889543,-0.005402053076694713
Ludovic Baal,Rennes,31,French Guiana,2017/2018,1500000.0,1000000.0,Wing-Back,fr Ligue 1,17,14,1159.0,12.9,-0.22713059752118303,0.6599459781024055,0.3204352121454052,-0.29435590341712153,0.1795640491784261
Ludovic Baal,Rennes,32,French Guiana,2018/2019,1000000.0,500000.0,Wing-Back,fr Ligue 1,2,1,126.0,1.4,-1.003579696333903,0.49578681601078817,-1.0380067749051465,0.13828795439632519,-0.5266007806746426
Ludovic Baal,Brest,33,French Guiana,2019/2020,400000.0,325000.0,Wing-Back,fr Ligue 1,11,9,827.0,9.2,-0.10876549615093319,0.46144309218803636,1.4868878095816878,0.49831533080596163,0.652973390635916
Ludovic Baal,Brest,34,French Guiana,2020/2021,325000.0,325000.0,Wing-Back,fr Ligue 1,7,3,296.0,3.3,-0.14123424878310517,0.8741903454715689,0.13857449729261492,-1.3097278673782202,0.09370559904755388
Ludwig Augustinsson,Werder Bremen,23,Sweden,2017/2018,4000000.0,7500000.0,Wing-Back,de Bundesliga,29,29,2532.0,28.1,-0.08281199396935711,-0.3001147414047316,-0.26508442901359275,-0.08712876017486283,-0.20136470971423376
Ludwig Augustinsson,Werder Bremen,24,Sweden,2018/2019,12000000.0,12000000.0,Wing-Back,de Bundesliga,34,34,3026.0,33.6,-0.16030581330299173,-0.040571215266433036,-0.513573525910416,2.829157619314146,0.044930480055263206
Ludwig Augustinsson,Werder Bremen,25,Sweden,2019/2020,12000000.0,9500000.0,Wing-Back,de Bundesliga,12,10,924.0,10.3,-0.2893632457305469,-0.8551290586036709,0.7446294250773703,-1.3983940473332976,-0.17981034432633194
Ludwig Augustinsson,Werder Bremen,26,Sweden,2020/2021,8000000.0,10000000.0,Wing-Back,de Bundesliga,23,21,1957.0,21.7,0.005605466884389639,-1.4375894954332702,0.5069981091475074,-0.2745855116282761,-0.20772494675420067
Lukas Klostermann,RB Leipzig,21,Germany,2017/2018,3000000.0,12000000.0,Wing-Back,de Bundesliga,26,25,2190.0,24.3,-0.2009201438339808,-0.06843932584779652,0.33389579998612673,-0.3479290799498568,0.00468474738801531
Lukas Klostermann,RB Leipzig,22,Germany,2018/2019,16000000.0,30000000.0,Wing-Back,de Bundesliga,26,22,2003.0,22.3,0.6013381440851078,0.1474925417830141,0.9423734843733121,-1.1376204485604202,0.43334325334590307
Lukas Klostermann,RB Leipzig,23,Germany,2019/2020,35000000.0,28000000.0,Wing-Back,de Bundesliga,31,31,2643.0,29.4,0.015346956493804695,1.2940569421178538,0.6802674719822132,2.014284210638211,0.7676403587352005
Lukas Klostermann,RB Leipzig,24,Germany,2020/2021,35000000.0,27000000.0,Wing-Back,de Bundesliga,23,15,1446.0,16.1,-0.5557533885993325,1.9594332416863558,0.4433077704086853,-0.2753779650723323,0.4507522169775958
Lukas Klünter,Köln,21,Germany,2017/2018,1500000.0,3000000.0,Wing-Back,de Bundesliga,19,14,1336.0,14.8,0.8326042879476546,-2.2851850781822947,-0.967945829959032,-0.8426422261129074,-0.7445602462582291
Lukas Klünter,Hertha BSC,22,Germany,2018/2019,2500000.0,3000000.0,Wing-Back,de Bundesliga,10,7,592.0,6.6,0.35833300379871624,-1.38132865864978,0.042123967252763905,-0.46944887492834825,-0.27003376247719757
Lukas Klünter,Hertha BSC,23,Germany,2019/2020,4000000.0,4000000.0,Wing-Back,de Bundesliga,23,20,1878.0,20.9,-0.6700360264827899,-1.0582250779091489,0.14921209935047464,0.3134998084439066,-0.3819928618050674
Lukas Klünter,Hertha BSC,24,Germany,2020/2021,2800000.0,2000000.0,Wing-Back,de Bundesliga,11,11,990.0,11.0,-0.7143232095316406,-0.11630472397871607,-0.20448344802724777,0.1136606564651692,-0.30357628501719097
Lukas Kübler,Freiburg,24,Germany,2017/2018,1250000.0,1500000.0,Wing-Back,de Bundesliga,15,13,1151.0,12.8,-0.12514762501520646,-0.8946849235148412,0.5357794455208464,0.33285195481851154,-0.04040751696912482
Lukas Kübler,Freiburg,25,Germany,2018/2019,1500000.0,2500000.0,Wing-Back,de Bundesliga,16,15,1184.0,13.2,-0.042182611467477336,-1.2599922148769924,0.48747330535419836,2.4482934641946605,0.08779216613394422
Lukas Kübler,Freiburg,26,Germany,2019/2020,2500000.0,2000000.0,Wing-Back,de Bundesliga,5,3,209.0,2.3,0.279372709309251,0.18575401859660334,-0.6919885758243502,-0.05723855566730228,-0.11766953966332667
Lukas Kübler,Freiburg,27,Germany,2020/2021,1500000.0,1500000.0,Wing-Back,de Bundesliga,19,11,884.0,9.8,-0.15427189705104383,-1.105677021249602,0.7051138935582062,0.23933706644573083,-0.051977255037768455
Luke Shaw,Manchester Utd,22,England,2017/2018,20000000.0,15000000.0,Wing-Back,eng Premier League,11,8,790.0,8.8,0.2239313643078585,0.6705764719242274,0.6196278963388907,0.0630459081948301,0.4579978818115092
Luke Shaw,Manchester Utd,23,England,2018/2019,18000000.0,30000000.0,Wing-Back,eng Premier League,29,29,2591.0,28.8,0.4402696812540518,0.9981148043705221,0.3190019545513085,0.64230191361397,0.557490480923201
Luke Shaw,Manchester Utd,24,England,2019/2020,22000000.0,17500000.0,Wing-Back,eng Premier League,24,20,1733.0,19.3,0.26199162988053903,1.1467992904995084,0.21901397916124316,0.46489787410651984,0.4884419917061259
Luke Shaw,Manchester Utd,25,England,2020/2021,22000000.0,42000000.0,Wing-Back,eng Premier League,32,30,2654.0,29.5,0.5041555867512216,0.9032415537141953,0.2699030362567384,-0.6019165997948129,0.4113314671642925
Marcel Halstenberg,RB Leipzig,25,Germany,2017/2018,6000000.0,8000000.0,Wing-Back,de Bundesliga,15,14,1178.0,13.1,0.8857408709990279,-0.06152808809334817,0.889124497836141,-0.9450151582393191,0.46703229769508875
Marcel Halstenberg,RB Leipzig,26,Germany,2018/2019,10000000.0,22000000.0,Wing-Back,de Bundesliga,28,27,2414.0,26.8,0.5882091302548323,-0.06264529256059206,0.9302462199460868,1.3610564876751514,0.6224932416849472
Marcel Halstenberg,RB Leipzig,27,Germany,2019/2020,22000000.0,17500000.0,Wing-Back,de Bundesliga,29,28,2520.0,28.0,0.6072106657730677,1.0970440059056081,0.7772047713523413,-0.4853363802808914,0.6799122331535525
Marcel Halstenberg,RB Leipzig,28,Germany,2020/2021,20000000.0,14000000.0,Wing-Back,de Bundesliga,24,19,1651.0,18.3,0.36957687336762385,2.4615947917102083,1.3675944468998869,-0.5967657202181882,1.1452532443309806
Marcelo Júnior,Real Madrid,29,Brazil,2017/2018,38000000.0,60000000.0,Wing-Back,es La Liga,28,26,2262.0,25.1,0.8297879484951238,0.6960566561411266,0.1361948652675164,0.11096088835752597,0.48171484026320205
Marcelo Júnior,Real Madrid,30,Brazil,2018/2019,70000000.0,25000000.0,Wing-Back,es La Liga,23,21,1853.0,20.6,1.0761303297012283,0.8291908970131041,-0.945537587379093,-1.9266561854514264,0.0065330490358193605
Marcelo Júnior,Real Madrid,31,Brazil,2019/2020,20000000.0,16000000.0,Wing-Back,es La Liga,15,15,1296.0,14.4,0.7767917471977485,1.3208715149891346,-0.33703700228497097,-0.26963983773784594,0.4183284683330837
Marcelo Júnior,Real Madrid,32,Brazil,2020/2021,12000000.0,7500000.0,Wing-Back,es La Liga,16,12,1050.0,11.7,0.2474958065612761,0.9626423927024254,-0.5997257366474821,-0.9940257388154476,0.005602758435825694
Marcos Alonso,Chelsea,26,Spain,2017/2018,25000000.0,40000000.0,Wing-Back,eng Premier League,33,33,2855.0,31.7,0.895127707198256,-0.16556306323871334,0.38219952225113685,-0.9368871901256524,0.2672286601251311
Marcos Alonso,Chelsea,27,Spain,2018/2019,45000000.0,40000000.0,Wing-Back,eng Premier League,31,31,2759.0,30.7,0.35307681695355436,0.5544164658380234,0.5948475633144636,0.6943119583668714,0.5221550045423216
Marcos Alonso,Chelsea,28,Spain,2019/2020,32000000.0,20000000.0,Wing-Back,eng Premier League,18,15,1430.0,15.9,1.1334340521962365,0.6982839577091471,1.1691866637954358,0.9574904404487836,1.0195655814594384
Marcos Alonso,Chelsea,29,Spain,2020/2021,18000000.0,12000000.0,Wing-Back,eng Premier League,13,11,960.0,10.7,0.7143808039390498,0.10732608047036665,0.25119405505336795,-0.885624768019336,0.24050120376605175
Mario Gaspar,Villarreal,26,Spain,2017/2018,16000000.0,18000000.0,Wing-Back,es La Liga,32,31,2806.0,31.2,0.20224675312913473,-0.2026162391023211,0.21321790879296346,-0.21648438871910217,0.06299779536878714
Mario Gaspar,Villarreal,27,Spain,2018/2019,10000000.0,10000000.0,Wing-Back,es La Liga,31,30,2599.0,28.9,-0.2883125581074683,-0.42759779221095606,-0.2113952303977512,-0.24492111463904628,-0.291873657588097
Mario Gaspar,Villarreal,28,Spain,2019/2020,7500000.0,6000000.0,Wing-Back,es La Liga,25,22,1962.0,21.8,-0.6672146553132493,0.06127414249195181,-0.09188870191819362,0.06766403387398931,-0.21024050325495566
Mario Gaspar,Villarreal,29,Spain,2020/2021,6000000.0,5000000.0,Wing-Back,es La Liga,24,21,1851.0,20.6,-0.28912352726291773,0.3142420720595752,-0.4697067440099547,0.34653472712215383,-0.13792042785525024
Martin Agirregabiria,Alavés,21,Spain,2017/2018,800000.0,1500000.0,Wing-Back,es La Liga,21,20,1827.0,20.3,-0.15131923849904427,-0.6878742447741405,-0.1846714448714995,2.110167465168351,-0.07098259193143813
Martin Agirregabiria,Alavés,22,Spain,2018/2019,2500000.0,7500000.0,Wing-Back,es La Liga,27,23,2032.0,22.6,-0.3104250139320288,-0.7941540140630937,-0.4035896675589699,0.5047694450442483,-0.38244544683659676
Martin Agirregabiria,Alavés,23,Spain,2019/2020,6000000.0,4800000.0,Wing-Back,es La Liga,31,23,2099.0,23.3,-0.29150013997894897,-0.9312799537298858,-0.634714327405455,-0.14886815667442618,-0.557306860685508
Martin Agirregabiria,Alavés,24,Spain,2020/2021,4000000.0,3000000.0,Wing-Back,es La Liga,26,16,1558.0,17.3,-0.7152468288751027,-0.7526371601835945,-0.09144887522164881,0.0439627310034321,-0.4303441719356633
Martín Montoya,Valencia,26,Spain,2017/2018,10000000.0,8000000.0,Wing-Back,es La Liga,25,24,2152.0,23.9,0.1112190847167835,-0.08211159639689015,0.04583579682919403,0.5545618186179477,0.08433653706782519
Martín Montoya,Brighton,27,Spain,2018/2019,8000000.0,8000000.0,Wing-Back,eng Premier League,25,24,2167.0,24.1,-0.4120641195493899,-0.4306863908540862,0.12272187192051282,-0.16684164879450525,-0.20502234328560953
Martín Montoya,Brighton,28,Spain,2019/2020,8000000.0,6500000.0,Wing-Back,eng Premier League,27,23,1896.0,21.1,-0.06454635220836256,-0.04705287670798872,-0.20963355294821104,-0.7674318734345954,-0.18124205571483934
Martín Montoya,Betis,29,Spain,2020/2021,5000000.0,2000000.0,Wing-Back,es La Liga,5,2,239.0,2.7,-0.3215689448113094,-0.022403598954350876,-0.12851312269545062,-1.775804763048032,-0.3246316524301915
Marvin Plattenhardt,Hertha BSC,25,Germany,2017/2018,8000000.0,15000000.0,Wing-Back,de Bundesliga,33,33,2970.0,33.0,-0.1737673652801175,-0.22833096799730185,-0.06703014788921094,-0.16414863995813728,-0.14908836734039826
Marvin Plattenhardt,Hertha BSC,26,Germany,2018/2019,17000000.0,10000000.0,Wing-Back,de Bundesliga,22,22,1924.0,21.4,-0.06155021014750384,-0.4418463929706357,-0.8557213831789582,0.39702999785358883,-0.38872614561418656
Marvin Plattenhardt,Hertha BSC,27,Germany,2019/2020,7000000.0,5500000.0,Wing-Back,de Bundesliga,17,17,1396.0,15.5,-0.458230773314994,-0.7167843447989195,-0.5949585778432521,1.1303970251516855,-0.4118611179241977
Marvin Plattenhardt,Hertha BSC,28,Germany,2020/2021,5000000.0,4000000.0,Wing-Back,de Bundesliga,16,12,1071.0,11.9,-0.4956490384056489,0.007296936391807888,-0.43155639861749573,0.5545467589590325,-0.24246054104396297
Marvin Zeegelaar,Watford,26,Netherlands,2017/2018,3500000.0,3000000.0,Wing-Back,eng Premier League,12,12,994.0,11.0,-0.5029816939961028,-0.22842042009071578,0.8437655582445467,0.710640330229829,0.15838236518706444
Marvin Zeegelaar,Udinese,27,Netherlands,2018/2019,3000000.0,2500000.0,Wing-Back,it Serie A,12,10,956.0,10.6,-0.35637474074710634,-0.17639392269455653,0.13766908563412977,0.05758526961820479,-0.09706819596400512
Marvin Zeegelaar,Udinese,28,Netherlands,2019/2020,1500000.0,1200000.0,Wing-Back,it Serie A,13,6,593.0,6.6,-0.6095706331516465,0.15565377538377437,-0.5847205646605654,0.8428040217498203,-0.26432954155576627
Marvin Zeegelaar,Udinese,29,Netherlands,2020/2021,1200000.0,1200000.0,Wing-Back,it Serie A,24,23,1740.0,19.3,-0.09571330862106954,-0.5307990509512399,-0.21414220256976813,-1.1918367218801218,-0.35554719841156185
Mathieu Debuchy,Saint-Étienne,32,France,2017/2018,3500000.0,4500000.0,Wing-Back,fr Ligue 1,15,15,1314.0,14.6,0.526057934095458,-0.425018140466015,0.8076388813394682,1.4173023857887603,0.47596669215982357
Mathieu Debuchy,Saint-Étienne,33,France,2018/2019,4500000.0,3000000.0,Wing-Back,fr Ligue 1,24,23,1941.0,21.6,0.6878150928436431,-0.38549081895381704,0.555822386843525,-0.35838274417359045,0.26867138409251334
Mathieu Debuchy,Saint-Étienne,34,France,2019/2020,2500000.0,2000000.0,Wing-Back,fr Ligue 1,21,20,1769.0,19.7,0.10456799893417845,-0.6025715883544223,1.7646159694098955,-0.37586043627647053,0.46075704825746433
Mathieu Debuchy,Saint-Étienne,35,France,2020/2021,2000000.0,1500000.0,Wing-Back,fr Ligue 1,26,25,2103.0,23.4,0.12509428503364978,-0.7528071860785329,1.2619206262275786,1.3347595653212776,0.42447466470224193
Mathías Olivera,Getafe,19,Uruguay,2017/2018,300000.0,800000.0,Wing-Back,es La Liga,3,1,105.0,1.2,1.8415416488700629,-1.3255160191114785,0.7377348665881472,1.0021538091714852,0.5795060741061492
Mathías Olivera,Getafe,20,Uruguay,2018/2019,800000.0,3000000.0,Wing-Back,es La Liga,14,12,1007.0,11.2,0.006159490730021348,-2.5466178546302785,1.0744219129232744,0.3426625066912303,-0.22449269624629414
