Player,Team,Age,Nationality,Season,MV1,MV2,Position,Comp,MP,Starts,Min,90s,Offensive_Contribution,Passing_Ability,Defensive_Performance,Team_Impact,Overall_Performance_Index,Team_Rating
Lucas Torreira,Arsenal,23,Uruguay,2019/2020,45000000.0,36000000.0,Defensive Midfielder,eng Premier League,29,17,1512.0,16.8,0.2110267363396917,-0.410683950635881,-0.3386745593368427,-0.3875879470624537,-0.2313438611449336,0.2000000000000052
Lucas Torreira,Ath Madrid,24,Uruguay,2020/2021,30000000.0,20000000.0,Defensive Midfielder,es La Liga,19,3,518.0,5.8,0.5582399855871742,1.112984917209635,-0.8261105618241832,0.3770230307924243,0.3189738519521534,1.0500000000000005
Lucas Tousart,Lyon,20,France,2017/2018,5000000.0,25000000.0,Defensive Midfielder,fr Ligue 1,37,37,3132.0,34.8,-0.5227060182501712,0.2089740689819989,-0.0182283147468887,1.9773279813939788,0.1347287232964881,1.100000000000003
Lucas Tousart,Lyon,21,France,2018/2019,20000000.0,20000000.0,Defensive Midfielder,fr Ligue 1,30,20,1727.0,19.2,-0.1648864073375829,0.2623071657946075,0.3296405279359187,0.2481844523351031,0.1742965098080028,0.5750000000000007
Lucas Tousart,Lyon,22,France,2019/2020,20000000.0,16000000.0,Defensive Midfielder,fr Ligue 1,24,19,1763.0,19.6,0.1690749366053899,-0.2579479829239199,0.3740281297873067,-0.567026666660155,0.007492712398152,0.5085615447161532
Lucas Tousart,Hertha,23,France,2020/2021,20000000.0,16000000.0,Defensive Midfielder,de Bundesliga,26,25,2090.0,23.2,-0.0633131846784217,-1.069843341660748,0.990729349476978,-0.4373611742032129,-0.1367907783280951,-0.3055555555555619
Luka Milivojević,Crystal Palace,26,Serbia,2017/2018,10000000.0,15000000.0,Defensive Midfielder,eng Premier League,36,35,3080.0,34.2,0.4445625891197921,-0.5420807850293462,0.5153902318725182,-0.4667030994122961,0.0293591321402027,-0.2499999999999953
Luka Milivojević,Crystal Palace,27,Serbia,2018/2019,15000000.0,20000000.0,Defensive Midfielder,eng Premier League,38,38,3420.0,38.0,0.2647427411173646,-1.076255456797784,0.1489740112477362,0.2838134959603664,-0.2374301716295257,-0.0499999999999985
Luka Milivojević,Crystal Palace,28,Serbia,2019/2020,25000000.0,20000000.0,Defensive Midfielder,eng Premier League,31,28,2513.0,27.9,-0.051588516322373,-1.184354863487947,-0.1306821079003261,-0.1875407568644672,-0.4853800393579193,-0.4749999999999953
Luka Milivojević,Crystal Palace,29,Serbia,2020/2021,16000000.0,8000000.0,Defensive Midfielder,eng Premier League,31,27,2359.0,26.2,-0.1072156587562456,-0.4926346558720654,-0.0879160864073762,-0.3227855685731271,-0.2578794270238099,-0.6250000000000012
Makoto Hasebe,Ein Frankfurt,33,Japan,2017/2018,1500000.0,1000000.0,Defensive Midfielder,de Bundesliga,24,23,2090.0,23.2,-0.7401647819187168,0.3004497845919833,-0.2912691623425031,-0.360469025224912,-0.2033114220977271,-8.469709509272135e-15
Makoto Hasebe,Ein Frankfurt,34,Japan,2018/2019,1000000.0,1000000.0,Defensive Midfielder,de Bundesliga,28,28,2520.0,28.0,-0.6427055695909264,0.3010913746236985,0.3087684436123457,0.9378310973846058,0.1311192315427272,0.3333333333333266
Makoto Hasebe,Ein Frankfurt,35,Japan,2019/2020,1000000.0,800000.0,Defensive Midfielder,de Bundesliga,23,21,1968.0,21.9,-0.9567985512661203,0.9908929033936972,0.3665461877515134,0.0363382122298244,0.2212105559197003,-0.0277777777777885
Makoto Hasebe,Ein Frankfurt,36,Japan,2020/2021,800000.0,800000.0,Defensive Midfielder,de Bundesliga,29,26,2288.0,25.4,-0.5412799060570798,1.2280397056580978,0.1765695427676665,0.0327056758037101,0.3507353508767352,0.4444444444444388
Manu García,Alaves,31,Spain,2017/2018,1500000.0,1800000.0,Defensive Midfielder,es La Liga,30,27,2438.0,27.1,0.4225996569507033,-1.8528108271449084,0.0113428989535879,1.0906774438268956,-0.4303632611942762,-0.2499999999999984
Manu García,Alaves,32,Spain,2018/2019,1800000.0,2000000.0,Defensive Midfielder,es La Liga,34,25,2330.0,25.9,-0.0619237961469667,-1.780638903816719,0.1421682390296159,-0.1321460050023887,-0.6092686941639474,-0.2749999999999981
Manu García,Alaves,33,Spain,2019/2020,1800000.0,1400000.0,Defensive Midfielder,es La Liga,30,22,1967.0,21.9,-0.4916923427676816,-1.906151202079062,0.4499376555099688,0.3337545147435294,-0.6217192582922486,-0.6250000000000007
Manu García,Alaves,34,Spain,2020/2021,800000.0,800000.0,Defensive Midfielder,es La Liga,25,10,1124.0,12.5,-0.6853407964883198,-1.7718573972851783,0.1179977658616761,0.3125379774494292,-0.7248321606684467,-0.5250000000000005
Manuel Locatelli,Milan,19,Italy,2017/2018,6000000.0,8000000.0,Defensive Midfielder,it Serie A,21,5,684.0,7.6,0.4252324348129443,0.1934460652764211,-0.3943596183165341,0.531127269138152,0.1088190729688384,0.3500000000000109
Manuel Locatelli,Sassuolo,20,Italy,2018/2019,8000000.0,12000000.0,Defensive Midfielder,it Serie A,29,21,1847.0,20.5,0.764734992263512,-0.5848099846547752,-0.9675050683093596,-0.4913821787052521,-0.3528894849266264,-0.1749999999999993
Manuel Locatelli,Sassuolo,21,Italy,2019/2020,13000000.0,15500000.0,Defensive Midfielder,it Serie A,33,31,2586.0,28.7,0.2798621745464978,0.7124529005989656,-0.389474691724004,0.1272539423858205,0.2152070455676432,0.1500000000000018
Manuel Locatelli,Sassuolo,22,Italy,2020/2021,25000000.0,35000000.0,Defensive Midfielder,it Serie A,34,32,2883.0,32.0,0.4714845820765964,1.404728355538992,-0.1529560906816997,-0.5087072905688842,0.512768513696398,0.2000000000000068
Marc Roca,Espanol,20,Spain,2017/2018,2000000.0,800000.0,Defensive Midfielder,es La Liga,8,2,269.0,3.0,-0.8780584296978701,0.0555077132844577,-0.8899490190399314,1.364638254094046,-0.3306077880774821,-0.1499999999999982
Marc Roca,Espanol,21,Spain,2018/2019,1500000.0,30000000.0,Defensive Midfielder,es La Liga,35,35,3112.0,34.6,0.1854518600353122,0.3073088759120319,-0.5972749051980356,0.8753285581086606,0.0622714558294945,-0.0499999999999978
Marc Roca,Espanol,22,Spain,2019/2020,20000000.0,16000000.0,Defensive Midfielder,es La Liga,35,35,3008.0,33.4,-0.3620086872330516,-0.8354965547254254,0.1581828922172137,-1.205385697292585,-0.4560096680262562,-0.7750000000000004
Marc Roca,Bayern Munich,23,Spain,2020/2021,16000000.0,10000000.0,Defensive Midfielder,de Bundesliga,6,2,177.0,2.0,-0.2340544164668573,1.05268674351326,-0.2150922084690281,-3.0396791006727435,-0.0585688164950562,1.527777777777772
Marcelo Brozović,Inter,24,Croatia,2017/2018,20000000.0,27000000.0,Defensive Midfielder,it Serie A,31,21,1926.0,21.4,1.7193240980428257,0.5113617832401454,-0.8590842423642678,0.4877867762217406,0.399861053557651,0.9000000000000113
Marcelo Brozović,Inter,25,Croatia,2018/2019,35000000.0,50000000.0,Defensive Midfielder,it Serie A,32,31,2650.0,29.4,0.662367237382853,1.436424573372981,0.1403710535360827,-1.8082973995265743,0.5296219861344239,0.6000000000000001
Marcelo Brozović,Inter,26,Croatia,2019/2020,60000000.0,48000000.0,Defensive Midfielder,it Serie A,32,30,2701.0,30.0,0.885259904002594,0.818180080376428,-0.4056283565842801,0.2713475891226407,0.4131242560693783,1.1250000000000029
Marcelo Brozović,Inter,27,Croatia,2020/2021,50000000.0,40000000.0,Defensive Midfielder,it Serie A,33,29,2581.0,28.7,0.2381223886743447,1.6172958043772865,-0.517198844472793,-0.985782112963042,0.3718462640624943,1.350000000000007
Marten de Roon,Atalanta,26,Netherlands,2017/2018,10000000.0,14000000.0,Defensive Midfielder,it Serie A,34,29,2571.0,28.6,0.1799584478786221,0.2084051331158751,0.3635991004189837,-0.1328940183210576,0.2137217368538012,0.4500000000000114
Marten de Roon,Atalanta,27,Netherlands,2018/2019,17000000.0,24000000.0,Defensive Midfielder,it Serie A,35,34,2975.0,33.1,0.1685001120860542,0.7889598457868444,0.3200936923873885,0.2363771168196172,0.4379267934450874,0.775000000000001
Marten de Roon,Atalanta,28,Netherlands,2019/2020,24000000.0,19000000.0,Defensive Midfielder,it Serie A,35,29,2721.0,30.2,0.01507370418152,0.948414916456717,0.1425575647614944,0.4260299873581128,0.4210839149694906,1.250000000000003
Marten de Roon,Atalanta,29,Netherlands,2020/2021,23000000.0,23000000.0,Defensive Midfielder,it Serie A,35,33,3021.0,33.6,-0.1300966346272671,1.1612224521596974,0.8471629220556931,-0.2284113712619987,0.6052114390895853,1.075000000000008
Maxime Gonalons,Roma,28,France,2017/2018,14000000.0,7500000.0,Defensive Midfielder,it Serie A,16,12,1096.0,12.2,0.4768270192010111,0.9828786937455768,1.0113415358580538,-0.2850340074179073,0.7381133576268301,0.8250000000000107
Maxime Gonalons,Sevilla,29,France,2018/2019,5000000.0,4000000.0,Defensive Midfielder,es La Liga,10,5,540.0,6.0,-0.4477332830423119,-0.0637708011515518,0.3291215162879957,-0.6973744110756446,-0.1052540873847868,0.3750000000000016
Maxime Gonalons,Granada,30,France,2019/2020,3500000.0,2800000.0,Defensive Midfielder,es La Liga,19,17,1506.0,16.7,-0.4368140979557591,-0.5687130567306379,0.4409929921357881,-0.6882272655219667,-0.2447779232561233,0.1749999999999998
Maxime Gonalons,Granada,31,France,2020/2021,4000000.0,2500000.0,Defensive Midfielder,es La Liga,25,18,1480.0,16.4,-0.2829109674698826,-0.194217921198148,0.6412094987287661,0.3443995550264261,0.0880987908344499,-0.4499999999999998
Miguel Veloso,Genoa,31,Portugal,2017/2018,4000000.0,2500000.0,Defensive Midfielder,it Serie A,22,21,1734.0,19.3,0.4125713614855511,-1.3103708491731314,0.2166632099118874,-0.6008201325710222,-0.3505700071227441,-0.2499999999999881
Miguel Veloso,Genoa,32,Portugal,2018/2019,2000000.0,1000000.0,Defensive Midfielder,it Serie A,21,14,1257.0,14.0,0.480171346097513,-2.172880772135566,0.2380685690085114,0.0035818282294616,-0.5686866801975701,-0.4499999999999993
Miguel Veloso,Verona,33,Portugal,2019/2020,1000000.0,800000.0,Defensive Midfielder,it Serie A,34,32,2811.0,31.2,0.5781767060935371,-0.8240811749685342,0.1201827929309596,0.425293651037483,-0.0653000317325664,-0.099999999999998
Miguel Veloso,Verona,34,Portugal,2020/2021,1000000.0,900000.0,Defensive Midfielder,it Serie A,21,15,1316.0,14.6,0.0185266778384357,-0.7118596117381856,0.1898338942078533,0.1082110365236268,-0.1767479227340373,-0.1249999999999932
Mikel Vesga,Ath Bilbao,24,Spain,2017/2018,1500000.0,2500000.0,Defensive Midfielder,es La Liga,12,11,804.0,8.9,0.4386335253323722,-1.1772104426428642,-0.2961261920353236,0.003519368367888,-0.3908511943657177,-0.1999999999999979
Mikel Vesga,Leganes,25,Spain,2018/2019,3000000.0,4000000.0,Defensive Midfielder,es La Liga,26,23,2070.0,23.0,-0.1246649919309859,-1.3887831657373564,-0.5597590816721264,1.4036750223062249,-0.5448005782618367,-0.1499999999999982
Mikel Vesga,Ath Bilbao,26,Spain,2019/2020,3000000.0,2400000.0,Defensive Midfielder,es La Liga,20,13,1269.0,14.1,-0.1391954935833685,-1.4043403594939252,0.2261935421848277,-0.2599285686326874,-0.4844527934265363,0.0749999999999999
Mikel Vesga,Ath Bilbao,27,Spain,2020/2021,2000000.0,2000000.0,Defensive Midfielder,es La Liga,30,20,1722.0,19.1,0.0599420889665217,-1.2869615038682252,-0.0876830282519686,0.3251537784490399,-0.4292405347429349,0.1000000000000002
Milan Badelj,Fiorentina,28,Croatia,2017/2018,11000000.0,15000000.0,Defensive Midfielder,it Serie A,27,27,2351.0,26.1,0.4784895013039152,0.0657094401505681,0.3655062126155111,-0.234875374209028,0.2287850057424282,0.2000000000000117
Milan Badelj,Lazio,29,Croatia,2018/2019,13000000.0,9000000.0,Defensive Midfielder,it Serie A,23,14,1141.0,12.7,0.9301427873713464,-0.0934053515012204,-0.0900937006663443,-1.5601747375716302,0.0167982398603431,0.2500000000000001
Milan Badelj,Fiorentina,30,Croatia,2019/2020,5000000.0,2400000.0,Defensive Midfielder,it Serie A,22,20,1585.0,17.6,0.3159667116604626,-0.6889365706636814,-0.4833475172455656,-1.294582173972798,-0.4365985943881223,0.075000000000002
Milan Badelj,Genoa,31,Croatia,2020/2021,2000000.0,2000000.0,Defensive Midfielder,it Serie A,30,29,2408.0,26.8,0.5962059122497635,-0.3755409717612215,0.1210177040807759,1.3715630025579668,0.1910737494260428,-0.2749999999999934
Morgan Schneiderlin,Everton,27,France,2017/2018,22000000.0,20000000.0,Defensive Midfielder,eng Premier League,30,24,2130.0,23.7,-0.6995533896872614,-0.4206763369078923,0.4264885937476275,-0.6193919593872721,-0.2561176831540166,-0.3499999999999968
Morgan Schneiderlin,Everton,28,France,2018/2019,18000000.0,15000000.0,Defensive Midfielder,eng Premier League,14,10,834.0,9.3,-0.4866624657739506,0.5418839772253576,-0.0497501934368721,1.0749030768697565,0.1605590252413015,0.2000000000000014
Morgan Schneiderlin,Everton,29,France,2019/2020,12000000.0,9500000.0,Defensive Midfielder,eng Premier League,15,12,1001.0,11.1,-0.4496713952549165,-0.2192373198456769,-0.1253891296309227,-0.3763758472779843,-0.2644052343767913,-0.2999999999999947
Morgan Schneiderlin,Nice,30,France,2020/2021,10000000.0,7000000.0,Defensive Midfielder,fr Ligue 1,28,24,2197.0,24.4,-0.234077931181342,0.5414451237052483,-0.3195534276145551,0.3445710693603668,0.0695773891531715,-0.0749999999999975
N'Golo Kanté,Chelsea,26,France,2017/2018,50000000.0,60000000.0,Defensive Midfielder,eng Premier League,34,34,2994.0,33.3,0.4443553437321585,1.0421374838607207,0.4960280306270301,0.0837888112978061,0.6330242456021815,0.6000000000000035
N'Golo Kanté,Chelsea,27,France,2018/2019,80000000.0,100000000.0,Defensive Midfielder,eng Premier League,36,36,3092.0,34.4,0.2775123608582219,0.5150546124185165,-0.4042825853198461,-1.0649318334575744,0.0218692456193249,0.6000000000000014
N'Golo Kanté,Chelsea,28,France,2019/2020,100000000.0,80000000.0,Defensive Midfielder,eng Premier League,22,20,1732.0,19.2,0.7003615445638381,-0.1452268402513564,0.4115691959254819,-1.3556141998315443,0.1121703308474749,0.3750000000000054
N'Golo Kanté,Chelsea,29,France,2020/2021,70000000.0,55000000.0,Defensive Midfielder,eng Premier League,30,24,2146.0,23.8,-0.0496694762209907,0.6668699091911404,0.3427083857327175,-0.2961166387832491,0.2941879510031417,0.5499999999999972
Nampalys Mendy,Nice,25,Senegal,2017/2018,10000000.0,5000000.0,Defensive Midfielder,fr Ligue 1,14,11,964.0,10.7,-0.7461038486611883,1.017831246261122,-1.347372802842815,-1.5785473008999378,-0.3923515969167426,0.0250000000000029
Nampalys Mendy,Leicester,26,Senegal,2018/2019,8000000.0,8000000.0,Defensive Midfielder,eng Premier League,31,23,2092.0,23.2,-0.7936382554447109,0.1061729781905579,-0.8107734153601553,0.0888439956668696,-0.3955966465358421,0.0750000000000008
Nampalys Mendy,Leicester,27,Senegal,2019/2020,7000000.0,5500000.0,Defensive Midfielder,eng Premier League,7,4,291.0,3.2,-0.1187763326503223,0.8464713760257567,-0.3439081967461173,-0.2410374764907932,0.1392946917735197,0.6500000000000052
Nampalys Mendy,Leicester,28,Senegal,2020/2021,8000000.0,8000000.0,Defensive Midfielder,eng Premier League,23,15,1459.0,16.2,-0.6651403225550697,0.7095278268855485,-0.5459693744133004,-0.6396062356398112,-0.1457017771167967,0.4499999999999977
Nemanja Matić,Man United,28,Serbia,2017/2018,35000000.0,40000000.0,Defensive Midfielder,eng Premier League,36,35,3118.0,34.6,0.2386363460214464,1.2175254853616722,0.4133916219565979,0.4077194251560021,0.6505824354845264,1.0000000000000036
Nemanja Matić,Man United,29,Serbia,2018/2019,35000000.0,30000000.0,Defensive Midfielder,eng Premier League,28,28,2436.0,27.1,0.1120810136415839,0.6213168122007142,-0.0177438579130832,0.6250836117949803,0.302666341486219,0.2750000000000012
Nemanja Matić,Man United,30,Serbia,2019/2020,25000000.0,16000000.0,Defensive Midfielder,eng Premier League,21,18,1581.0,17.6,0.2592148982045908,0.8628368287149575,-0.174595919992807,0.8405324547575954,0.3984710840793002,0.7500000000000046
Nemanja Matić,Man United,31,Serbia,2020/2021,16000000.0,8000000.0,Defensive Midfielder,eng Premier League,20,12,1106.0,12.3,0.2806811259297815,1.7358905365525727,-0.3765117390006432,-0.5544564575564421,0.5093328018200087,0.724999999999997
Nicolas Höfler,Freiburg,27,Germany,2017/2018,3500000.0,4000000.0,Defensive Midfielder,de Bundesliga,27,24,2259.0,25.1,0.1946534921895374,-0.5451672726245911,-0.3107436407004196,-0.9839323572099952,-0.3337615003023479,-0.6666666666666755
Nicolas Höfler,Freiburg,28,Germany,2018/2019,4000000.0,4000000.0,Defensive Midfielder,de Bundesliga,18,18,1615.0,17.9,0.0518974126656864,-0.7294125806047952,-0.5929993230495025,-0.832451077271671,-0.5034649546872745,-0.4166666666666745
Nicolas Höfler,Freiburg,29,Germany,2019/2020,4500000.0,3500000.0,Defensive Midfielder,de Bundesliga,32,31,2783.0,30.9,0.2095118738534929,-0.6711290066888008,0.0659049802106972,0.0508898009501745,-0.1576567097194804,0.0277777777777669
Nicolas Höfler,Freiburg,30,Germany,2020/2021,3000000.0,2500000.0,Defensive Midfielder,de Bundesliga,31,30,2729.0,30.3,0.4940408394950649,-0.4809637756674455,-0.1483081094666892,2.2988653667204897,0.1405669922222025,-6.144259658568517e-15
Omar Mascarell,Ein Frankfurt,24,Spain,2017/2018,4500000.0,8000000.0,Defensive Midfielder,de Bundesliga,9,8,771.0,8.6,0.6957987293060399,-0.0140511920393091,0.237163917758121,-0.326855108906015,0.2074954295495866,-8.469709509272135e-15
Omar Mascarell,Schalke 04,25,Spain,2018/2019,8000000.0,8000000.0,Defensive Midfielder,de Bundesliga,14,11,993.0,11.0,-0.8631322767908148,-0.3969632361402527,0.0501203742002931,0.7628804082698843,-0.2633960487597158,-0.5000000000000069
Omar Mascarell,Schalke 04,26,Spain,2019/2020,14000000.0,11000000.0,Defensive Midfielder,de Bundesliga,23,23,2026.0,22.5,-0.3853031837589364,0.160771571807526,0.703455950256993,2.0243385524374067,0.3734148945137386,-0.555555555555567
Omar Mascarell,Schalke 04,27,Spain,2020/2021,10000000.0,4500000.0,Defensive Midfielder,de Bundesliga,24,21,1762.0,19.6,-0.0210958708983739,-0.8269682206110538,0.0528030325160351,-0.4064683846593515,-0.3195187736495868,-1.6944444444444504
Oriol Romeu,Southampton,25,Spain,2017/2018,10000000.0,12000000.0,Defensive Midfielder,eng Premier League,34,34,2897.0,32.2,-0.223265145314116,-0.2973662263550023,1.6040498908071212,-1.307304338637748,0.1905900678255817,-0.4749999999999965
Oriol Romeu,Southampton,26,Spain,2018/2019,12000000.0,10000000.0,Defensive Midfielder,eng Premier League,31,25,2136.0,23.7,0.0332788560498116,-0.8739007642115519,0.5416956499614756,0.3977438328365508,-0.0952624751894924,-0.5000000000000001
Oriol Romeu,Southampton,27,Spain,2019/2020,10000000.0,8000000.0,Defensive Midfielder,eng Premier League,30,20,1860.0,20.7,-0.6414015609820501,-0.207363604113571,0.7767091881993542,-1.4892202616514825,-0.1488369213906044,-0.2249999999999936
Oriol Romeu,Southampton,28,Spain,2020/2021,8000000.0,6000000.0,Defensive Midfielder,eng Premier League,21,20,1763.0,19.6,0.2802319902938686,-0.2052363228922806,0.2661572890375638,1.3666002838510547,0.2147324996575435,-0.5250000000000021
Otávio,Bordeaux,23,Brazil,2017/2018,5000000.0,6500000.0,Defensive Midfielder,fr Ligue 1,21,19,1484.0,16.5,-0.1512318462692324,0.0057393446664486,-0.279519616613235,-0.4916971915163354,-0.1688247950696551,0.1250000000000027
Otávio,Bordeaux,24,Brazil,2018/2019,7000000.0,7000000.0,Defensive Midfielder,fr Ligue 1,33,33,2875.0,31.9,-0.4344101868507573,-0.0223470647496717,-0.0433460287542614,0.3735224236287817,-0.0920755856384747,-0.199999999999999
Otávio,Bordeaux,25,Brazil,2019/2020,8000000.0,6500000.0,Defensive Midfielder,fr Ligue 1,25,25,2211.0,24.6,0.0289640357426979,0.5513071609314499,-0.0009785759455455,0.4863077287106178,0.24853571534908,0.2540642288263319
Otávio,Bordeaux,26,Brazil,2020/2021,7000000.0,7000000.0,Defensive Midfielder,fr Ligue 1,18,18,1559.0,17.3,-0.5197520426502389,0.3963420081877453,-0.2078058980194547,0.7596360722277576,0.0224035300200905,-0.3499999999999975
Papakouli Diop,Eibar,31,Senegal,2017/2018,1500000.0,1000000.0,Defensive Midfielder,es La Liga,15,12,937.0,10.4,-0.1942810542178226,-1.790976335336043,-0.8734707320080757,0.1397388202459059,-0.923479318499903,-0.1499999999999983
Papakouli Diop,Eibar,32,Senegal,2018/2019,1500000.0,1500000.0,Defensive Midfielder,es La Liga,28,27,2352.0,26.1,0.224402994264572,-1.385807818146276,1.5175296185144511,-0.7725172425195187,-0.0509248264826701,-0.099999999999998
Papakouli Diop,Eibar,33,Senegal,2019/2020,1500000.0,1200000.0,Defensive Midfielder,es La Liga,30,25,2253.0,25.0,-0.0913487908789583,-1.8141564623700737,0.1671374714841282,-0.7902800477334482,-0.6866787228773716,-0.4250000000000005
Papakouli Diop,Eibar,34,Senegal,2020/2021,1000000.0,800000.0,Defensive Midfielder,es La Liga,33,28,2324.0,25.8,-0.1627961873489748,-2.00825130145525,0.8280859440196293,0.4961162388539599,-0.4455495952552963,-0.5750000000000002
Paul Lasne,Montpellier,28,France,2017/2018,2500000.0,2500000.0,Defensive Midfielder,fr Ligue 1,37,34,3064.0,34.0,0.3652470531681043,-0.6968940369424885,-0.5966292517946187,-0.5376805034376795,-0.3853579755199984,0.0750000000000027
Paul Lasne,Montpellier,29,France,2018/2019,2500000.0,2500000.0,Defensive Midfielder,fr Ligue 1,35,18,1789.0,19.9,0.5734436606724184,-0.6774411600011918,-0.7612459784789603,0.1296943137073561,-0.309147853005265,0.2750000000000013
Paul Lasne,Brest,30,France,2019/2020,2200000.0,1700000.0,Defensive Midfielder,fr Ligue 1,19,14,1224.0,13.6,0.5691020099816764,-0.5945700038820712,-1.1005329710597676,-0.8443337323628011,-0.4804172634175162,-0.171435468056566
Paul Lasne,Brest,31,France,2020/2021,1700000.0,1000000.0,Defensive Midfielder,fr Ligue 1,22,19,1681.0,18.7,-0.4643222008519896,-0.1645429624226569,-0.3865192696427597,1.806177279693192,-0.109008639984436,-0.3999999999999974
Pere Pons,Girona,24,Spain,2017/2018,2500000.0,5000000.0,Defensive Midfielder,es La Liga,31,30,2555.0,28.4,0.0776900285906199,-1.3402713605830956,-0.7761703164289232,0.3111181343025469,-0.6514117505548507,-0.2249999999999981
Pere Pons,Girona,25,Spain,2018/2019,7500000.0,4000000.0,Defensive Midfielder,es La Liga,34,32,2792.0,31.0,-0.2740395243378309,-1.4518431016936384,-0.302079940654436,-0.3931288413516473,-0.7065918330087267,-0.3999999999999977
Pere Pons,Alaves,26,Spain,2019/2020,4000000.0,3200000.0,Defensive Midfielder,es La Liga,30,7,1088.0,12.1,-0.3531658782658808,-1.430391472852992,-0.5208544383011788,-0.7456424522372435,-0.8197490617790955,-0.6250000000000007
Pere Pons,Alaves,27,Spain,2020/2021,3500000.0,3500000.0,Defensive Midfielder,es La Liga,22,12,1186.0,13.2,0.2085773531208049,-1.5513763939829646,-0.7691285288738348,-0.2624015242123979,-0.7478161106972265,-0.5250000000000005
Philipp Bargfrede,Werder Bremen,28,Germany,2017/2018,1500000.0,2000000.0,Defensive Midfielder,de Bundesliga,27,23,1859.0,20.7,-0.1343942496545798,-0.5059330252430855,0.8573773569465161,0.7069273696542582,0.1172308228006557,-0.083333333333342
Philipp Bargfrede,Werder Bremen,29,Germany,2018/2019,3500000.0,2500000.0,Defensive Midfielder,de Bundesliga,15,13,1079.0,12.0,-0.3715449518446347,-0.3345381901212929,0.0456749568358629,0.1950188135826665,-0.1767702360945856,0.2499999999999924
Philipp Bargfrede,Werder Bremen,30,Germany,2019/2020,1500000.0,1200000.0,Defensive Midfielder,de Bundesliga,15,6,586.0,6.5,-0.347064048732427,-1.0356817203064237,0.4177326346802956,-0.2073914732947655,-0.3446739712157429,-0.7500000000000118
Philipp Bargfrede,Werder Bremen,31,Germany,2020/2021,250000.0,250000.0,Defensive Midfielder,de Bundesliga,1,0,27.0,0.3,-2.2115030606184853,-0.5444879807135177,0.6613275264224753,-0.050152155892147,-0.5500635160668246,-0.5833333333333393
Rani Khedira,Augsburg,23,Germany,2017/2018,750000.0,3500000.0,Defensive Midfielder,de Bundesliga,30,27,2275.0,25.3,-0.2048161795208723,-1.5151649295456608,0.3969415292742826,-0.7595659718067559,-0.5383859086195901,-0.0833333333333418
Rani Khedira,Augsburg,24,Germany,2018/2019,6000000.0,10000000.0,Defensive Midfielder,de Bundesliga,30,30,2624.0,29.2,0.0561560021434561,-0.5917255080230766,-0.1224070189374875,1.888134907569609,-0.0409735421964981,-0.5555555555555628
Rani Khedira,Augsburg,25,Germany,2019/2020,10000000.0,8000000.0,Defensive Midfielder,de Bundesliga,32,32,2649.0,29.4,-0.8445670466418416,-1.9932823844260965,-0.3638797681488037,0.8047713614027578,-0.9374773905139596,-0.5000000000000112
Rani Khedira,Augsburg,26,Germany,2020/2021,6000000.0,5000000.0,Defensive Midfielder,de Bundesliga,27,23,1818.0,20.2,-0.5114659154453634,-1.5123438559623452,-0.2736844073313265,0.9315255100736411,-0.6461395996401955,-0.5000000000000056
Rodri,Villarreal,21,Spain,2017/2018,2500000.0,25000000.0,Defensive Midfielder,es La Liga,37,36,3227.0,35.9,0.4789838112498334,0.3949548873177345,-0.0252950848166046,1.2090072392808386,0.3712923618567679,0.1750000000000019
Rodri,Ath Madrid,22,Spain,2018/2019,40000000.0,80000000.0,Defensive Midfielder,es La Liga,34,32,2735.0,30.4,0.0968659653538201,1.093420957111961,0.7725335733169146,0.0789730077664178,0.6465711990993576,0.6500000000000026
Rodri,Man City,23,Spain,2019/2020,80000000.0,64000000.0,Defensive Midfielder,eng Premier League,35,29,2486.0,27.6,0.7969183993446373,2.0383451954946343,0.0129170300403355,-0.5396651857667744,0.8625590086947045,1.675000000000006
Rodri,Man City,24,Spain,2020/2021,64000000.0,70000000.0,Defensive Midfielder,eng Premier League,34,31,2748.0,30.5,0.4017008778182609,2.1526425062641934,0.9990437334600214,-0.8896668974452545,1.064596526940514,1.2749999999999977
Rolando Mandragora,Crotone,20,Italy,2017/2018,3000000.0,10000000.0,Defensive Midfielder,it Serie A,36,36,3240.0,36.0,0.0453084763786745,-1.6269061949651102,0.1752873669333101,3.2358061045135944,-0.1819232286117673,-0.649999999999989
Rolando Mandragora,Udinese,21,Italy,2018/2019,15000000.0,15000000.0,Defensive Midfielder,it Serie A,35,33,2918.0,32.4,0.0821215710483202,-1.4283821064539748,-0.9535121327615452,1.2299351076287466,-0.6424634735624,-0.3499999999999996
Rolando Mandragora,Udinese,22,Italy,2019/2020,15000000.0,12000000.0,Defensive Midfielder,it Serie A,26,24,2050.0,22.8,0.0055894147348863,-1.501623555622293,-0.5431043071971786,-0.4942259750117583,-0.7365247804444103,-0.3499999999999983
Rolando Mandragora,Torino,23,Italy,2020/2021,12000000.0,14000000.0,Defensive Midfielder,it Serie A,17,17,1525.0,16.9,0.6057723432458652,-1.039912839036783,-0.5146123997718476,0.0010799680687245,-0.3668021309760896,-0.4749999999999933
Santiago Ascacíbar,Stuttgart,20,Argentina,2017/2018,7500000.0,18000000.0,Defensive Midfielder,de Bundesliga,29,27,2381.0,26.5,-0.7442522199463385,-0.5844425076659411,0.7040025864543459,0.8445263850250235,-0.0949645182308578,-8.969309870353455e-15
