Player,Team,Age,Nationality,Season,MV1,MV2,Position,Comp,MP,Starts,Min,90s,Overall_Performance_Index,Team_Rating,Latest_Transfer_Fee
Maxime Gonalons,Roma,28,France,2017/2018,14.0,7.5,Defensive Midfielder,it Serie A,16,12,1096.0,12.2,0.7381133576268301,0.8250000000000107,4.5
Maxime Gonalons,Sevilla,29,France,2018/2019,5.0,4.0,Defensive Midfielder,es La Liga,10,5,540.0,6.0,-0.1052540873847868,0.3750000000000016,4.5
Maxime Gonalons,Granada,30,France,2019/2020,3.5,2.8,Defensive Midfielder,es La Liga,19,17,1506.0,16.7,-0.2447779232561233,0.1749999999999998,4.5
Maxime Gonalons,Granada,31,France,2020/2021,4.0,2.5,Defensive Midfielder,es La Liga,25,18,1480.0,16.4,0.0880987908344499,-0.4499999999999998,3.6
Miguel Veloso,Genoa,31,Portugal,2017/2018,4.0,2.5,Defensive Midfielder,it Serie A,22,21,1734.0,19.3,-0.3505700071227441,-0.2499999999999881,0.0
Miguel Veloso,Genoa,32,Portugal,2018/2019,2.0,1.0,Defensive Midfielder,it Serie A,21,14,1257.0,14.0,-0.5686866801975701,-0.4499999999999993,0.0
Miguel Veloso,Verona,33,Portugal,2019/2020,1.0,0.8,Defensive Midfielder,it Serie A,34,32,2811.0,31.2,-0.0653000317325664,-0.099999999999998,0.0
Miguel Veloso,Verona,34,Portugal,2020/2021,1.0,0.9,Defensive Midfielder,it Serie A,21,15,1316.0,14.6,-0.1767479227340373,-0.1249999999999932,0.0
Mikel Vesga,Ath Bilbao,24,Spain,2017/2018,1.5,2.5,Defensive Midfielder,es La Liga,12,11,804.0,8.9,-0.3908511943657177,-0.1999999999999979,0.0
Mikel Vesga,Leganes,25,Spain,2018/2019,3.0,4.0,Defensive Midfielder,es La Liga,26,23,2070.0,23.0,-0.5448005782618367,-0.1499999999999982,0.0
Mikel Vesga,Ath Bilbao,26,Spain,2019/2020,3.0,2.4,Defensive Midfielder,es La Liga,20,13,1269.0,14.1,-0.4844527934265363,0.0749999999999999,0.0
Mikel Vesga,Ath Bilbao,27,Spain,2020/2021,2.0,2.0,Defensive Midfielder,es La Liga,30,20,1722.0,19.1,-0.4292405347429349,0.1000000000000002,0.0
Milan Badelj,Fiorentina,28,Croatia,2017/2018,11.0,15.0,Defensive Midfielder,it Serie A,27,27,2351.0,26.1,0.2287850057424282,0.2000000000000117,3.6
Milan Badelj,Lazio,29,Croatia,2018/2019,13.0,9.0,Defensive Midfielder,it Serie A,23,14,1141.0,12.7,0.0167982398603431,0.2500000000000001,0.0
Milan Badelj,Fiorentina,30,Croatia,2019/2020,5.0,2.4,Defensive Midfielder,it Serie A,22,20,1585.0,17.6,-0.4365985943881223,0.075000000000002,0.0
Milan Badelj,Genoa,31,Croatia,2020/2021,2.0,2.0,Defensive Midfielder,it Serie A,30,29,2408.0,26.8,0.1910737494260428,-0.2749999999999934,0.0
Morgan Schneiderlin,Everton,27,France,2017/2018,22.0,20.0,Defensive Midfielder,eng Premier League,30,24,2130.0,23.7,-0.2561176831540166,-0.3499999999999968,20.7
Morgan Schneiderlin,Everton,28,France,2018/2019,18.0,15.0,Defensive Midfielder,eng Premier League,14,10,834.0,9.3,0.1605590252413015,0.2000000000000014,20.7
Morgan Schneiderlin,Everton,29,France,2019/2020,12.0,9.5,Defensive Midfielder,eng Premier League,15,12,1001.0,11.1,-0.2644052343767913,-0.2999999999999947,20.7
Morgan Schneiderlin,Nice,30,France,2020/2021,10.0,7.0,Defensive Midfielder,fr Ligue 1,28,24,2197.0,24.4,0.0695773891531715,-0.0749999999999975,2.0
N'Golo Kanté,Chelsea,26,France,2017/2018,50.0,60.0,Defensive Midfielder,eng Premier League,34,34,2994.0,33.3,0.6330242456021815,0.6000000000000035,32.22
N'Golo Kanté,Chelsea,27,France,2018/2019,80.0,100.0,Defensive Midfielder,eng Premier League,36,36,3092.0,34.4,0.0218692456193249,0.6000000000000014,32.22
N'Golo Kanté,Chelsea,28,France,2019/2020,100.0,80.0,Defensive Midfielder,eng Premier League,22,20,1732.0,19.2,0.1121703308474749,0.3750000000000054,32.22
N'Golo Kanté,Chelsea,29,France,2020/2021,70.0,55.0,Defensive Midfielder,eng Premier League,30,24,2146.0,23.8,0.2941879510031417,0.5499999999999972,32.22
Nampalys Mendy,Nice,25,Senegal,2017/2018,10.0,5.0,Defensive Midfielder,fr Ligue 1,14,11,964.0,10.7,-0.3923515969167426,0.0250000000000029,13.95
Nampalys Mendy,Leicester,26,Senegal,2018/2019,8.0,8.0,Defensive Midfielder,eng Premier League,31,23,2092.0,23.2,-0.3955966465358421,0.0750000000000008,13.95
Nampalys Mendy,Leicester,27,Senegal,2019/2020,7.0,5.5,Defensive Midfielder,eng Premier League,7,4,291.0,3.2,0.1392946917735197,0.6500000000000052,13.95
Nampalys Mendy,Leicester,28,Senegal,2020/2021,8.0,8.0,Defensive Midfielder,eng Premier League,23,15,1459.0,16.2,-0.1457017771167967,0.4499999999999977,13.95
Nemanja Matić,Man United,28,Serbia,2017/2018,35.0,40.0,Defensive Midfielder,eng Premier League,36,35,3118.0,34.6,0.6505824354845264,1.0000000000000036,40.23
Nemanja Matić,Man United,29,Serbia,2018/2019,35.0,30.0,Defensive Midfielder,eng Premier League,28,28,2436.0,27.1,0.302666341486219,0.2750000000000012,40.23
Nemanja Matić,Man United,30,Serbia,2019/2020,25.0,16.0,Defensive Midfielder,eng Premier League,21,18,1581.0,17.6,0.3984710840793002,0.7500000000000046,40.23
Nemanja Matić,Man United,31,Serbia,2020/2021,16.0,8.0,Defensive Midfielder,eng Premier League,20,12,1106.0,12.3,0.5093328018200087,0.724999999999997,40.23
Nicolas Höfler,Freiburg,27,Germany,2017/2018,3.5,4.0,Defensive Midfielder,de Bundesliga,27,24,2259.0,25.1,-0.3337615003023479,-0.6666666666666755,0.0
Nicolas Höfler,Freiburg,28,Germany,2018/2019,4.0,4.0,Defensive Midfielder,de Bundesliga,18,18,1615.0,17.9,-0.5034649546872745,-0.4166666666666745,0.0
Nicolas Höfler,Freiburg,29,Germany,2019/2020,4.5,3.5,Defensive Midfielder,de Bundesliga,32,31,2783.0,30.9,-0.1576567097194804,0.0277777777777669,0.0
Nicolas Höfler,Freiburg,30,Germany,2020/2021,3.0,2.5,Defensive Midfielder,de Bundesliga,31,30,2729.0,30.3,0.1405669922222025,-6.144259658568517e-15,0.0
Omar Mascarell,Ein Frankfurt,24,Spain,2017/2018,4.5,8.0,Defensive Midfielder,de Bundesliga,9,8,771.0,8.6,0.2074954295495866,-8.469709509272135e-15,0.9
Omar Mascarell,Schalke 04,25,Spain,2018/2019,8.0,8.0,Defensive Midfielder,de Bundesliga,14,11,993.0,11.0,-0.2633960487597158,-0.5000000000000069,9.0
Omar Mascarell,Schalke 04,26,Spain,2019/2020,14.0,11.0,Defensive Midfielder,de Bundesliga,23,23,2026.0,22.5,0.3734148945137386,-0.555555555555567,9.0
Omar Mascarell,Schalke 04,27,Spain,2020/2021,10.0,4.5,Defensive Midfielder,de Bundesliga,24,21,1762.0,19.6,-0.3195187736495868,-1.6944444444444504,9.0
Oriol Romeu,Southampton,25,Spain,2017/2018,10.0,12.0,Defensive Midfielder,eng Premier League,34,34,2897.0,32.2,0.1905900678255817,-0.4749999999999965,6.3
Oriol Romeu,Southampton,26,Spain,2018/2019,12.0,10.0,Defensive Midfielder,eng Premier League,31,25,2136.0,23.7,-0.0952624751894924,-0.5000000000000001,6.3
Oriol Romeu,Southampton,27,Spain,2019/2020,10.0,8.0,Defensive Midfielder,eng Premier League,30,20,1860.0,20.7,-0.1488369213906044,-0.2249999999999936,6.3
Oriol Romeu,Southampton,28,Spain,2020/2021,8.0,6.0,Defensive Midfielder,eng Premier League,21,20,1763.0,19.6,0.2147324996575435,-0.5250000000000021,6.3
Otávio,Bordeaux,23,Brazil,2017/2018,5.0,6.5,Defensive Midfielder,fr Ligue 1,21,19,1484.0,16.5,-0.1688247950696551,0.1250000000000027,4.5
Otávio,Bordeaux,24,Brazil,2018/2019,7.0,7.0,Defensive Midfielder,fr Ligue 1,33,33,2875.0,31.9,-0.0920755856384747,-0.199999999999999,4.5
Otávio,Bordeaux,25,Brazil,2019/2020,8.0,6.5,Defensive Midfielder,fr Ligue 1,25,25,2211.0,24.6,0.24853571534908,0.2540642288263319,4.5
Otávio,Bordeaux,26,Brazil,2020/2021,7.0,7.0,Defensive Midfielder,fr Ligue 1,18,18,1559.0,17.3,0.0224035300200905,-0.3499999999999975,4.5
Papakouli Diop,Eibar,31,Senegal,2017/2018,1.5,1.0,Defensive Midfielder,es La Liga,15,12,937.0,10.4,-0.923479318499903,-0.1499999999999983,0.0
Papakouli Diop,Eibar,32,Senegal,2018/2019,1.5,1.5,Defensive Midfielder,es La Liga,28,27,2352.0,26.1,-0.0509248264826701,-0.099999999999998,0.0
Papakouli Diop,Eibar,33,Senegal,2019/2020,1.5,1.2,Defensive Midfielder,es La Liga,30,25,2253.0,25.0,-0.6866787228773716,-0.4250000000000005,0.0
Papakouli Diop,Eibar,34,Senegal,2020/2021,1.0,0.8,Defensive Midfielder,es La Liga,33,28,2324.0,25.8,-0.4455495952552963,-0.5750000000000002,0.0
Paul Lasne,Montpellier,28,France,2017/2018,2.5,2.5,Defensive Midfielder,fr Ligue 1,37,34,3064.0,34.0,-0.3853579755199984,0.0750000000000027,0.0
Paul Lasne,Montpellier,29,France,2018/2019,2.5,2.5,Defensive Midfielder,fr Ligue 1,35,18,1789.0,19.9,-0.309147853005265,0.2750000000000013,0.0
Paul Lasne,Brest,30,France,2019/2020,2.2,1.7,Defensive Midfielder,fr Ligue 1,19,14,1224.0,13.6,-0.4804172634175162,-0.171435468056566,0.0
Paul Lasne,Brest,31,France,2020/2021,1.7,1.0,Defensive Midfielder,fr Ligue 1,22,19,1681.0,18.7,-0.109008639984436,-0.3999999999999974,0.0
Pere Pons,Girona,24,Spain,2017/2018,2.5,5.0,Defensive Midfielder,es La Liga,31,30,2555.0,28.4,-0.6514117505548507,-0.2249999999999981,0.0
Pere Pons,Girona,25,Spain,2018/2019,7.5,4.0,Defensive Midfielder,es La Liga,34,32,2792.0,31.0,-0.7065918330087267,-0.3999999999999977,0.0
Pere Pons,Alaves,26,Spain,2019/2020,4.0,3.2,Defensive Midfielder,es La Liga,30,7,1088.0,12.1,-0.8197490617790955,-0.6250000000000007,1.8
Pere Pons,Alaves,27,Spain,2020/2021,3.5,3.5,Defensive Midfielder,es La Liga,22,12,1186.0,13.2,-0.7478161106972265,-0.5250000000000005,1.8
Philipp Bargfrede,Werder Bremen,28,Germany,2017/2018,1.5,2.0,Defensive Midfielder,de Bundesliga,27,23,1859.0,20.7,0.1172308228006557,-0.083333333333342,0.0
Philipp Bargfrede,Werder Bremen,29,Germany,2018/2019,3.5,2.5,Defensive Midfielder,de Bundesliga,15,13,1079.0,12.0,-0.1767702360945856,0.2499999999999924,0.0
Philipp Bargfrede,Werder Bremen,30,Germany,2019/2020,1.5,1.2,Defensive Midfielder,de Bundesliga,15,6,586.0,6.5,-0.3446739712157429,-0.7500000000000118,0.0
Philipp Bargfrede,Werder Bremen,31,Germany,2020/2021,0.25,0.25,Defensive Midfielder,de Bundesliga,1,0,27.0,0.3,-0.5500635160668246,-0.5833333333333393,0.0
Rani Khedira,Augsburg,23,Germany,2017/2018,0.75,3.5,Defensive Midfielder,de Bundesliga,30,27,2275.0,25.3,-0.5383859086195901,-0.0833333333333418,0.0
Rani Khedira,Augsburg,24,Germany,2018/2019,6.0,10.0,Defensive Midfielder,de Bundesliga,30,30,2624.0,29.2,-0.0409735421964981,-0.5555555555555628,0.0
Rani Khedira,Augsburg,25,Germany,2019/2020,10.0,8.0,Defensive Midfielder,de Bundesliga,32,32,2649.0,29.4,-0.9374773905139596,-0.5000000000000112,0.0
Rani Khedira,Augsburg,26,Germany,2020/2021,6.0,5.0,Defensive Midfielder,de Bundesliga,27,23,1818.0,20.2,-0.6461395996401955,-0.5000000000000056,0.0
Rodri,Villarreal,21,Spain,2017/2018,2.5,25.0,Defensive Midfielder,es La Liga,37,36,3227.0,35.9,0.3712923618567679,0.1750000000000019,0.0
Rodri,Ath Madrid,22,Spain,2018/2019,40.0,80.0,Defensive Midfielder,es La Liga,34,32,2735.0,30.4,0.6465711990993576,0.6500000000000026,22.5
Rodri,Man City,23,Spain,2019/2020,80.0,64.0,Defensive Midfielder,eng Premier League,35,29,2486.0,27.6,0.8625590086947045,1.675000000000006,63.0
Rodri,Man City,24,Spain,2020/2021,64.0,70.0,Defensive Midfielder,eng Premier League,34,31,2748.0,30.5,1.064596526940514,1.2749999999999977,63.0
Rolando Mandragora,Crotone,20,Italy,2017/2018,3.0,10.0,Defensive Midfielder,it Serie A,36,36,3240.0,36.0,-0.1819232286117673,-0.649999999999989,8.1
Rolando Mandragora,Udinese,21,Italy,2018/2019,15.0,15.0,Defensive Midfielder,it Serie A,35,33,2918.0,32.4,-0.6424634735624,-0.3499999999999996,18.0
Rolando Mandragora,Udinese,22,Italy,2019/2020,15.0,12.0,Defensive Midfielder,it Serie A,26,24,2050.0,22.8,-0.7365247804444103,-0.3499999999999983,18.0
Rolando Mandragora,Torino,23,Italy,2020/2021,12.0,14.0,Defensive Midfielder,it Serie A,17,17,1525.0,16.9,-0.3668021309760896,-0.4749999999999933,9.63
Santiago Ascacíbar,Stuttgart,20,Argentina,2017/2018,7.5,18.0,Defensive Midfielder,de Bundesliga,29,27,2381.0,26.5,-0.0949645182308578,-8.969309870353455e-15,5.4
Santiago Ascacíbar,Stuttgart,21,Argentina,2018/2019,25.0,12.0,Defensive Midfielder,de Bundesliga,27,27,2428.0,27.0,-0.5921295099503302,-1.0555555555555636,5.4
Santiago Ascacíbar,Hertha,22,Argentina,2019/2020,10.0,8.0,Defensive Midfielder,de Bundesliga,8,7,634.0,7.0,-0.1749858598793157,-0.3055555555555669,9.0
Santiago Ascacíbar,Hertha,23,Argentina,2020/2021,6.5,6.5,Defensive Midfielder,de Bundesliga,13,8,762.0,8.5,-0.1221731185832692,-0.3055555555555619,9.0
Sebastian Rudy,Bayern Munich,27,Germany,2017/2018,8.0,15.0,Defensive Midfielder,de Bundesliga,25,16,1515.0,16.8,0.3652514237997371,1.77777777777777,0.0
Sebastian Rudy,Schalke 04,28,Germany,2018/2019,14.0,9.0,Defensive Midfielder,de Bundesliga,21,17,1356.0,15.1,-0.5972083397535483,-0.5000000000000069,14.4
Sebastian Rudy,Hoffenheim,29,Germany,2019/2020,6.5,5.2,Defensive Midfielder,de Bundesliga,32,31,2734.0,30.4,-0.276389605613019,-1.1790951498654148e-14,14.4
Sebastian Rudy,Hoffenheim,30,Germany,2020/2021,4.5,3.0,Defensive Midfielder,de Bundesliga,25,21,1678.0,18.6,-0.3689817890066202,-0.055555555555561,14.4
Sergio Busquets,Barcelona,29,Spain,2017/2018,60.0,80.0,Defensive Midfielder,es La Liga,31,30,2588.0,28.8,0.4849759938378017,1.7500000000000022,0.0
Sergio Busquets,Barcelona,30,Spain,2018/2019,75.0,50.0,Defensive Midfielder,es La Liga,35,30,2715.0,30.2,0.4740898831027899,1.3500000000000014,0.0
Sergio Busquets,Barcelona,31,Spain,2019/2020,35.0,28.0,Defensive Midfielder,es La Liga,33,29,2483.0,27.6,0.9354643425858484,1.2000000000000002,0.0
Sergio Busquets,Barcelona,32,Spain,2020/2021,15.0,9.0,Defensive Midfielder,es La Liga,36,32,2517.0,28.0,0.7484641664736004,1.175,0.0
Stanislav Lobotka,Celta,22,Slovakia,2017/2018,1.0,15.0,Defensive Midfielder,es La Liga,38,34,3062.0,34.0,-0.1941113014176516,-0.0249999999999984,4.5
Stanislav Lobotka,Celta,23,Slovakia,2018/2019,25.0,25.0,Defensive Midfielder,es La Liga,31,27,2489.0,27.7,-0.5511306665434085,-0.2249999999999982,4.5
Stanislav Lobotka,Celta,24,Slovakia,2019/2020,20.0,16.0,Defensive Midfielder,es La Liga,17,17,1383.0,15.4,-0.5882135102606678,-0.3000000000000005,18.0
Stanislav Lobotka,Napoli,25,Slovakia,2020/2021,19.0,9.0,Defensive Midfielder,it Serie A,15,0,154.0,1.7,0.0450375251361996,1.125000000000007,18.0
Stefan Ilsanker,RB Leipzig,28,Austria,2017/2018,5.5,4.5,Defensive Midfielder,de Bundesliga,21,14,1289.0,14.3,0.2307839376012604,0.1111111111111021,0.0
Stefan Ilsanker,RB Leipzig,29,Austria,2018/2019,4.5,4.5,Defensive Midfielder,de Bundesliga,19,10,933.0,10.4,-0.126974932274569,0.9444444444444368,0.0
Stefan Ilsanker,Ein Frankfurt,30,Austria,2019/2020,3.0,2.4,Defensive Midfielder,de Bundesliga,12,9,838.0,9.3,0.2772389511826544,-0.0277777777777885,0.45
Stefan Ilsanker,Ein Frankfurt,31,Austria,2020/2021,2.0,1.7,Defensive Midfielder,de Bundesliga,27,17,1578.0,17.5,-0.0783050921486309,0.4444444444444388,0.45
Steven Nzonzi,Sevilla,28,France,2017/2018,30.0,30.0,Defensive Midfielder,es La Liga,27,26,2216.0,24.6,0.2944576473523649,-0.2249999999999982,7.2
Steven Nzonzi,Roma,29,France,2018/2019,28.0,23.0,Defensive Midfielder,it Serie A,30,29,2617.0,29.1,0.120769712109109,0.4500000000000003,23.99
Steven Nzonzi,Rennes,30,France,2019/2020,19.0,11.0,Defensive Midfielder,fr Ligue 1,5,4,386.0,4.3,0.4054705846273139,0.4466611102264222,23.99
Steven Nzonzi,Rennes,31,France,2020/2021,12.0,8.0,Defensive Midfielder,fr Ligue 1,34,33,2908.0,32.3,0.3987832453115388,0.3000000000000021,23.99
Sven Bender,Leverkusen,28,Germany,2017/2018,7.0,15.0,Defensive Midfielder,de Bundesliga,29,29,2345.0,26.1,0.2725699967779408,0.38888888888888,11.25
Sven Bender,Leverkusen,29,Germany,2018/2019,15.0,9.0,Defensive Midfielder,de Bundesliga,27,25,1991.0,22.1,0.4452971802742325,0.4722222222222149,11.25
Sven Bender,Leverkusen,30,Germany,2019/2020,9.0,7.0,Defensive Midfielder,de Bundesliga,33,33,2726.0,30.3,0.9984735171584548,0.4722222222222104,11.25
Sven Bender,Leverkusen,31,Germany,2020/2021,5.5,0.0,Defensive Midfielder,de Bundesliga,18,14,1170.0,13.0,0.3786196335234123,0.3888888888888829,11.25
Thiago Mendes,Lille,25,Brazil,2017/2018,6.5,5.5,Defensive Midfielder,fr Ligue 1,31,27,2294.0,25.5,-0.2280426428920182,-0.6499999999999977,8.1
Thiago Mendes,Lille,26,Brazil,2018/2019,9.5,25.0,Defensive Midfielder,fr Ligue 1,35,35,3074.0,34.2,0.3813463536087816,0.8750000000000012,8.1
Thiago Mendes,Lyon,27,Brazil,2019/2020,22.0,16.0,Defensive Midfielder,fr Ligue 1,22,21,1812.0,20.1,0.0177570593111628,0.5085615447161532,19.8
Thiago Mendes,Lyon,28,Brazil,2020/2021,15.0,15.0,Defensive Midfielder,fr Ligue 1,32,23,2243.0,24.9,0.4225480155378687,0.950000000000002,19.8
Thomas Delaney,Werder Bremen,25,Denmark,2017/2018,6.0,12.0,Defensive Midfielder,de Bundesliga,32,31,2796.0,31.1,-0.5176849549499586,-0.083333333333342,1.8
Thomas Delaney,Dortmund,26,Denmark,2018/2019,22.0,27.0,Defensive Midfielder,de Bundesliga,30,27,2283.0,25.4,0.5610140153601451,1.0277777777777697,18.0
Thomas Delaney,Dortmund,27,Denmark,2019/2020,22.0,17.5,Defensive Midfielder,de Bundesliga,11,11,830.0,9.2,0.2830013983397799,1.1944444444444329,18.0
Thomas Delaney,Dortmund,28,Denmark,2020/2021,17.5,15.0,Defensive Midfielder,de Bundesliga,20,14,1286.0,14.3,0.3884626766517287,0.8055555555555495,18.0
Thomas Monconduit,Amiens,26,France,2017/2018,1.0,3.0,Defensive Midfielder,fr Ligue 1,34,34,2948.0,32.8,-0.3765398645248811,-0.1249999999999974,0.0
Thomas Monconduit,Amiens,27,France,2018/2019,3.0,3.5,Defensive Midfielder,fr Ligue 1,33,32,2818.0,31.3,-0.4045929258204727,-0.5249999999999991,0.0
Thomas Monconduit,Amiens,28,France,2019/2020,2.5,2.0,Defensive Midfielder,fr Ligue 1,19,15,1364.0,15.2,-0.9096077221548652,-0.6208454999587495,0.0
Thomas Monconduit,Lorient,29,France,2020/2021,2.0,2.0,Defensive Midfielder,fr Ligue 1,27,12,1153.0,12.8,-0.1962935255078574,-0.449999999999997,1.8
Thomas Partey,Ath Madrid,24,Ghana,2017/2018,4.5,25.0,Defensive Midfielder,es La Liga,33,28,2373.0,26.4,0.0874705821245214,0.9000000000000025,0.0
Thomas Partey,Ath Madrid,25,Ghana,2018/2019,35.0,50.0,Defensive Midfielder,es La Liga,32,22,2070.0,23.0,0.3662038039416425,0.6500000000000026,0.0
Thomas Partey,Ath Madrid,26,Ghana,2019/2020,50.0,40.0,Defensive Midfielder,es La Liga,35,29,2549.0,28.3,0.49452777947751,0.5999999999999999,0.0
Thomas Partey,Arsenal,27,Ghana,2020/2021,50.0,40.0,Defensive Midfielder,eng Premier League,24,18,1534.0,17.0,0.2220939116972594,0.399999999999998,45.0
Tiemoué Bakayoko,Chelsea,22,France,2017/2018,16.0,40.0,Defensive Midfielder,eng Premier League,29,24,2126.0,23.6,0.1717093826768888,0.6000000000000035,36.0
Tiemoué Bakayoko,Milan,23,France,2018/2019,35.0,35.0,Defensive Midfielder,it Serie A,31,26,2301.0,25.6,0.271219276583266,0.4750000000000005,36.0
Tiemoué Bakayoko,Monaco,24,France,2019/2020,32.0,25.5,Defensive Midfielder,fr Ligue 1,20,20,1719.0,19.1,0.0526074661820092,0.013668006147627,36.0
Tiemoué Bakayoko,Napoli,25,France,2020/2021,26.0,20.0,Defensive Midfielder,it Serie A,32,23,1964.0,21.8,0.2970254727194001,1.125000000000007,36.0
Tobias Strobl,M'gladbach,27,Germany,2017/2018,3.0,2.0,Defensive Midfielder,de Bundesliga,4,1,115.0,1.3,0.2295372077531248,-0.1388888888888974,0.0
Tobias Strobl,M'gladbach,28,Germany,2018/2019,4.0,7.0,Defensive Midfielder,de Bundesliga,29,26,2293.0,25.5,-0.1349256965246514,0.3611111111111041,0.0
Tobias Strobl,M'gladbach,29,Germany,2019/2020,4.5,3.5,Defensive Midfielder,de Bundesliga,10,6,615.0,6.8,0.027051614130454,0.7222222222222102,0.0
Tobias Strobl,Augsburg,30,Germany,2020/2021,3.0,2.0,Defensive Midfielder,de Bundesliga,29,21,1846.0,20.5,-0.5664981789969348,-0.5000000000000056,0.0
Tomás Rincón,Torino,29,Venezuela,2017/2018,8.0,8.0,Defensive Midfielder,it Serie A,36,35,2995.0,33.3,-0.3455554558129615,0.2000000000000118,7.2
Tomás Rincón,Torino,30,Venezuela,2018/2019,8.0,8.0,Defensive Midfielder,it Serie A,34,32,2799.0,31.1,0.0726345821414468,0.3750000000000001,5.31
Tomás Rincón,Torino,31,Venezuela,2019/2020,7.0,5.5,Defensive Midfielder,it Serie A,32,31,2702.0,30.0,-0.1435345466388093,-0.5499999999999986,5.31
Tomás Rincón,Torino,32,Venezuela,2020/2021,4.5,2.0,Defensive Midfielder,it Serie A,36,33,2846.0,31.6,-0.3072898020495264,-0.4749999999999933,5.31
Valon Behrami,Udinese,32,Switzerland,2017/2018,2.5,1.0,Defensive Midfielder,it Serie A,20,18,1398.0,15.5,-0.0160987571313326,-0.3749999999999889,1.8
Valon Behrami,Udinese,33,Switzerland,2018/2019,1.5,1.0,Defensive Midfielder,it Serie A,19,17,1361.0,15.1,-0.3196632042355178,-0.3499999999999996,1.8
Valon Behrami,Genoa,34,Switzerland,2019/2020,0.6,0.475,Defensive Midfielder,it Serie A,17,13,1107.0,12.3,-0.4304803447563265,-0.6499999999999967,0.0
Valon Behrami,Genoa,35,Switzerland,2020/2021,0.5,0.4,Defensive Midfielder,it Serie A,26,8,892.0,9.9,-0.9007747665660576,-0.2749999999999934,0.0
Vincent Pajot,St Etienne,26,France,2017/2018,2.5,2.5,Defensive Midfielder,fr Ligue 1,20,15,1290.0,14.3,-0.7658768976525627,-0.0749999999999972,0.0
Vincent Pajot,Angers,27,France,2018/2019,2.5,2.5,Defensive Midfielder,fr Ligue 1,13,10,713.0,7.9,-0.6406884468946323,-0.1249999999999988,0.9
Vincent Pajot,Metz,28,France,2019/2020,2.0,1.6,Defensive Midfielder,fr Ligue 1,7,7,519.0,5.8,0.0561109926339292,-0.3046837360163633,0.9
Vincent Pajot,Metz,29,France,2020/2021,1.5,1.5,Defensive Midfielder,fr Ligue 1,12,11,914.0,10.2,0.0724124629027518,-0.0999999999999971,0.63
Walace,Hamburg,22,Brazil,2017/2018,8.0,4.5,Defensive Midfielder,de Bundesliga,18,16,1318.0,14.6,-0.4438638348762279,-0.6666666666666755,8.28
Walace,Hannover,23,Brazil,2018/2019,5.0,8.5,Defensive Midfielder,de Bundesliga,26,23,1996.0,22.2,-0.2801743693965881,-1.111111111111118,5.4
Walace,Udinese,24,Brazil,2019/2020,6.0,4.8,Defensive Midfielder,it Serie A,20,12,1139.0,12.7,-0.0121483871209062,-0.3499999999999983,5.4
Walace,Udinese,25,Brazil,2020/2021,5.0,5.0,Defensive Midfielder,it Serie A,30,23,2055.0,22.8,-0.1957096667242722,-0.3999999999999931,5.4
Wilfred Ndidi,Leicester,20,Nigeria,2017/2018,14.0,25.0,Defensive Midfielder,eng Premier League,33,33,2898.0,32.2,0.2597723005142307,-0.0999999999999957,15.84
Wilfred Ndidi,Leicester,21,Nigeria,2018/2019,35.0,35.0,Defensive Midfielder,eng Premier League,38,37,3296.0,36.6,0.2031987004422882,0.0750000000000008,15.84
Wilfred Ndidi,Leicester,22,Nigeria,2019/2020,45.0,36.0,Defensive Midfielder,eng Premier League,32,29,2674.0,29.7,0.4079668659543017,0.6500000000000052,15.84
Wilfred Ndidi,Leicester,23,Nigeria,2020/2021,45.0,60.0,Defensive Midfielder,eng Premier League,26,25,2176.0,24.2,0.7230165314976967,0.4499999999999977,15.84
Yann M'Vila,St Etienne,27,France,2017/2018,7.5,8.0,Defensive Midfielder,fr Ligue 1,17,17,1479.0,16.4,0.0633024185784761,-0.0749999999999972,0.0
Yann M'Vila,St Etienne,28,France,2018/2019,8.0,10.0,Defensive Midfielder,fr Ligue 1,37,37,3258.0,36.2,0.3065684697709703,0.4500000000000012,0.0
Yann M'Vila,St Etienne,29,France,2019/2020,9.0,6.0,Defensive Midfielder,fr Ligue 1,23,21,1942.0,21.6,-0.2912183632977012,-0.543644911623853,0.0
Yann M'Vila,St Etienne,30,France,2020/2021,5.0,5.0,Defensive Midfielder,fr Ligue 1,1,0,20.0,0.2,-0.8748785326575375,-0.2999999999999977,0.0
Étienne Capoue,Watford,29,France,2017/2018,9.0,8.0,Defensive Midfielder,eng Premier League,23,18,1542.0,17.1,0.0449132975590025,-0.499999999999996,8.01
Étienne Capoue,Watford,30,France,2018/2019,8.0,8.0,Defensive Midfielder,eng Premier League,33,33,2944.0,32.7,0.3248792561442144,-0.1749999999999995,8.01
Étienne Capoue,Watford,31,France,2019/2020,6.5,5.2,Defensive Midfielder,eng Premier League,30,30,2627.0,29.2,-0.1886159274883782,-0.6999999999999945,8.01
Étienne Capoue,Villarreal,32,France,2020/2021,4.0,2.0,Defensive Midfielder,es La Liga,16,15,1185.0,13.2,0.0509600652494812,0.4000000000000002,1.8
Adam Lallana,Liverpool,29,England,2017/2018,25.0,25.0,Attacking Midfielder,eng Premier League,12,1,308.0,3.4,0.2181178187858162,1.150000000000003,27.9
Adam Lallana,Liverpool,30,England,2018/2019,20.0,15.0,Attacking Midfielder,eng Premier League,13,5,468.0,5.2,0.5783696863427142,1.6750000000000018,27.9
