Player,Team,Age,Season,MV1,MV2,MP,Starts,Min,90s,Overall_Performance_Index,Team_Rating,Latest_Transfer_Fee,Delta_MV,Log_MV1,Log_MV2,Log_Return_MV,Age_Original,Perf_MV1_Interaction,Comp_eng Premier League,Comp_es La Liga,Comp_fr Ligue 1,Comp_it Serie A,Nationality_France,Nationality_Germany,Nationality_Italy,Nationality_Other,Nationality_Spain,Position_Central Midfielder,Position_Centre-Back,Position_Centre-Forward,Position_Defensive Midfielder,Position_Goalkeeper,Position_Wing-Back,Position_Winger
Isco,Real Madrid,0.4815510426384938,2020/2021,30.0,18.0,0.08658110598442284,8,-0.9713738220539878,10.1,0.319425311033755,1.1365869699558722,1.1150582036277945,-40.0,1.0500360248087186,2.8903717578961645,-0.5108256237659909,28,0.3354080838211726,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
James Rodríguez,Bayern Munich,-0.0344950603609234,2017/2018,50.0,70.0,-0.12622064848331552,19,-0.16793828933665933,18.0,1.933543006160784,2.320430348738216,3.682836788436069,40.0,1.4573616710264476,4.248495242049359,0.3364722366212134,26,2.817871466459981,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
James Rodríguez,Bayern Munich,0.22352799113878521,2018/2019,80.0,50.0,-0.44542328018492305,13,-0.712201069564527,12.6,1.692432813678231,1.9927228390406806,3.682836788436069,-37.5,1.8321363947292233,3.912023005428146,-0.47000362924573524,27,3.1007677535738694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
James Rodríguez,Real Madrid,0.4815510426384938,2019/2020,40.0,32.0,-1.7222338069913532,5,-1.5223976306076674,4.7,-0.5045383653859825,1.357789539001711,3.682836788436069,-20.0,1.2794299326608383,3.4657359027997265,-0.2231435513142097,28,-0.6455214868505971,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
James Rodríguez,Everton,0.7395740941382024,2020/2021,35.0,28.0,-0.12622064848331552,21,-0.006800447571472855,19.6,0.21622293051686609,-0.338096823683047,-0.5967941862443882,-20.0,1.172953753196408,3.332204510175204,-0.2231435513142097,29,0.2536194978768842,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Javier Pastore,Paris SG,0.4815510426384938,2017/2018,20.0,15.0,0.08658110598442284,14,-0.47781875426971027,15.0,0.2746014623822215,2.6112707635947956,1.7997991595766676,-25.0,0.7267234705924528,2.70805020110221,-0.2876820724517808,28,0.19955932777217086,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
Javier Pastore,Roma,0.7395740941382024,2018/2019,20.0,15.0,-1.083828543588138,7,-1.3218204569419107,6.6,0.6158511405574145,0.3623779782954439,0.812630948083709,-25.0,0.7267234705924528,2.70805020110221,-0.2876820724517808,29,0.4475534782342047,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Javier Pastore,Roma,0.997597145637911,2019/2020,15.0,8.0,-1.4030311752897455,5,-1.415348015448977,5.7,0.4764828626096175,0.6573147370232315,0.812630948083709,-46.666666666666664,0.49732956274033313,2.0794415416798357,-0.6286086594223743,30,0.23696901371490328,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Javier Pastore,Roma,1.2556201971376195,2020/2021,5.0,1.5,-2.0414364386929607,0,-1.9021420549074426,0.9,1.627340526718133,0.1780425040905899,0.812630948083709,-70.0,-0.37868945354431777,0.4054651081081644,-1.203972804325936,31,-0.6162566947934119,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Jeff Reine-Adélaïde,Angers,-1.8406564208588836,2017/2018,3.0,3.0,-1.5094320525236147,7,-1.4987340314673254,4.9,-0.975711000907169,-0.6699006772517949,-0.5967941862443882,0.0,-0.7860150997620469,1.0986122886681098,0.0,19,0.766923579716975,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Jeff Reine-Adélaïde,Angers,-1.582633369359175,2018/2019,5.0,11.0,1.1505898783231145,29,0.8856552914357139,28.4,-0.9977302198511665,-0.4855652030469321,-0.5054953921178718,120.0,-0.37868945354431777,2.3978952727983707,0.7884573603642704,20,0.3778299117400903,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Jeff Reine-Adélaïde,Lyon,-1.3246103178594664,2019/2020,25.0,22.5,-1.083828543588138,11,-1.112228578841738,8.7,-2.200983139707255,0.4487377392188154,0.8297494719824308,-10.0,0.9046552089580623,3.1135153092103742,-0.10536051565782634,21,-1.9911308621650388,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Jeff Reine-Adélaïde,Nice,-1.0665872663597578,2020/2021,25.0,22.0,-1.083828543588138,12,-0.8023481139086872,11.8,-0.6459011940612736,-0.41183101336498434,0.8297494719824308,-12.0,0.9046552089580623,3.091042453358316,-0.1278333715098845,22,-0.5843178796797633,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Jesse Lingard,Man United,-0.5505411633603406,2017/2018,12.0,35.0,0.9377881238553762,20,0.052921969306533326,20.2,0.002556381764986187,1.1734540647968532,-0.5967941862443882,191.66666666666669,0.3193978243747237,3.5553480614894135,1.0704414117014132,24,0.0008165027740078043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse Lingard,Man United,-0.29251811186063204,2018/2019,40.0,40.0,0.29938286045216117,19,-0.1206110910559752,18.5,-0.7753219516231186,0.10430831440863472,-0.5967941862443882,0.0,1.2794299326608383,3.6888794541139363,0.0,25,-0.9919701123556363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse Lingard,Man United,-0.0344950603609234,2019/2020,32.0,17.5,-0.2326215257171847,9,-0.9409491945878337,10.4,-0.7901181346461598,0.8047831163871252,-0.5967941862443882,-45.3125,1.1014981942952287,2.8622008809294686,-0.603535021870258,26,-0.8703136985926593,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse Lingard,West Ham,0.22352799113878521,2020/2021,14.0,22.0,-0.8710267891203998,16,-0.39330590019706,15.8,-0.8201839913911374,0.25177669377252027,-0.5967941862443882,57.14285714285714,0.4423155527624133,3.091042453358316,0.45198512374305766,27,-0.36278013551905336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joaquín Correa,Sevilla,-1.0665872663597578,2017/2018,10.0,10.0,-0.33902240295105385,15,-0.6547323287951248,13.2,0.4019699118519089,-0.6330335824108229,0.44172959694473596,0.0,0.1740170085240678,2.302585092994046,0.0,22,0.06994960157715241,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Joaquín Correa,Lazio,-0.8085642148600493,2018/2019,13.0,20.0,1.0441890010892454,18,0.1768741552797537,21.4,0.8772567260483163,0.06744121956766021,0.276250532590425,53.84615384615385,0.3832228286643982,2.995732273553991,0.4307829160924541,23,0.33618480402110484,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Joaquín Correa,Lazio,-0.5505411633603406,2019/2020,28.0,30.5,0.6185854921537687,22,0.26138700935240394,22.2,0.5871097790244685,1.0628527802739332,0.276250532590425,8.928571428571429,0.9950220148307987,3.417726683613366,0.08552217343816215,24,0.5841871552517917,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Joaquín Correa,Lazio,-0.29251811186063204,2020/2021,30.0,30.0,0.4057837376860304,25,0.18363518360556572,21.5,-0.09760550958211187,-0.0800271597962209,0.276250532590425,0.0,1.0500360248087186,3.4011973816621555,0.0,25,-0.10248930128103004,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Jonathan Ikone,Montpellier,-1.8406564208588836,2017/2018,0.7,0.7,-0.6582250346526614,12,-0.8688315591125054,11.1,-1.1472846445987472,-0.19062844431914644,-0.5967941862443882,0.0,-1.9464420338767372,-0.35667494393873245,0.0,19,2.2331230570683354,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Jonathan Ikone,Lille,-1.582633369359175,2018/2019,5.0,15.0,1.469792510024722,34,1.1560964244681946,31.1,-0.6654166657559826,0.9891185905919849,-0.3114854545990244,200.0,-0.37868945354431777,2.70805020110221,1.0986122886681098,20,0.251986273534415,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Jonathan Ikone,Lille,-1.3246103178594664,2019/2020,27.0,36.0,0.4057837376860304,26,0.32336310233901416,22.9,-0.30369090507666047,0.17306332095102472,-0.3114854545990244,33.33333333333333,0.9660229328072547,3.58351893845611,0.2876820724517808,21,-0.29337237878904515,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Jonathan Ikone,Lille,-1.0665872663597578,2020/2021,36.0,30.0,1.3633916327908528,26,0.45858366885525453,24.2,-0.7439565364424737,1.2103211596378236,-0.3114854545990244,-16.666666666666664,1.1954168406593744,3.4011973816621555,-0.18232155679395445,22,-0.8893381723819527,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Joshua King,Bournemouth,-0.29251811186063204,2017/2018,8.0,10.0,0.9377881238553762,27,0.7695909718426075,27.3,0.1034445165899197,-0.8911032462976313,-0.5967941862443882,25.0,-0.003914729841541999,2.302585092994046,0.22314355131421015,25,-0.000404957336038445,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Joshua King,Bournemouth,-0.0344950603609234,2018/2019,15.0,20.0,1.1505898783231145,34,1.3420247034280253,32.9,-0.24200950326178042,-0.8173690566156889,-0.5967941862443882,33.33333333333333,0.49732956274033313,2.995732273553991,0.2876820724517808,26,-0.12035848043618648,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Joshua King,Bournemouth,0.22352799113878521,2019/2020,20.0,16.0,0.19298198321829202,24,0.27152855184112196,22.3,-0.7845501513059427,-1.2229070998663847,-0.5967941862443882,-20.0,0.7267234705924528,2.772588722239781,-0.2231435513142097,27,-0.5701510088108886,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Joshua King,Everton,0.4815510426384938,2020/2021,13.0,8.0,-1.4030311752897455,0,-1.8277707433235104,1.6,-0.7202484189787176,-0.338096823683047,-0.5967941862443882,-38.46153846153847,0.3832228286643982,2.0794415416798357,-0.485507815781701,28,-0.2760156364620848,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Josip Iličić,Atalanta,0.7395740941382024,2017/2018,10.0,13.0,0.7249863693876378,21,0.26138700935240394,22.2,1.796148561331384,0.36237797829546026,-0.26837213515039166,30.0,0.1740170085240678,2.5649493574615367,0.26236426446749084,29,0.31256039950769554,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Josip Iličić,Atalanta,0.997597145637911,2018/2019,13.0,17.0,0.7249863693876378,23,0.4225248511175904,23.8,1.8456837172458225,0.841650211228093,-0.26837213515039166,30.76923076923077,0.3832228286643982,2.833213344056216,0.2682639865946794,30,0.7073081349427655,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Josip Iličić,Atalanta,1.2556201971376195,2019/2020,15.0,17.5,0.19298198321829202,21,-0.1206110910559752,18.5,2.295552329612112,1.5421250132065818,-0.26837213515039166,16.666666666666664,0.49732956274033313,2.8622008809294686,0.1541506798272585,31,1.1416460363335448,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Josip Iličić,Atalanta,1.5136432486373281,2020/2021,17.5,6.0,0.4057837376860304,17,-0.27498790449534966,17.0,1.5704644643477914,1.2840553493197784,-0.26837213515039166,-65.71428571428571,0.6202472911280231,1.791759469228055,-1.0704414117014136,32,0.9740763298245395,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
João Pedro,Cagliari,-0.29251811186063204,2017/2018,5.0,5.0,-0.2326215257171847,19,-0.12849895743608922,18.4,-1.1791384512481446,-1.3335083843892952,-0.5226139160165936,0.0,-0.37868945354431777,1.6094379124341003,0.0,25,0.44652729575625305,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
João Pedro,Cagliari,-0.0344950603609234,2018/2019,8.0,8.0,1.0441890010892454,30,0.8845284533814118,28.4,-1.1915260328024542,-0.964837435979582,-0.5226139160165936,0.0,-0.003914729841541999,2.0794415416798357,0.0,26,0.004664502517585918,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
João Pedro,Cagliari,0.22352799113878521,2019/2020,15.0,12.0,1.2569907555569837,35,1.5561239337454058,35.0,-1.8410214607874735,-0.44869810820595696,-0.5226139160165936,-20.0,0.49732956274033313,2.4849066497880004,-0.2231435513142097,27,-0.9155943980890036,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
João Pedro,Cagliari,0.4815510426384938,2020/2021,14.0,18.0,1.3633916327908528,37,1.6710614152842103,36.1,-0.544533371582464,-0.8911032462976247,-0.5226139160165936,28.57142857142857,0.4423155527624133,2.8903717578961645,0.2513144282809061,28,-0.24085557924907813,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Juan Mata,Man United,0.7395740941382024,2017/2018,30.0,30.0,0.4057837376860304,23,0.17123996500824368,21.4,-0.29162613008720856,1.1734540647968532,1.955767932876133,0.0,1.0500360248087186,3.4011973816621555,0.0,29,-0.30621794236712274,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Juan Mata,Man United,0.997597145637911,2018/2019,25.0,20.0,-0.2326215257171847,16,-0.5420485233649245,14.3,-0.29945963734458353,0.10430831440863472,1.955767932876133,-20.0,0.9046552089580623,2.995732273553991,-0.2231435513142097,30,-0.27090772079646974,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Juan Mata,Man United,1.2556201971376195,2019/2020,15.0,9.5,-0.5518241574187922,8,-1.1403995301992882,8.4,-0.5542438309794098,0.8047831163871252,1.955767932876133,-36.666666666666664,0.49732956274033313,2.2512917986064953,-0.45675840249571475,31,-0.27564184211251697,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Juan Mata,Man United,1.5136432486373281,2020/2021,7.5,4.0,-1.6158329297574838,6,-1.420982205720487,5.7,-0.2360353828939401,0.7679160215461412,1.955767932876133,-46.666666666666664,-0.055376899328052225,1.3862943611198906,-0.6286086594223741,32,0.013070907636375981,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Julian Brandt,Leverkusen,-1.3246103178594664,2017/2018,20.0,40.0,1.0441890010892454,26,0.626482538946253,25.8,0.8967702426992267,0.27225841312860766,-0.5682633130798519,100.0,0.7267234705924528,3.6888794541139363,0.6931471805599454,21,0.6517039830984183,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Julian Brandt,Leverkusen,-1.0665872663597578,2018/2019,45.0,50.0,0.9377881238553762,30,1.0096074774089343,29.6,1.9153833933970257,0.39514872926518635,-0.5682633130798519,11.11111111111111,1.3733485790249838,3.912023005428146,0.10536051565782634,22,2.6304890616098566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Julian Brandt,Dortmund,-0.8085642148600493,2019/2020,50.0,40.0,0.9377881238553762,25,0.48788145826710666,24.5,1.4256598168736996,1.4601981357821758,0.8297494719824308,-20.0,1.4573616710264476,3.6888794541139363,-0.2231435513142097,23,2.0777019730343143,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Julian Brandt,Dortmund,-0.5505411633603406,2020/2021,35.0,20.0,0.7249863693876378,17,-0.30991988417871175,16.6,0.40606097813831604,0.8867099938114938,0.8297494719824308,-42.857142857142854,1.172953753196408,2.995732273553991,-0.5596157879354227,24,0.4762907483339424,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kai Havertz,Leverkusen,-2.0986794723585924,2017/2018,8.0,28.0,0.6185854921537687,22,0.42139801306328845,23.8,0.9444185631242025,0.27225841312860766,-0.5967941862443882,250.0,-0.003914729841541999,3.332204510175204,1.252762968495368,18,-0.0036971435319685312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kai Havertz,Leverkusen,-1.8406564208588836,2018/2019,35.0,90.0,1.0441890010892454,33,1.266526553789791,32.2,1.1608987576703944,0.39514872926518635,-0.5967941862443882,157.14285714285714,1.172953753196408,4.499809670330265,0.9444616088408515,19,1.3616805548905364,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kai Havertz,Leverkusen,-1.582633369359175,2019/2020,90.0,81.0,0.6185854921537687,29,0.7707178098969095,27.3,0.9977858871902657,0.3951487292651797,-0.5967941862443882,-10.0,1.9260550410933692,4.394449154672439,-0.10536051565782589,20,1.9217905379546312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kai Havertz,Chelsea,-1.3246103178594664,2020/2021,81.0,70.0,0.29938286045216117,18,-0.2817489328211617,16.9,0.02278084510222238,0.509846357659331,3.9681455200814324,-13.580246913580247,1.8420419490919058,4.248495242049359,-0.14595391262307977,21,0.04196327231405851,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Kevin De Bruyne,Man City,-0.0344950603609234,2017/2018,65.0,150.0,1.3633916327908528,36,1.4682305655098495,34.1,2.706854031671302,2.6112707635947983,3.7398985347651417,130.76923076923077,1.666567491166778,5.0106352940962555,0.8362480242006187,26,4.51115493251712,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kevin De Bruyne,Man City,0.22352799113878521,2018/2019,150.0,130.0,-0.5518241574187922,11,-0.8958756724157535,10.8,1.9670552085113304,2.353201099707983,3.7398985347651417,-13.333333333333334,2.3333806873110983,4.867534450455582,-0.14310084364067333,27,4.589888634415044,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kevin De Bruyne,Man City,0.4815510426384938,2019/2020,150.0,120.0,1.1505898783231145,32,1.1504622341966846,31.0,3.2888054576326478,2.168865625503126,3.7398985347651417,-20.0,2.3333806873110983,4.787491742782046,-0.2231435513142097,28,7.674035139163359,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Kevin De Bruyne,Man City,0.7395740941382024,2020/2021,120.0,100.0,0.08658110598442284,23,0.2557528190808939,22.2,2.0340810243275547,1.5789921080475466,3.7398985347651417,-16.666666666666664,2.155448948945489,4.605170185988092,-0.182321556793954,29,4.384357805956792,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Lars Stindl,M'gladbach,0.4815510426384938,2017/2018,15.0,18.0,0.7249863693876378,31,1.0783445987213565,30.3,1.0909521002725202,-0.5060469224030425,-0.4256089472571699,20.0,0.49732956274033313,2.8903717578961645,0.18232155679395445,28,0.5425627309991805,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lars Stindl,M'gladbach,0.7395740941382024,2018/2019,15.0,10.0,-0.33902240295105385,19,-0.29527098947278574,16.8,0.2710356408804087,0.23129497441641828,-0.4256089472571699,-33.33333333333333,0.49732956274033313,2.302585092994046,-0.40546510810816416,29,0.13479403676609963,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lars Stindl,M'gladbach,0.997597145637911,2019/2020,8.0,6.5,0.08658110598442284,14,-0.380910681599738,15.9,0.7117708016301286,0.7638196776749087,-0.4256089472571699,-18.75,-0.003914729841541999,1.8718021769015913,-0.2076393647782444,30,-0.002786390397479735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Lars Stindl,M'gladbach,1.2556201971376195,2020/2021,5.0,5.0,0.6185854921537687,23,0.2151866491260218,21.8,0.44595692843956625,0.02647778085545901,-0.4256089472571699,0.0,-0.37868945354431777,1.6094379124341003,0.0,31,-0.16887918553508177,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Leonardo Bittencourt,FC Koln,-0.8085642148600493,2017/2018,6.0,6.0,-0.2326215257171847,17,-0.17695299377107537,17.9,-0.7370656273942319,-1.7349500837688072,-0.4541398204217063,0.0,-0.23330863769366167,1.791759469228055,0.0,23,0.17196377741817226,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Leonardo Bittencourt,Hoffenheim,-0.5505411633603406,2018/2019,7.0,7.0,-0.33902240295105385,13,-0.7899528953113653,11.9,-0.6049349195716369,0.4361121679773781,-0.25442370826995164,0.0,-0.11039090930597188,1.9459101490553132,0.0,24,0.06677931584244796,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Leonardo Bittencourt,Werder Bremen,-0.29251811186063204,2019/2020,7.0,4.8,0.4057837376860304,23,0.13405430921627756,21.0,-0.9064291630679188,-1.4072425740712742,-0.25442370826995164,-31.428571428571434,-0.11039090930597188,1.5686159179138452,-0.377294231141468,25,0.10006153953251862,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Leonardo Bittencourt,Werder Bremen,-0.0344950603609234,2020/2021,6.0,4.5,0.29938286045216117,19,-0.2885099611469737,16.8,-0.6277137068123889,-1.161461941798113,-0.1973619619408789,-25.0,-0.23330863769366167,1.5040773967762742,-0.2876820724517808,26,0.146451029798037,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Ludovic Blas,Guingamp,-1.8406564208588836,2017/2018,3.0,5.0,0.7249863693876378,17,0.02475101794898324,19.9,-0.39706444192228263,-0.7067677720927682,-0.5967941862443882,66.66666666666666,-0.7860150997620469,1.6094379124341003,0.5108256237659905,19,0.31209864692950445,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Ludovic Blas,Guingamp,-1.582633369359175,2018/2019,5.0,5.0,1.0441890010892454,27,0.6783170894441453,26.4,-0.24150361966971448,-1.7759135224809848,-0.5967941862443882,0.0,-0.37868945354431777,1.6094379124341003,0.0,20,0.09145487376169893,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Ludovic Blas,Nantes,-1.3246103178594664,2019/2020,7.0,8.0,-0.01981977124944634,22,0.08447343482698942,20.5,-0.7883450133510018,-0.3597684710384877,-0.1403002156118061,14.285714285714285,-0.11039090930597188,2.0794415416798357,0.13353139262452252,21,0.08702612287064564,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Ludovic Blas,Nantes,-1.0665872663597578,2020/2021,10.0,13.0,1.2569907555569837,32,1.1459548819794767,31.0,-0.5094604126914622,-0.5961664875698488,-0.1403002156118061,30.0,0.1740170085240678,2.5649493574615367,0.26236426446749084,22,-0.08865477697800528,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Manuel Lanzini,West Ham,-0.5505411633603406,2017/2018,15.0,20.0,0.29938286045216117,23,0.3064605315244841,22.7,-0.0957571807298478,-1.0385716256615225,0.08794676970448496,33.33333333333333,0.49732956274033313,2.995732273553991,0.2876820724517808,24,-0.047622876821622265,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Manuel Lanzini,West Ham,-0.29251811186063204,2018/2019,20.0,20.0,-1.5094320525236147,8,-1.2215318701090325,7.6,-1.1522938737102981,-0.41183101336498684,0.08794676970448496,0.0,0.7267234705924528,2.995732273553991,0.0,25,-0.8373990030451693,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Manuel Lanzini,West Ham,-0.0344950603609234,2019/2020,20.0,16.0,-0.01981977124944634,14,-0.4406330984777442,15.3,-0.7790640703407292,-0.7805019617747092,0.08794676970448496,-20.0,0.7267234705924528,2.772588722239781,-0.2231435513142097,26,-0.5661641450118975,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Manuel Lanzini,West Ham,0.22352799113878521,2020/2021,14.0,10.0,-0.7646259118865305,5,-1.356752436625273,6.3,0.25706193123081506,0.25177669377252027,0.08794676970448496,-28.57142857142857,0.4423155527624133,2.302585092994046,-0.3364722366212125,27,0.11370249020653143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Marco Reus,Dortmund,0.4815510426384938,2017/2018,35.0,35.0,-1.4030311752897455,11,-0.9488370609679477,10.3,0.19734747738466188,0.3951487292651843,0.37896167598275604,0.0,1.172953753196408,3.5553480614894135,0.0,28,0.2314794642821824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Marco Reus,Dortmund,0.7395740941382024,2018/2019,40.0,50.0,0.29938286045216117,27,0.615214158403233,25.7,0.773484190228045,1.214417503509028,0.37896167598275604,25.0,1.2794299326608383,3.912023005428146,0.2231435513142097,29,0.9896188254176906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Marco Reus,Dortmund,0.997597145637911,2019/2020,40.0,32.0,-0.5518241574187922,18,-0.30991988417871175,16.6,0.2155165531827867,1.4601981357821758,0.37896167598275604,-20.0,1.2794299326608383,3.4657359027997265,-0.2231435513142097,30,0.27573832912594876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Marco Reus,Dortmund,1.2556201971376195,2020/2021,25.0,13.0,0.8313872466215071,27,0.5735211503940589,25.3,0.7978501081760393,0.8867099938114938,0.37896167598275604,-48.0,0.9046552089580623,2.5649493574615367,-0.6539264674066638,31,0.7217792563292075,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mark Uth,Hoffenheim,-0.29251811186063204,2017/2018,5.0,18.0,0.7249863693876378,24,0.45858366885525453,24.2,-0.17917780418945853,0.43611216797737606,-0.4712583443204281,260.0,-0.37868945354431777,2.8903717578961645,1.2809338454620642,25,0.06785274475577682,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mark Uth,Schalke 04,-0.0344950603609234,2018/2019,23.0,12.0,-0.44542328018492305,15,-0.40908163295728805,15.6,-1.0250095111257704,-1.0385716256615378,-0.5967941862443882,-47.82608695652174,0.8381678086327184,2.4849066497880004,-0.6505875661411493,26,-0.859129975767981,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mark Uth,FC Koln,0.22352799113878521,2019/2020,9.0,6.0,-0.9774276663542689,14,-0.6851569562612789,12.9,0.6650134899191091,-1.038571625661545,-0.5967941862443882,-33.33333333333333,0.09000391652260402,1.791759469228055,-0.4054651081081646,27,0.05985381863308507,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Mark Uth,Schalke 04,0.4815510426384938,2020/2021,7.5,3.0,-0.44542328018492305,18,-0.3110467222330138,16.6,-1.2616613908388972,-2.7999994902857983,-0.5967941862443882,-60.0,-0.055376899328052225,1.0986122886681098,-0.9162907318741549,28,0.06986689582657596,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Max Meyer,Schalke 04,-1.3246103178594664,2017/2018,14.0,18.0,-0.01981977124944634,21,-0.04849345558064698,19.2,-0.41436451589804646,0.35418529055299364,-0.5967941862443882,28.57142857142857,0.4423155527624133,2.8903717578961645,0.2513144282809061,21,-0.1832798698945742,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Max Meyer,Crystal Palace,-1.0665872663597578,2018/2019,18.0,15.0,0.5121846149198995,15,-0.39894009046857004,15.7,-0.5521155384550341,-0.37496391852401284,-0.5967941862443882,-16.666666666666664,0.642710378590989,2.70805020110221,-0.18232155679395445,22,-0.35485038674640274,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Max Meyer,Crystal Palace,-0.8085642148600493,2019/2020,10.0,8.0,-0.7646259118865305,6,-1.2564638497923946,7.3,-1.5530414323438326,-1.001704530820548,-0.5967941862443882,-20.0,0.1740170085240678,2.0794415416798357,-0.22314355131421015,23,-0.27025562417040716,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Max Meyer,FC Koln,-0.5505411633603406,2020/2021,7.0,1.5,-1.5094320525236147,3,-1.5990226183002036,3.9,-0.6645638958712285,-1.366279135359073,-0.5967941862443882,-78.57142857142857,-0.11039090930597188,0.4054651081081644,-1.5404450409471488,24,0.07336181275714414,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Michael Gregoritsch,Augsburg,-0.8085642148600493,2017/2018,3.5,14.0,0.8313872466215071,30,0.8529769878609558,28.1,0.5953278754879914,-0.42412004497865813,-0.282954581434488,300.0,-0.6630973713743571,2.6390573296152584,1.3862943611198904,23,-0.39476034934196763,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
